Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,4.059809982078519,6.705678188002665,2.7110533552992635,3.878636509732356,1.3137292035123487
Univ. of Illinois at Urbana-Champaign,4.056173077769884,6.691262425019017,2.7211752830460725,3.878962122089998,1.3203886701075938
Univ. of California - San Diego,3.96604108482407,6.7154809143955205,2.756316287487815,3.968840973903795,1.257529398356418
Massachusetts Institute of Technology,4.28688563888635,7.00746577255137,2.3363588592769595,4.171629647857202,0.8636818271713658
Georgia Institute of Technology,4.133081460913921,7.192669064180631,2.269858691630631,4.282025202592033,0.7325616527475773
Stanford University,3.9887783374108174,7.110962910169679,2.595085383187441,3.9110396690269464,0.9605614178496431
University of Michigan,3.4086566978138144,7.6793563375466665,2.481119919662609,4.268842622913201,0.483739156369257
University of Washington,3.8686910385308195,7.815362325848625,2.3274305453149093,4.1625702164711935,0.26702046448261996
Univ. of California - Berkeley,4.031871525253003,7.47158736450073,2.531614768868357,3.9926368677139688,0.4396516616000561
Cornell University,4.050198108201517,7.154164708342837,2.310086165167121,4.07592147229815,0.798228186099017
University of Maryland - College Park,4.16862797188093,7.065825238151355,2.3567597437779497,4.064996156241269,0.7335524523952017
Northeastern University,4.174356417455433,6.822401718749299,2.341026601142847,3.902412469160245,1.1852373894726753
University of Wisconsin - Madison,3.9013671721375793,6.536080083567484,2.54658017813847,4.040275083981577,1.3235725633914548
Columbia University,3.863851633515523,5.88494617499839,2.6146180469033693,3.3888453608906453,2.493134534541012
Purdue University,3.743238283441242,6.550381909970369,2.3679868989878803,3.614463173093136,1.8912302209599368
University of Texas at Austin,3.9365794143125594,6.434590039882713,2.440827276142816,3.5667716081293124,1.8597795956283107
University of Pennsylvania,3.3543292452554003,6.8842245439332,1.928016298387952,6.910152785830789,-0.3674490541558839
Princeton University,3.3874070707669244,6.104317301340413,2.1779768489595535,6.534654488822678,0.46839342437703735
University of Massachusetts Amherst,3.428527076767921,6.114355537773275,2.169414805885487,6.567723980726472,0.39825681817265135
New York University,3.435494258934103,6.337737202827891,2.110486749330514,6.125682563246002,0.5537247130264547
University of Southern California,3.581061836251493,6.356310507241719,2.063484216062662,6.567821217517777,0.09368171960667837
Univ. of California - Los Angeles,3.365832870646076,6.439535064977143,2.1878521135385753,6.19249317476071,0.3208051125741491
Stony Brook University,3.7333763186312616,5.774657848974133,2.2092345598146634,6.524595272169989,0.3219257234805255
University of Chicago,3.4430909214849734,6.559299634761075,2.0922217056566743,6.112368955255594,0.24533726544081702
Univ. of California - Irvine,3.52542204318512,5.3990750035269635,2.640170696570734,6.236805200079708,0.8519802535924441
Univ. of California - Santa Barbara,3.8975645093210787,5.794054409344831,2.0858715467713402,6.57416468638563,0.250993534784552
Rutgers University,3.777469742032329,5.834629763625088,2.5788709871351956,6.023320382392518,0.2304584742578415
Duke University,3.6240288428556724,5.0965617313255125,5.247826176195096,4.0120829962837,1.317673153351702
Univ. of California - Riverside,3.8149408392605295,5.016599007994234,4.835228217327704,4.298141290954206,1.287008530793317
Northwestern University,4.52993207151007,5.4780042663702915,2.823108254875639,4.901032677870681,0.7778460845772486
Pennsylvania State University,4.724760932710279,5.645416655717121,3.0433987884189992,4.88625474776803,0.47731609057057867
University of Utah,4.719060944700262,5.791588860026497,2.6883280074266,5.230058658624586,0.1307147365455208
George Mason University,5.9473613725300565,5.983794402345451,2.4257073425111333,4.473459094049482,0.21145573163276765
Harvard University,6.613876761304709,5.3106496402100865,2.7635522237594605,5.0178879897727455,-0.05197304758603849
Ohio State University,6.08117227036336,5.6907684221248935,2.459756993101095,4.2939709863311375,0.48673039297619525
Texas A&M University,5.862689662592268,5.3304699614480056,2.7600727592595558,4.61812607633191,0.49901546872659175
Univ. of California - Santa Cruz,6.4152714864265405,5.936255519912827,2.4559861175607542,4.300668432776455,0.0951853923695909
Yale University,5.7282323046702235,5.766617515557378,2.709220599068477,4.63321715246956,0.19465353289616516
