Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,3.857468228372091,4.999705148457118,1.9607691552193218,3.3960593788947433,0.0
Univ. of Illinois at Urbana-Champaign,2.6611150034341713,4.415741997479221,1.4116770896171231,1.5917492817095318,0.0
Univ. of California - San Diego,1.8811424477923246,2.96458482283289,0.8874000727180236,2.0299189465658354,0.0
Massachusetts Institute of Technology,1.6626761849689808,2.7223212543458133,1.2056168104219545,1.4983179434320952,0.0
Georgia Institute of Technology,1.6057514839680698,2.343479643996092,0.5367864065893564,1.8508680062438234,0.0
Stanford University,1.8731564525547388,1.3117088731921374,0.9988823854852731,2.020948139223276,0.0
University of Michigan,1.647167324313164,2.6785049573212376,0.7382711517176732,0.929720872799461,0.0
University of Washington,1.527757811297053,1.6525921885030788,0.9164298956080902,1.7564942632195462,0.0
Univ. of California - Berkeley,1.2795422456437218,2.068855724594024,1.0732428662301596,1.0156682289528467,0.0
Cornell University,1.9121680146350122,1.3727699248009329,0.9157374374183,1.098935497091865,0.0
University of Maryland - College Park,1.4909762464921443,0.7452151676188912,0.32572196324801883,1.746094228960255,0.0
Northeastern University,0.9262459430011822,1.2334534178675758,0.7432882466327677,0.637395168683619,0.0
University of Wisconsin - Madison,0.6372019944213099,1.5524357754876152,0.6033866196821692,0.33807389437035107,0.0
Columbia University,1.03361532306876,0.8359687293756314,0.5455779517863771,0.49813495200534375,0.0
Purdue University,0.5655576516636435,1.4784766593589667,0.5095672039858303,0.26464700717733136,0.0
University of Texas at Austin,0.9416397437015898,1.2384270308061418,0.8107662386260258,-0.1413262634704361,0.0
University of Pennsylvania,0.9501978117253865,0.8608522159751644,0.43628406638415224,0.43335349014104024,0.0
Princeton University,0.6024313922172748,0.6753734663976438,0.32971305373136023,0.4008076208174311,0.0
University of Massachusetts Amherst,1.113394469824327,0.5709758948918466,-0.14363943083937897,0.16940394178162424,0.0
New York University,0.7899545144647571,-0.05464034010522384,0.5091759110170855,0.29984493391797473,0.0
University of Southern California,0.8366163798551023,0.5001633426889859,0.08287940712586389,-0.06711767065237756,0.0
Univ. of California - Los Angeles,1.011644917945417,0.30523482313276773,0.5207373496202592,-0.7060711941236715,0.0
Stony Brook University,0.5355751938616415,0.1538736211301724,0.19292205794570066,0.1754513255683487,0.0
University of Chicago,0.09498670807664134,1.034013679101332,0.05516671773747853,-0.10331332538136129,0.0
Univ. of California - Irvine,0.30018971803667693,0.6698833180827554,-0.04140259971916224,-0.003555232937466374,0.0
Univ. of California - Santa Barbara,0.5531059723073889,0.5160691604391174,0.2533887666072838,-0.33950577217156697,0.0
Rutgers University,0.8318393741286038,-0.4197352655787129,-0.017226389662287678,0.10419022481327095,0.0
Duke University,0.41829353928202606,0.17756888601611384,-0.0038589007942965436,-0.21063564861449477,0.0
Univ. of California - Riverside,-0.08186259433299758,1.1160514191052986,-0.16825328652296548,-0.5490297550663864,0.0
Northwestern University,-0.028706554518273975,0.12245429490334506,-0.04482001194275573,0.12212247656070738,0.0
Pennsylvania State University,0.43165350026374427,0.6091933703858458,-0.30479033616738876,-0.5415855530979344,0.0
University of Utah,-0.07099816166065742,-0.12569179821536025,-0.1478265926983231,0.2074125230633399,0.0
George Mason University,0.07940670849535858,-0.2841348553004706,-0.2340872357228186,0.20352967500825972,0.0
Harvard University,0.25527738012011314,-0.4018582451770696,0.036444957083778984,-0.04986229342778542,0.0
Ohio State University,0.194061491766494,0.31576986865994644,-0.23283905514582887,-0.5195828156925455,0.0
Texas A&M University,0.23059417283425132,-0.2838473534334865,-0.31550396936104547,0.1593124988277311,0.0
Univ. of California - Santa Cruz,0.26847527788139447,-0.34057284996753406,-0.0096396479344672,-0.1728161340748123,0.0
