Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary
Carnegie Mellon University,1.1608927387348744,1.1512993240215328,0.9825975871559943,0.6011155441139607
Univ. of Illinois at Urbana-Champaign,1.1629104145008475,1.1409328888532688,0.9303581643838695,0.6930694026882718
Univ. of California - San Diego,1.1606289223294581,1.0951202882112316,0.9283387964126272,0.7693108201992648
Massachusetts Institute of Technology,1.1342651464406959,1.0931148868608975,0.930006859182179,0.8084736628778043
Georgia Institute of Technology,1.1489133520673838,1.0957359224690608,0.8497746253597449,0.8701976693526989
Stanford University,1.1447353347707445,1.0681432506699862,0.8682593899658367,0.8915024627625096
University of Michigan,1.1281644583430932,1.0659788209072842,0.8839429208939993,0.8997660923317435
University of Washington,1.117163952239484,1.0613604612317726,0.9004015926174415,0.9026270808936049
Univ. of California - Berkeley,1.074026884597701,1.0709731576021233,0.921409925051782,0.9222182479614924
Cornell University,1.0685587616186984,1.0802340983072614,0.9077060642556614,0.9313142148253238
University of Maryland - College Park,1.0517310224383423,1.075933903325769,0.9219395090549517,0.9414115113798477
Northeastern University,0.9687919640334506,1.1870545024213617,0.8354282866921025,0.9769356767464689
University of Wisconsin - Madison,0.8938489655111141,1.0912803622311493,0.813224952796204,1.1613812354317485
Columbia University,0.9021144075165877,1.0499004288712421,0.9024204910478315,1.1267368559446205
Purdue University,0.9650467214878075,0.9169926574897692,0.9877340593164142,1.1190132794215641
University of Texas at Austin,0.9529392598803399,1.0021587000467005,0.8402842645434238,1.1753752854557284
University of Pennsylvania,0.8409813534392987,1.0606584694518195,1.0045317410370949,1.0764153267194376
Princeton University,0.8054075225369743,0.9629144318719604,1.072641120051651,1.1285191833140864
University of Massachusetts Amherst,0.8850747121919738,0.8166801869540471,1.1401568936702642,1.1179080838294229
New York University,0.9858337506220811,0.6676366573045481,1.0981416117648406,1.1732340390851805
University of Southern California,0.8523961868813886,0.7500070781812497,1.118869210371899,1.20790803182604
Univ. of California - Los Angeles,0.7087726991918802,0.9458171095365295,1.3184806059270076,0.9298817924782551
Stony Brook University,0.9285795458713285,0.9820393603654534,1.3004729778592805,0.6943405184347402
University of Chicago,0.7772837615669936,1.0244467303688378,1.296492322899736,0.8157490467680049
Univ. of California - Irvine,1.0222810914266396,1.1089096274053603,1.1380143819323165,0.6558841931884564
Univ. of California - Santa Barbara,0.9691337757280358,1.0895900498503046,1.2078441986045325,0.6439608993624594
Rutgers University,1.2232814824570934,0.9417955427508947,1.073147074308093,0.6818789681725816
Duke University,1.2706387658199159,0.9674465097196294,1.0257344254123772,0.6303913595147765
Univ. of California - Riverside,1.3059902084364199,0.9420830893687834,0.8908219451249579,0.7831381042174818
Northwestern University,1.090137935763948,1.0426214408353744,0.8159210038955237,1.028986262066121
Pennsylvania State University,1.1562286354542213,0.9261358874020035,1.06248552689154,0.8225157541152508
University of Utah,0.9684662369964712,1.1096126617481408,0.8934574220596752,1.0161529036776802
George Mason University,0.7343097383972639,1.5965721125222154,0.568773993645713,0.7669699092947515
Harvard University,0.9100900297598294,1.4736115461332728,0.6678683528728734,0.744417229828363
Ohio State University,0.7227819240568765,1.557059158008027,0.5065864751225391,0.8924814910926139
Texas A&M University,0.9366970281335073,1.3543433976005677,0.8216523869302549,0.783096414187564
Univ. of California - Santa Cruz,0.8213575720062973,1.4507268507216422,0.5562262412103838,0.9546599981627772
Yale University,0.6695910339052206,1.6007358212395095,0.4926685521145929,0.864043040404656
Boston University,1.1691187764614623,1.0208991400307732,0.8355070143616224,0.9449096577780377
Brown University,0.9048273350381251,1.4347424709139496,0.5776888258776219,0.8883001499378882
North Carolina State University,1.145904434088384,1.3329487431525815,0.6018904637855531,0.7401881826053066
University at Buffalo,1.1129087543798313,1.1876625481630187,0.6597222514277042,0.9569003746925894
Rice University,1.1443730941024641,1.1680110746497645,0.7800754663063626,0.8471378977809728
University of Colorado Boulder,0.6168667288606747,1.5587951305243897,0.7337979530769665,0.8069533716010094
University of Illinois at Chicago,0.7689324546701348,1.4965882190987185,0.7947344096703236,0.7330510218912799
University of North Carolina,0.9843245020658825,1.3993053699314895,0.6158111522998496,0.8329624127274783
University of Virginia,0.6369726476362565,1.5716062629070715,0.6372836219135981,0.8474604331738524
Arizona State University,0.5456366622498248,1.5377734406698695,0.861556083725877,0.7715274412320999
University of Minnesota,0.546025585168211,1.4370085738177476,0.8759240662920783,0.9325338863582093
Virginia Tech,0.5668287518846059,1.4728099422234582,0.8739402848393509,0.8635765273903566
Univ. of California - Davis,0.6270064210383152,1.5372120396805122,0.8795420166326658,0.6857462606647929
Johns Hopkins University,0.7295648858644938,1.3925768907092986,0.769085432155202,0.9679732841471389
Oregon State University,0.6482417237710628,1.4680919974949413,0.8274219210057913,0.8601520325458284
Indiana University,0.8130135208067861,1.3659734877963345,0.6965358367631195,0.9939634166947855
University of Central Florida,0.7624045997620992,1.412303772486242,0.7207013218800324,0.9511713226980176
University of Rochester,0.6336434077212177,1.4204539622385248,0.682928995315312,1.0556583539999753
Michigan State University,1.1667288712521762,1.1302692287289529,1.006005273174728,0.5909218238648175
Rochester Institute of Technology,0.8122296348453124,1.2691627338709877,0.6443150819552735,1.1464584817589956
University of Pittsburgh,1.0330064571439939,1.204725766518243,0.7123535399220138,0.9869579125506937
University of Texas at Dallas,0.6881766186133708,1.3342162394298682,0.577131742390731,1.1887804338735248
Washington University in St. Louis,1.063178589069878,1.0735847302592925,1.0945741496628567,0.7203988795016975
