,dataset,n_observations,approach,parameter,parameter_value,avg_time,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,agreement_kendall_0,agreement_kendall_1,agreement_kendall_2,agreement_kendall_3,agreement_kendall_4,agreement_kendall_5,agreement_kendall_6,agreement_kendall_7,agreement_kendall_8,agreement_kendall_9,agreement_jaccard2_0,agreement_jaccard2_1,agreement_jaccard2_2,agreement_jaccard2_3,agreement_jaccard2_4,agreement_jaccard2_5,agreement_jaccard2_6,agreement_jaccard2_7,agreement_jaccard2_8,agreement_jaccard2_9,agreement_euclidean_0,agreement_euclidean_1,agreement_euclidean_2,agreement_euclidean_3,agreement_euclidean_4,agreement_euclidean_5,agreement_euclidean_6,agreement_euclidean_7,agreement_euclidean_8,agreement_euclidean_9,fidelity_0,fidelity_1,fidelity_2,fidelity_3,fidelity_4,fidelity_5,fidelity_6,fidelity_7,fidelity_8,fidelity_9
0,CSRank,100,rank_rank,,,2.7974043130874633,2.808962821960449,2.7780115604400635,2.761427640914917,2.7763097286224365,2.7834835052490234,2.750080108642578,2.832400321960449,2.8142364025115967,2.8436007499694824,2.8255302906036377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,CSRank,100,rank_rank,coalition_size,1.0,1.4536911010742188,1.4527103900909424,1.4516286849975586,1.4734361171722412,1.4404165744781494,1.450976848602295,1.4576611518859863,1.4667377471923828,1.4351301193237305,1.4607360363006592,1.4474773406982422,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.936473648386881,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923,0.8705563017001923
2,CSRank,100,rank_rank,coalition_size,2.0,2.4687520265579224,2.489396572113037,2.4762158393859863,2.442091226577759,2.4829463958740234,2.4575114250183105,2.4730422496795654,2.50591778755188,2.4209914207458496,2.4597878456115723,2.4796195030212402,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9799999999999999,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9466666666666665,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.9695100210944975,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425,0.923586657916425
3,CSRank,100,rank_rank,coalition_size,3.0,2.8316760778427126,2.8632569313049316,2.8051607608795166,2.8080646991729736,2.83571720123291,2.8306846618652344,2.7896177768707275,2.8342537879943848,2.8829007148742676,2.836106538772583,2.8309977054595947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,CSRank,100,rank_rank,sample_size,20.0,0.4499321937561035,0.44504594802856445,0.4553804397583008,0.4517991542816162,0.4371471405029297,0.45603084564208984,0.44098520278930664,0.445084810256958,0.4571399688720703,0.4590721130371094,0.45163631439208984,0.945,0.95,0.9433333333333335,0.9400000000000002,0.95,0.9516666666666665,0.9549999999999998,0.9583333333333333,0.9516666666666665,0.96,0.9033333333333333,0.8666666666666666,0.8666666666666666,0.8766666666666666,0.8933333333333334,0.9066666666666666,0.9333333333333332,0.9066666666666666,0.8933333333333333,0.9133333333333334,0.9457386666708117,0.9446028766101907,0.9368150929165132,0.9359597536455773,0.951497032249412,0.9479197293104806,0.950276433310989,0.952590230238632,0.951899409101826,0.9468970766630399,0.9849755985267035,0.9812108655616943,0.9837916666666666,0.9789378453038674,0.9873337937384898,0.9796680478821362,0.9842249079189687,0.9858618784530387,0.988524861878453,0.9845237108655617
5,CSRank,100,rank_rank,sample_size,50.0,0.8843800306320191,0.887932538986206,0.8918044567108154,0.8833451271057129,0.8760085105895996,0.8753662109375,0.8824548721313477,0.8872742652893066,0.8784663677215576,0.8900735378265381,0.8910744190216064,0.9716666666666667,0.9683333333333333,0.9683333333333333,0.9716666666666667,0.98,0.9616666666666667,0.9733333333333333,0.9816666666666667,0.9633333333333333,0.9633333333333333,0.98,0.9533333333333333,0.9333333333333332,0.9533333333333333,0.98,0.92,0.94,0.9333333333333335,0.9466666666666665,0.9199999999999998,0.9666185712782174,0.9709536561975493,0.9699363045163695,0.9663251612568515,0.9696190616610916,0.9685382102438433,0.9668135440898468,0.9751521620584053,0.9622719035423465,0.9644013833541482,0.9926143646408839,0.9933931860036832,0.9914940147329651,0.9928544198895027,0.9942481583793739,0.9901328729281768,0.9894482504604052,0.9941835174953959,0.9920367403314917,0.9894037753222836
6,CSRank,100,rank_rank,sample_size,100.0,1.621870231628418,1.6368870735168457,1.5924768447875977,1.6359171867370605,1.6470112800598145,1.6077427864074707,1.6114270687103271,1.6200273036956787,1.6135928630828857,1.6493041515350342,1.6043157577514648,0.98,0.9716666666666666,0.9966666666666667,0.9816666666666666,0.9783333333333333,0.9816666666666667,0.9783333333333334,0.9866666666666667,0.9883333333333334,0.98,0.9533333333333333,0.9466666666666665,0.9933333333333333,0.98,0.9599999999999999,0.9666666666666667,0.96,0.98,0.9733333333333333,0.9666666666666666,0.9846019555684136,0.9762191875653318,0.9868530295776716,0.9822121717584641,0.9842066116886548,0.9810189293622887,0.9836981947876344,0.985307624969088,0.9852341618322155,0.9822732254544633,0.9956326427255985,0.9955534069981584,0.9970304327808471,0.9954889502762431,0.9974270257826888,0.9944218232044199,0.9951156998158379,0.9969092081031308,0.9965370626151013,0.9964713167587477
7,CSRank,100,rank_rank,sample_size,181.0,2.809528088569641,2.7865796089172363,2.8434829711914062,2.7658450603485107,2.7739555835723877,2.7997145652770996,2.8440189361572266,2.781815767288208,2.8397629261016846,2.825608253479004,2.8344972133636475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,CSRank,100,rank_score_rank_score,,,0.23344414234161376,0.2428302764892578,0.2368755340576172,0.23180580139160156,0.22988462448120117,0.2345139980316162,0.23366761207580566,0.2319493293762207,0.22719788551330566,0.23452210426330566,0.23119425773620605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,CSRank,100,rank_score_rank_score,coalition_size,1.0,0.1534426689147949,0.14551663398742676,0.15255260467529297,0.14775681495666504,0.1569983959197998,0.15932559967041016,0.1612381935119629,0.1484375,0.16512608528137207,0.15644049644470215,0.14103436470031738,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9440822290846727,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116,0.9499733070733116
