,dataset,n_observations,approach,parameter,parameter_value,avg_time,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,agreement_kendall_0,agreement_kendall_1,agreement_kendall_2,agreement_kendall_3,agreement_kendall_4,agreement_kendall_5,agreement_kendall_6,agreement_kendall_7,agreement_kendall_8,agreement_kendall_9,agreement_jaccard2_0,agreement_jaccard2_1,agreement_jaccard2_2,agreement_jaccard2_3,agreement_jaccard2_4,agreement_jaccard2_5,agreement_jaccard2_6,agreement_jaccard2_7,agreement_jaccard2_8,agreement_jaccard2_9,agreement_euclidean_0,agreement_euclidean_1,agreement_euclidean_2,agreement_euclidean_3,agreement_euclidean_4,agreement_euclidean_5,agreement_euclidean_6,agreement_euclidean_7,agreement_euclidean_8,agreement_euclidean_9,fidelity_0,fidelity_1,fidelity_2,fidelity_3,fidelity_4,fidelity_5,fidelity_6,fidelity_7,fidelity_8,fidelity_9
20,Higher Education,100,rank_score_rank_score,sample_size,250.0,0.36848058700561526,0.3740348815917969,0.3709707260131836,0.369657039642334,0.3640937805175781,0.37049412727355957,0.36777448654174805,0.3660252094268799,0.3636133670806885,0.3730130195617676,0.3651292324066162,0.9940000000000001,0.993,0.991,0.9940000000000001,0.996,0.995,0.9920000000000002,0.992,0.9940000000000001,0.995,0.9733333333333333,0.9866666666666666,0.9666666666666667,0.9733333333333333,0.9666666666666667,0.9666666666666666,0.9599999999999999,0.9599999999999999,0.9733333333333334,0.96,0.9909330626101164,0.988248678352683,0.989079087074181,0.9873235195012762,0.9893821976624082,0.990723664757573,0.9893076165714375,0.9900469529005517,0.9888002905042241,0.9903907000504261,0.9984818873921902,0.9978377913800236,0.9976546429453105,0.9978306266903647,0.9985845230704278,0.9986340980022752,0.9987633317727789,0.9980667213405796,0.9980434244335445,0.9984668960441958
21,Higher Education,100,rank_score_rank_score,sample_size,500.0,0.5457751512527466,0.5458579063415527,0.5522046089172363,0.5334985256195068,0.5531387329101562,0.5465292930603027,0.558807373046875,0.5342175960540771,0.5309579372406006,0.5451502799987793,0.5573892593383789,0.9980000000000001,0.9990000000000001,0.9930000000000001,0.995,0.995,0.996,0.997,0.9969999999999999,0.996,0.998,0.9866666666666667,0.9933333333333334,0.98,0.9733333333333334,0.9666666666666666,0.98,0.9799999999999999,0.98,0.9733333333333334,0.98,0.9938862350928526,0.991927782199371,0.993620894785777,0.9928185076813318,0.9933861995258367,0.9943886649149057,0.9945287039121689,0.9938126080201036,0.9932634880336955,0.9943315794527925,0.9989524820722121,0.9986462478899892,0.998859477936782,0.9986806262459044,0.9989902225737147,0.9988941623681449,0.9992029860144587,0.9990342902138158,0.9989376914450737,0.9990919637288139
22,Higher Education,100,rank_score_rank_score,sample_size,1000.0,0.8941769599914551,0.904259443283081,0.8906354904174805,0.8921327590942383,0.8836426734924316,0.8980789184570312,0.8980922698974609,0.868614673614502,0.9234628677368164,0.9059288501739502,0.8769216537475586,0.9980000000000001,0.9990000000000001,0.996,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9980000000000001,1.0,0.9990000000000001,0.9866666666666666,0.9866666666666666,0.9866666666666667,1.0,0.9866666666666666,0.9933333333333333,0.9933333333333333,0.9799999999999999,1.0,0.9933333333333334,0.9972224479709522,0.9969625851842554,0.9960843480840821,0.9965222496453215,0.996949370916931,0.9972524591667674,0.9974944429258771,0.997294461819769,0.9968461154785849,0.9975552381137588,0.9994717355316447,0.9994357894107034,0.999387460429244,0.9991052068604455,0.9996004043189473,0.9996262235343099,0.9995060107190993,0.9995911262635617,0.9996046952381845,0.9995865904371273
23,Higher Education,100,rank_score_rank_score,sample_size,1378.0,1.1250631093978882,1.1205790042877197,1.1405014991760254,1.1216652393341064,1.1197788715362549,1.1490530967712402,1.119940996170044,1.0873444080352783,1.1345112323760986,1.1176185607910156,1.1396381855010986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,Higher Education,100,pairwise_rank,,,2.114150357246399,2.0765864849090576,2.1465086936950684,2.0656678676605225,2.1564064025878906,2.075033187866211,2.1578071117401123,2.067760944366455,2.158548593521118,2.0684964656829834,2.1686878204345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,Higher Education,100,pairwise_rank,coalition_size,1.0,1.1190668582916259,1.0720500946044922,1.1615715026855469,1.0604429244995117,1.1735656261444092,1.0622131824493408,1.1844301223754883,1.0733377933502197,1.1743803024291992,1.062913179397583,1.1657638549804688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.979884450591392,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
26,Higher Education,100,pairwise_rank,coalition_size,2.0,2.122518444061279,2.068988084793091,2.2362771034240723,2.1006927490234375,2.142702102661133,2.102066993713379,2.133188486099243,2.112150192260742,2.1035468578338623,2.1533548831939697,2.0722169876098633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9933333333333333,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,0.9867635938678047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,Higher Education,100,pairwise_rank,coalition_size,3.0,2.1276822328567504,2.1743052005767822,2.074068784713745,2.1756510734558105,2.074904441833496,2.176119565963745,2.078108310699463,2.187612295150757,2.075082540512085,2.18660044670105,2.0743696689605713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,0.9931226490271815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,Higher Education,100,pairwise_rank,coalition_size,4.0,2.1309135437011717,2.1977713108062744,2.07472562789917,2.1868362426757812,2.0749311447143555,2.1771771907806396,2.076256275177002,2.1785688400268555,2.076460361480713,2.1882870197296143,2.0781214237213135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,Higher Education,100,pairwise_rank_score,,,1.1273215055465697,1.171391248703003,1.0903339385986328,1.140791893005371,1.1208734512329102,1.1111998558044434,1.1615328788757324,1.0811638832092285,1.1721196174621582,1.071537971496582,1.1522703170776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,Higher Education,100,pairwise_rank_score,coalition_size,1.0,1.1141767501831055,1.0730552673339844,1.1528563499450684,1.0723052024841309,1.1632773876190186,1.0724668502807617,1.1537230014801025,1.0729985237121582,1.1539223194122314,1.0729265213012695,1.154236078262329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,Higher Education,100,pairwise_rank_score,coalition_size,2.0,1.11519615650177,1.0749518871307373,1.1652374267578125,1.0736544132232666,1.1544833183288574,1.08439040184021,1.1575992107391357,1.0851073265075684,1.1460990905761719,1.0743939876556396,1.1360445022583008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,Higher Education,100,pairwise_rank_score,coalition_size,3.0,1.1378675937652587,1.125391960144043,1.1161715984344482,1.1466052532196045,1.1077344417572021,1.1473722457885742,1.2226779460906982,1.1583142280578613,1.0780293941497803,1.1780495643615723,1.0983293056488037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,Higher Education,100,pairwise_rank_score,coalition_size,4.0,1.138223123550415,1.1794464588165283,1.0888783931732178,1.1799132823944092,1.091658353805542,1.2011957168579102,1.0787506103515625,1.180521011352539,1.0798945426940918,1.211514949798584,1.0904579162597656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
