player_name,serve__pct_1st_serve,serve__pct_1st_serve_points_won,serve__pct_2nd_serve_points_won,serve__pct_service_games_won,serve__avg_aces_match,serve__avg_double_faultsmatch
John Isner,3.201800633854988,8.554448525234543,3.2309144484698646,10.541497441090078,5.484943066126567,-1.5312163547238615
Nick Kyrgios,3.5861886565852763,8.357013880793032,3.1578601262599246,10.676208824650825,5.4092604858661355,-1.2688872501987838
Reilly Opelka,2.8982312023694816,8.121430300530946,3.1085919927666903,10.320061155378928,5.6913762359399085,1.7721880406376795
Hubert Hurkacz,1.3642648415602583,8.256771757019644,3.229850756243748,10.409214003111252,5.821904764165827,1.822580025214011
Matteo Berrettini,1.3536922633723771,8.426115835579528,1.01126461199153,10.685863509695436,5.515364487564978,2.1813517341611424
Nicolas Jarry,2.4082995991902294,8.435557065027742,-3.0793583241618396,10.767001281863159,5.701287128137092,-1.2142744626333049
Novak Djokovic,3.4294344990386243,8.279367802246425,3.022611523761812,10.804875040025369,5.381638373351597,2.0509983710260347
Maxime Cressy,1.1761245667722542,8.489637395922324,3.0329835909844367,10.812077403940986,5.468277024738776,-2.2800125844344694
Ben Shelton,-5.422225112321185,8.315686973537789,3.265096517655026,10.58657744737754,5.580065031051242,-2.1837655530865723
Stefanos Tsitsipas,0.9695768024617941,8.249374690222176,2.925332637439817,10.552951894219115,5.4948810778836785,1.9379098268079529
Felix Auger-Aliassime,2.770690571650256,8.343601195272056,-2.8616714553804545,10.690491751990605,5.2035715509545595,-1.3314905407560653
Casper Ruud,2.5799052331951646,8.498053860370216,3.0963525912279546,10.65591451856265,5.267460939859082,1.8768896734355194
Daniil Medvedev,1.0915973777841959,8.211597177651699,-3.024305215877855,10.614644131061766,5.815661221169989,-1.0117142380197535
Taylor Fritz,0.8909909085646216,8.294929425542634,0.707968691568965,10.538890004364061,5.512213386284588,0.8007632621284573
Brandon Nakashima,2.5352177576340056,8.147538105497281,3.4553969269034566,10.41618721566873,5.518449863985157,1.5544642074839574
Marin Cilic,-5.6464101563455165,8.497136836394763,0.5766648704413093,10.480975843256019,5.227306888316929,-1.5361178758889078
Arthur Rinderknech,3.525778227731844,8.26842672191804,-3.058242513861944,10.778058740304688,5.576065532525732,1.876163073086154
Thiago Monteiro,3.498438979305816,8.621209631300438,3.0269952336407773,10.761584874715036,5.254174389519053,1.6466790267421885
Alexander Zverev,3.537490520993426,8.23535090149128,-3.069655579876972,10.541083294831164,5.489022541440827,-1.682758087746
Andrey Rublev,1.2104164334741685,8.413776814578313,0.8299015927829941,10.839557488855858,5.2967887430541,1.9579232915226725
Denis Shapovalov,1.418014567804262,8.22898628968551,0.7826150660123804,10.91437633280105,5.2138320636442534,-2.4402912657747935
Carlos Alcaraz,3.5493273704363126,8.334734516946869,3.262543418119201,10.532964919249467,-1.2190311798247457,-1.5539540006595043
Pablo Carreno Busta,3.634918620191679,-0.6684900778876989,2.9314671738319382,10.721205992113143,-1.1442984911473677,1.8859077565203566
Rafael Nadal,2.5229038099439807,8.421741569936001,3.4460248406342475,10.478584579100678,0.5278204251395439,-1.0336124360437668
Borna Coric,1.0841681353315418,8.116696898399182,3.3766987021079764,10.761871631916568,5.449035608632104,1.8860613367683707
Steve Johnson,-5.476432252737557,8.398498310612865,0.8768081942245951,10.717150303285303,5.67188467175069,-1.323547907489196
Lorenzo Sonego,3.6577359685582382,8.547356607097317,-2.6874621807947285,3.2132372877631368,5.245787837251459,1.7696627964064744
Karen Khachanov,1.0068177765399036,8.549121710082604,0.52225636554829,2.75880949622071,5.548985670188201,-1.0494524952174324
Jack Draper,-5.6165959859525785,8.342732688567798,-3.141891124502872,10.460852805078273,5.495114170381369,-1.423918074073296
Roberto Bautista Agut,3.121258061797547,2.0152479161239025,3.0224392050969304,3.248066076641826,-3.3637822842438263,1.9821588582151592
Grigor Dimitrov,1.2727340805526488,8.177051325145095,0.7294518809723007,10.434886811850948,5.334710351916069,-1.1552375573631413
Benjamin Bonzi,-5.3616892260602995,8.292136408487739,0.7593200061319055,10.310334302141525,5.454016893386613,-1.334512538666874
Holger Rune,1.574548428139663,8.517063260591545,1.173988763196723,10.545807059580634,-1.1057566902689533,-1.1857383149966427
Jannik Sinner,-5.298389270587951,8.33604228581296,3.2684830467335773,10.444668745903307,5.589175150631682,-1.329332553546656
Jan-Lennard Struff,-5.466050133061809,8.005287226262178,1.0974676130015648,3.1814424422897196,5.429695321909712,-1.142739173091939
Cameron Norrie,2.604704527264449,1.5465582191509042,-3.1392164707777046,3.603775512624881,-0.9752760937891061,1.21134767418934
Frances Tiafoe,-5.55830173155804,8.32279446669452,0.8792016548748821,3.237524759635308,5.201661472325012,-1.5327120357046775
Tallon Griekspoor,0.827728786729457,8.125766396197811,-2.8555183420025196,3.196327035123508,5.356431036732732,-1.5746053037160082
Miomir Kecmanovic,1.038664129349525,-0.6254194206527139,3.3608789602315325,3.4245287220284935,-1.2184312226750824,2.061756402231409
Alexander Bublik,-5.312274814503159,8.259319190470052,-2.803203527009526,2.9469094720749895,5.435049477840816,-2.378079291447916
Adrian Mannarino,-5.405398353140649,-0.583151959240963,3.3749496395453327,3.1366888681956295,0.44549773527572156,1.0255018666527238
Lorenzo Musetti,2.385746909970522,-0.4440058746957178,3.560720266278641,-1.3374910401154916,-1.0635739687284897,1.8025767713084098
Sebastian Korda,0.9233259565394839,-0.15105205135635852,-3.0698181586972466,2.8643334369942743,5.500275658482055,-1.4357239565811317
Andy Murray,-5.787874666266814,8.488248936120865,-2.9443875966253077,3.3562834027908335,5.037782629334496,-1.2585940754338532
