university_name,teaching,research,citations,income,international
University of Oxford,207.92984967788118,245.3189572894297,191.44512049630157,6.151932712956335,47.139823431162014
California Institute of Technology,214.29304461942257,242.13383440706275,191.83014793605344,13.001049868766405,35.727606776425674
University of Cambridge,212.85508231925553,246.24413027916964,185.95046528274878,4.56422094965402,46.371784776902885
Stanford University,216.67393223574325,240.9609759007397,198.04263898830828,6.3816988785492725,32.92643760439036
Massachusetts Institute of Technology,210.98230732522072,231.50891195418754,197.6526127415891,12.590932951562873,41.250918635170606
Princeton University,212.62897876401814,243.85326890956813,197.38249821045096,4.42145072774994,34.69948699594369
Harvard University,210.62384872345504,250.74398711524697,199.07922930088284,0.9801479360534477,30.558470532092578
Yale University,221.79852063946555,245.26720353137677,196.8563230732522,2.537604390360296,24.52603197327607
The University of Chicago,216.90425912670008,240.06317108088763,198.3759842519685,2.74576473395371,31.89650441422095
Imperial College London,202.60890002386066,228.8065855404438,199.0336196611787,8.019840133619661,50.51673824862801
University of Pennsylvania,213.59970174182772,238.7830708661417,204.50330470054882,9.165557146265808,21.93404915294679
Johns Hopkins University,196.32413505130043,241.61404199475066,205.10127654497734,14.519553805774278,29.42667621092818
University of California,203.27825101407777,243.3698162729659,211.24305654974947,0.8552016225244573,27.239358148413267
ETH Zurich,198.7212359818659,248.77677165354328,181.02981388690048,3.952684323550465,52.50517776187067
UCL,188.7651753758053,240.4330947267955,203.51672631830112,-0.2542114053925078,51.524898592221426
Columbia University,213.46231209735146,222.52834645669293,210.95127654497733,0.3273204485802911,35.71642806012885
University of California,206.93116201383918,242.26890956812215,208.98663803388212,2.295872106895729,21.50310188499165
University of Toronto,188.573192555476,249.2858506323073,199.21235981865902,2.141016463851109,41.773264137437366
Cornell University,199.95285134812696,239.7589835361489,211.32298973991888,-2.2133381054640897,31.16419708900024
Duke University,211.38687664041993,212.59225721784776,216.2486638033882,18.37345502266762,20.3844309234073
University of Michigan-Ann Arbor,202.8224528752088,246.03266523502745,209.85251729897396,1.3482223812932475,17.929825817227393
Northwestern University,184.98663803388212,238.00399665950846,220.26461465044144,11.140360295872107,22.590073968026722
Tsinghua University,233.61004533524218,280.7801121450728,136.00201622524457,19.47732044858029,6.116189453591029
Peking University,243.16923168694825,267.49057504175613,130.96194225721786,14.828978764018135,18.534955857790507
National University of Singapore,199.11926747792893,269.06224051539016,146.20099021713193,5.2296826533047005,54.37350274397519
University of Washington,182.65097828680507,239.9735146743021,229.90217131949413,1.2591863517060367,19.199832975423526
Carnegie Mellon University,160.09731567644954,242.01857551896921,228.4837389644476,2.4131114292531612,38.97294201861131
London School of Economics and Political Science,171.2628966833691,243.24667143879742,208.08173466952996,-3.229825817227392,51.62420663326175
New York University,200.01403006442376,224.4059413027917,223.44924838940585,-1.914805535671677,24.031269386781197
University of Edinburgh,169.69244810307805,218.21702457647336,229.02780959198282,-1.6976735862562635,53.74607492245288
University of California,153.31397041278933,239.01272965879264,236.46345740873295,15.986602242901455,23.208923884514434
LMU Munich,178.56245526127415,236.04879503698402,204.44297303746123,19.431579575280363,27.49988069673109
University of Melbourne,168.39262705798137,224.162252445717,208.3101288475304,11.25697924123121,54.86369601527081
University of British Columbia,155.09204247196374,227.35087091386305,225.0424719637318,-0.019028871391076146,57.51932712956335
University of Hong Kong,190.33792650918636,246.26407778573133,158.751312335958,6.193271295633499,62.439095681221666
King’s College London,155.92831066571225,210.20998568360773,237.0060963970413,0.7422572178477691,59.09903364352183
The University of Tokyo,262.60083512288236,301.2621927940826,89.80365068002862,12.428740157480316,-4.109735146743021
École Polytechnique Fédérale de Lausanne,178.57216654736342,201.3219279408256,209.80850632307326,8.08493199713672,62.198150799331906
Georgia Institute of Technology,151.76510379384396,244.44077785731326,219.18457408733002,6.514507277499403,39.08072059174422
University of Texas at Austin,185.8717847769029,244.18585063230734,231.3271653543307,0.7649486995943688,-3.164065855404438
Karolinska Institute,132.765974707707,226.00428298735386,245.83463373896444,9.945466475781437,43.43532569792413
McGill University,175.48895251729897,230.02038892865667,197.92476735862562,-0.4830708661417323,54.03464566929133
Technical University of Munich,174.0941899308041,224.30273204485803,201.94625387735624,20.9732164161298,34.669291338582674
Heidelberg University,187.21921975662133,182.49540682414698,251.8208661417323,4.206692913385827,29.243497971844427
KU Leuven,151.26694106418518,243.62753519446434,204.2775590551181,20.951562872822716,33.862085421140534
Paris Sciences et Lettres – PSL Research University Paris,208.70672870436653,233.00928179432117,166.55246957766644,3.320544022906227,41.396659508470535
The Hong Kong University of Science and Technology,145.51994750656166,209.29088523025533,224.49656406585538,10.348806967310905,62.32947983774755
University of Illinois at Urbana-Champaign,171.98617275113338,263.03628012407546,200.83591028394176,1.4515151515151516,13.67580529706514
Nanyang Technological University,146.73753280839895,228.96074922452874,202.9943330947268,11.92943211643999,59.36363636363637
Australian National University,135.00412789310425,229.99285373419232,222.33316630875686,0.9800286327845382,60.67550703889287
University of Wisconsin-Madison,200.53650680028636,233.2070508231926,207.6948818897638,0.7677761870675257,5.779467907420664
Washington University in St Louis,181.44937962300168,176.74572894297305,272.5746480553567,-1.3000835122882366,17.516010498687663
Brown University,186.91566451920784,176.17300167024575,262.0659269863994,-2.9245287520878076,23.755619183965642
University of North Carolina at Chapel Hill,166.52234550226677,210.4388928656645,272.15912670007157,0.04775709854450007,-4.182438558816512
University of California,180.76354092102125,228.33673347649724,207.1449534717251,3.3252803626819376,24.415175375805298
University of Manchester,154.0113696015271,213.82776187067526,217.13639942734432,0.34428537341923166,57.66586733476497
