university_name,teaching,research,citations,income,international
University of Oxford,78111178791769.42,118113094084674.06,62492639194548.95,48788257319109.98,120674860294693.39
California Institute of Technology,94157149329641.92,106230219855362.2,42132651832884.81,41170346065005.87,97277257683654.61
University of Cambridge,101125687383323.53,102222739494551.38,43803908806806.18,47111939054877.57,93488348380894.84
Stanford University,233363049122759.7,226882042621662.4,157032607392396.03,100838792485462.12,199929002383784.56
Massachusetts Institute of Technology,119758180055340.66,106106551728723.3,78377515192493.83,51573899534612.07,102145596283276.89
Princeton University,240668019416909.03,266109441082255.38,139238192815892.92,98201549539159.72,183684080799764.94
Harvard University,244613351717616.2,267222405814256.1,140916859658942.5,98866629278097.77,202436700514413.56
Yale University,248273401635762.3,254900224713427.7,133620626901958.39,92361120955433.52,190511581088645.47
The University of Chicago,190248943426825.53,195005030487220.2,101905489501979.3,72554121175874.7,145811659602063.53
Imperial College London,159930710791362.5,190405324970882.38,86323806882894.44,70107022684702.89,122784410418054.75
University of Pennsylvania,297958677528222.56,355271366954465.2,165749855492862.88,130515244243003.62,252865872469200.62
Johns Hopkins University,184593588886148.44,190160180814551.47,89390097716655.81,72575128595109.55,131100864611563.62
University of California,183969613775271.9,177562059092101.53,220502375287831.12,67612490658235.84,146932483594561.8
ETH Zurich,488112926373018.7,459969101404032.1,751504281556987.6,169884690561977.22,354808787592712.3
UCL,241244165439118.44,224853239944331.53,434620298540854.1,83711595429159.28,190714542359545.25
Columbia University,247561498121739.4,218960065270924.9,411785888355137.8,75616167639692.77,184417559733053.12
University of California,171677454440091.8,130035350271505.72,243791483429299.94,45495455774669.11,110859604061530.9
University of Toronto,481619563939126.25,328086842735773.1,662911282027928.4,128184228727649.64,308780608554201.1
Cornell University,364774377731569.8,272869439128843.6,509237084878926.75,101708465166847.89,235913586039748.28
Duke University,399750385356357.6,352710520259994.3,594106690747764.9,115394222990394.61,283242699781838.6
University of Michigan-Ann Arbor,485412623586201.25,372474535455069.75,620336935621741.9,130579943342538.33,262964118129613.9
Northwestern University,772305059528384.9,656393522092780.6,981474546191332.9,220469403040190.88,457905473913208.5
Tsinghua University,509362055655078.6,406134009477695.2,555665666676702.56,126510069184773.6,287943141951523.56
Peking University,393708606191921.7,313959837735049.25,428243203648744.56,99768890463509.4,219884898660511.0
National University of Singapore,347936181759941.7,279946631634874.25,418373158987336.56,85255769298546.98,170705793648061.72
University of Washington,455948250733233.3,370274178709685.6,514641313381885.9,110254746081207.72,197138265054946.06
Carnegie Mellon University,542218262426329.8,516161136017507.1,1033753665020838.2,178976526264703.62,342464576205642.9
London School of Economics and Political Science,143216038311961.62,126104447927356.11,246554566026163.97,43735858466075.64,86788234044436.86
New York University,286450927234377.4,254374933830929.03,460346737452775.4,83892711555169.86,160837514125178.2
University of Edinburgh,358618259608326.94,330954784826945.1,573408457075584.0,112796745580853.58,268770154955297.94
University of California,384029421441232.3,371746147535717.25,621562283866687.2,125860409115731.17,330577890124597.6
LMU Munich,301043652811985.9,322712671102614.7,460755958385668.6,109625740932052.52,271704144324701.94
University of Melbourne,446121118785799.44,447446694559779.5,739516013222968.1,152288439075147.8,393668219724458.44
University of British Columbia,464091222670476.06,591005933891309.8,661991458233210.4,150701447066757.3,398882014571875.94
University of Hong Kong,299214891210096.0,419881948867598.4,466211129870087.25,100732662059514.98,278857076915481.06
King’s College London,233804409815994.38,319036743886771.8,394170948244326.8,81316270672702.53,201682349624268.62
The University of Tokyo,434242198079914.0,590328763543408.0,699949956905861.2,151151025457851.66,374582724978395.94
École Polytechnique Fédérale de Lausanne,307063592868618.44,281931998776516.9,426516622045649.06,99456928027742.19,235608532842931.2
Georgia Institute of Technology,478730203325305.7,521212552524693.2,688457178122564.8,162082335104151.8,404441788393549.75
University of Texas at Austin,305506638089477.94,287255452985615.4,397002291805592.44,107372945236913.72,242262726481351.6
Karolinska Institute,418245091421876.94,429824873754038.56,525036848872930.7,160066108601215.62,373104080808348.4
McGill University,449698528642703.94,484812165412283.5,494086255784393.2,168974069616034.4,431454551532185.94
Technical University of Munich,404683790502772.2,511383050178131.56,450975838040331.0,160520255959442.62,398775373813090.94
Heidelberg University,362058544443619.06,459215986997965.75,370087463997750.56,127438181791830.92,421946906386367.1
KU Leuven,297294078890701.5,349664976945787.06,306701922026465.8,97240700242778.14,320659524586859.6
Paris Sciences et Lettres – PSL Research University Paris,464845529200441.06,535706027972827.8,507189483918387.06,146826326477741.88,437980081161354.25
The Hong Kong University of Science and Technology,443974610082754.7,508462217863326.5,486114598462014.56,137619171593505.67,377681864377260.5
University of Illinois at Urbana-Champaign,245253506963228.2,261559830826131.8,221652218126301.78,71887172377759.05,198260775239946.94
Nanyang Technological University,402826270270282.5,406785455890354.5,342794625312314.4,126140923791473.08,317046278679846.6
Australian National University,189332821251357.3,210950121970002.88,170137892198536.62,64259816857506.26,143822158188963.34
University of Wisconsin-Madison,358753459609961.94,366759708161725.06,302350713590148.2,122684287310569.33,273390304230383.75
Washington University in St Louis,384171690768581.44,311930980979090.94,256192159535648.62,129276139530409.22,270046815455426.97
Brown University,707769928632299.4,506813638298859.6,422466677533428.4,225228806237686.2,424477190220592.4
University of North Carolina at Chapel Hill,296125988173918.4,275625691040372.84,296885584386867.3,93671231246163.88,241734129706683.56
University of California,530060850003427.0,563784403999998.1,656429663165640.0,186271342826415.72,507829509210444.5
University of Manchester,420151183386433.7,435269610382795.5,508584523357909.5,129990173576283.95,398213728238217.3
University of California,295421669465237.8,331585162395278.3,421941542295549.3,96498235019701.11,252243207762033.5
Chinese University of Hong Kong,453595629706316.6,473548859295831.6,583625965786428.0,142086889170829.2,397664528101646.25
Wageningen University & Research,531101197745450.1,410705111308848.4,623353959022358.2,153483385939136.12,415557537634447.5
University of Sydney,239511413010913.12,206994470472627.12,293607889829338.0,71573009477242.06,183723746849282.53
Boston University,488986414717334.44,382485733888633.2,603598968188161.5,149874315489641.94,338542868229950.5
University of Amsterdam,289475713686662.8,271717992567641.16,408551646497709.2,112611025520958.6,219498680181937.06
University of Southern California,171643762342072.8,147109187052230.0,209541915411681.78,56829149553061.016,124205821948592.53
Seoul National University,459826176687287.9,449142545217603.94,689027517956024.0,186798693345339.5,371276333465282.6
Kyoto University,538103356786584.4,527809479419432.8,804088679462585.5,215731644932458.62,408153114332978.9
The University of Queensland,541863524753262.44,451398068993648.0,690054538069517.1,191351456004613.78,402169966059726.4
Delft University of Technology,598845409665717.5,524838748682499.3,798027774761523.1,230896567199749.16,400402418054477.2
Leiden University,441050515973457.1,398903696232652.4,593436973611565.9,167219752770173.4,314006012861465.44
Erasmus University Rotterdam,311217353462244.94,251184012540794.12,369251050326179.75,114992562287997.6,238196082157371.22
Ohio State University (Main campus),206822946998602.47,217039705529406.3,231784723128385.72,67562866383498.516,161876553676928.53
UNSW Sydney,232535795336919.12,254489374432787.88,252621349489023.7,85407761694077.92,185617558224976.8
McMaster University,432030680208641.2,562414931427553.56,480471574307129.0,183108442834660.0,371511523309149.44
University of Groningen,111136480280290.23,124595901860695.48,106020171801756.12,55180446420567.6,108597990038647.7
Humboldt University of Berlin,638925995565628.0,825043096825900.5,672804515575540.1,291463540980301.75,612455862293878.6
Monash University,427486436898382.25,546393387316985.94,447404972079067.6,216775380543745.62,447576839097787.1
