Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,1.175934022680317,1.8287854584310848,0.5458654382479803,1.0153686353085511,0.02352877596126229
Univ. of Illinois at Urbana-Champaign,1.1849472464376458,1.7902420152498686,0.531435009132423,1.0098330487261789,0.0013224423229418747
Univ. of California - San Diego,1.1380345331951291,1.784622998078714,0.49892937352303457,0.9828915594361467,0.02107661751721156
Massachusetts Institute of Technology,1.1663113906928466,1.7715704353217843,0.5202502376540007,0.9894353506603422,-0.012193915476758332
Georgia Institute of Technology,1.1421052874974715,1.7997878793366584,0.5204211231953366,0.9310768124665795,0.02590499630733105
Stanford University,1.1446734416167652,1.7753706086745904,0.5327110794247523,0.9841627194648268,0.021379360966204828
University of Michigan,1.17792471958798,1.7582630114783628,0.5205064975707843,0.9385522033864117,-0.011638833767495497
University of Washington,1.14661697738438,1.7714842432148792,0.5229384957742962,0.9890968622081525,-0.024865470753619737
Univ. of California - Berkeley,1.1615449645031288,1.7707669825037566,0.5253432060235735,1.006386654695884,0.01674206077316131
Cornell University,1.1742362836788125,1.7592902481865198,0.4769878037686125,0.9976240865768651,0.03387552083559016
University of Maryland - College Park,1.1487353368822621,1.7948018488851885,0.5215943336837957,1.029683368553645,-0.014426152229565583
Northeastern University,1.1424049568498582,1.778052203747836,0.5146990420752122,0.9762824185083285,0.010346991080858679
University of Wisconsin - Madison,1.1846971911547146,1.7292150462222022,0.4858845107440206,0.9918482539643289,-0.006301469837517777
Columbia University,1.15996029252978,1.7984015996460792,0.47538530992783495,0.9902414780834552,0.021955107912927724
Purdue University,1.1552354694597653,1.766095618852044,0.4782271547178576,0.9678376201325735,-0.025059914943848644
University of Texas at Austin,1.159016425258849,1.7826468261449386,0.5258308427719747,0.9728913479573426,-0.015673153828037866
University of Pennsylvania,1.120151354590998,1.7408265520383435,0.4609222454833056,0.9731499104149061,0.022509010589519964
Princeton University,1.1474628698437177,1.7749358832849498,0.53017681537045,0.9948275720102827,0.018517670442090104
University of Massachusetts Amherst,1.0940417947470016,1.6734662107048262,0.4633716924842117,0.9498226183238179,0.013275456078742047
New York University,1.1422927311049171,1.7362158552195912,0.5246197237839605,1.0001963941342205,-0.003059120638725179
University of Southern California,1.1563769075087076,1.770688656122931,0.4918725650794961,0.9489339868170171,-0.037171495430624084
Univ. of California - Los Angeles,1.1900589855774708,1.7138698558896706,0.5100550109964097,-0.022135535573753865,-0.030305480921510836
Stony Brook University,1.1133440474318834,1.7153654851370395,0.48432808014870843,0.9504459948630948,-0.0056799105332134255
University of Chicago,1.1534302203569857,1.786609613815578,0.5337776145268464,0.9527041495086415,-0.014661193588478168
Univ. of California - Irvine,1.145311474310173,1.7503252878653253,0.4961110161825064,0.9135900263003026,-0.0007426756818436255
Univ. of California - Santa Barbara,1.1229384801997562,1.714426927421145,0.46732453084066716,0.9698035259615541,-0.014312075809983177
Rutgers University,1.103964781516938,1.7335038465905428,0.5344450555972126,0.9756510784444267,-0.03971966809614635
Duke University,1.148167785912962,1.716894100497714,0.5232586164052669,0.9848185303200553,-0.03764527041919468
Univ. of California - Riverside,0.1104433141684558,1.6883354315003267,0.5004327937361932,-0.021821906856901555,0.021255786445139584
Northwestern University,0.08244430880907916,1.7498073434973913,0.4591908135662766,0.9803579449739959,0.0034122688053349333
Pennsylvania State University,1.113116223458679,1.7523320135875868,-0.025834943373018032,-0.018200999646961386,-0.008894099538598977
University of Utah,0.11361893364556923,1.673212736614627,0.5011296738922827,0.9026936432001614,-0.0705859183719707
George Mason University,1.1588088352737922,1.743092869029092,-0.07446182649440264,0.9918240430974177,-0.015198005594248252
Harvard University,1.120975120846561,1.7776757215727366,0.5126401326789476,0.9388986422297032,0.025712967251649458
Ohio State University,1.142973443084481,1.753135491807839,-0.026390104503830527,-0.01197109741163794,0.02583308202985818
Texas A&M University,1.1188216391626506,1.693413437719728,-0.045400385745353,0.9405105794346943,-0.040827058312279146
Univ. of California - Santa Cruz,1.14859509750145,1.7081448620274189,0.535643071640222,0.9671351435246774,0.0074990605596196745
Yale University,0.0892850143703021,1.7377110367022877,0.4663695314398176,0.958553833971652,0.031782967322708036
Boston University,1.1487937518387448,1.7606170784375337,0.5077981999794933,-0.03349403124394264,-0.004958088707126109
Brown University,1.0734531804072276,-0.25011310011253474,0.5187697396744614,0.9620866636290577,0.05841827550061272
North Carolina State University,0.0532813177730201,1.7605294003631076,-0.0735138245426498,0.9268431996534816,0.049838188001291646
University at Buffalo,1.1638201264501875,1.7431656777276596,0.5342278472396971,-0.040968778683080215,0.02290455163152815
Rice University,1.066407689726504,1.69542828823069,0.483094802567642,-0.028342539588949965,-0.007509172507753321
University of Colorado Boulder,0.11124477860867284,-0.15871051758895882,-0.06212290154767515,0.9698517506244246,-0.004052298080706357
University of Illinois at Chicago,1.1307048254201717,-0.1888969779347003,0.46019151787143825,-0.05601488228488973,0.0071158239460262914
University of North Carolina,1.1013318717931213,-0.17958473270042452,-0.010645469448023932,0.9183781245468596,0.019390719004333527
University of Virginia,1.0629230070041105,1.7218979685007747,-0.0798909337345668,-0.007819550624205104,0.042570479299418165
Arizona State University,1.1410109727036564,1.7864651423745035,-0.046226974847639234,-0.04222423143529422,-0.029102110235747686
University of Minnesota,0.10682690515325508,1.6896482944667652,-0.16727565513099452,0.9205223136492223,-0.006564251371503991
Virginia Tech,0.09186745893454105,1.6821027654469192,-0.08712638928650829,0.9058587034623103,-0.02848001022384995
Univ. of California - Davis,0.10013900889392317,1.6446164853703162,0.5250398628850165,0.8954934630968383,-0.027672351678919155
Johns Hopkins University,1.0688718581258136,-0.20684758068196377,0.43674308711795423,-0.08012139632687192,0.06607626976385868
Oregon State University,1.1651901929872646,-0.23211771475749612,0.5518314271268344,-0.014113606132900889,-0.01682974679478844
Indiana University,0.03911217783223774,-0.2085752811445373,-0.09377626856076444,0.8862669238715818,-0.04139080859924269
University of Central Florida,0.07881827387690075,-0.18480177450722113,-0.26839563693020707,0.9428009612484616,-0.028762928535433677
University of Rochester,1.0795489988961353,-0.22278343863425462,-0.048571796223472345,-0.05379389178642813,-0.02586105159941007
Michigan State University,1.1296195185526048,-0.19471622856660395,-0.08591900594959488,-0.04281630741376041,-0.010761054539823105
Rochester Institute of Technology,0.11999420892835537,-0.1655986409040875,-0.0230310489590687,0.8974523971049149,-0.0023457652795152786
University of Pittsburgh,0.13295005706724738,-0.18209719986255798,-0.09279792758690585,-0.06259798099567809,-0.003064596592470483
University of Texas at Dallas,1.0980185762296462,-0.19515587940430237,-0.04352550259283161,-0.2735964910387769,0.028586013006324525
Washington University in St. Louis,0.11980649206759077,-0.18174812626514456,-0.022849193637093614,-0.06193663850269843,-0.03388133007168805
University of Notre Dame,0.07556231223737836,-0.2027141258171986,-0.233689890469481,-0.06386121195874257,-0.0027264245913275593
Univ. of California - Merced,0.09884613016950036,-0.2373602632805563,-0.04891495004232745,-0.007789443884366536,-0.045115022474898146
University of Delaware,0.07123993330039147,-0.20619274596501677,-0.07357143405971135,0.9466949502215608,-0.027921539296195987
University of Florida,0.10802505762518118,-0.21320964660676434,-0.006324520243142776,-0.03677408218284838,0.019372521149652544
University of Texas at Arlington,0.10526850073865368,-0.1811584378534667,-0.27213577792087823,0.028207431047888712,-0.01343617116961995
University of Connecticut,0.10065926413980393,-0.18668065049694887,-0.08584889862662204,-0.07868181488701641,-0.0009037651805953924
Binghamton University,0.1547333247448884,-0.23631096981686617,-0.28091553224425836,-0.2582958789605008,-0.01136533696899886
Clemson University,-0.4614381834424801,-0.2442947129796727,-0.28473798633832437,0.9194321328439777,0.006079389025172132
TTI Chicago,0.05826338965223844,-0.9376441921393345,0.4897834968903566,0.0014293877730062277,-0.04269577012689635
Vanderbilt University,-0.4041419728601241,-0.1836095815082425,-0.09801395340623602,-0.03405697300656797,0.0036892512767559152
Worcester Polytechnic Institute,0.08396266681998861,-0.2274336138309544,-0.28718266919517216,-0.029842415411169998,0.020546703298010296
California Institute of Technology,0.06354959813645708,-0.5541417622672774,0.5555748021953918,-0.03596134808731089,0.023161430262243203
College of William and Mary,-0.3638444000927454,-0.11997801762514294,-0.12380609851127017,-0.02270059280109544,0.030609747755648863
Dartmouth College,-0.4094918340438872,-0.9074484219424613,-0.057016270123810255,0.8686799147736252,0.0058921007576661815
Florida State University,-0.3899270895351105,-0.19489384508076446,0.4598168995569923,-0.02525386953843316,-0.03576266241389392
Iowa State University,0.04287546401065217,-0.1791123829242897,-0.08925485971138077,-0.3008470373736227,0.02700945569574423
Stevens Institute of Technology,0.12097832217175901,-0.21180371463376446,0.009206211566354747,-0.2647654947106788,0.020272653384642632
CUNY,0.06491807966487617,-0.1786232673375449,-0.004042571632277149,-0.2547241202007189,0.0046780728828156575
Emory University,0.12169861022990391,-0.5477994510429711,-0.3253421057799889,-0.192739095152593,0.06537819612023028
