Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary
Carnegie Mellon University,0.006621190021065864,0.01500803071441596,0.003972714012639518,0.00926966602949221
Univ. of Illinois at Urbana-Champaign,0.0042750260500159145,0.015890856050558073,0.003012484559347502,0.00483634749364811
Univ. of California - San Diego,0.0029303866199675258,0.011350611464684338,0.0019016308780881105,0.00691866377563549
Massachusetts Institute of Technology,0.002605818481679983,0.010846139844031702,0.0030501406163393457,0.005306547944419453
Georgia Institute of Technology,0.002642911983198559,0.009837196602726427,0.0012991339662186104,0.006851492282668155
Stanford University,0.0034033287643293725,0.006810366878810604,0.002504127789957611,0.007724721691243508
University of Michigan,0.002819106115411796,0.011350611464684338,0.0017510066501207357,0.003963118085072757
University of Washington,0.0025965451063003388,0.007819310120115879,0.0022970194765024703,0.006717149296733486
Univ. of California - Berkeley,0.0021514230880774234,0.00933272498207379,0.00299365653085158,0.004298975549909431
Cornell University,0.0038948176594505077,0.007188720594300081,0.002409987647478002,0.00456766152177877
University of Maryland - College Park,0.0029211132445878816,0.005801423637505328,0.0010543695957716257,0.007523207212341503
Northeastern University,0.001799034823650949,0.0073148384994632405,0.0021840513055269386,0.0036272606202360823
University of Wisconsin - Madison,0.0013724595561873218,0.008576017551094835,0.0017886627071125793,0.0029555456905627337
Columbia University,0.0021328763373181354,0.006305895258157967,0.0016568665076411263,0.003358574648366743
Purdue University,0.0012982725531501694,0.008449899645931675,0.0015627263651615169,0.0028212027046280643
University of Texas at Austin,0.0019381354543456096,0.0075670743097895595,0.0026359239894290644,0.0020823162819873803
University of Pennsylvania,0.0019937757066234747,0.006432013163321126,0.0013932741086982198,0.0032242316624320733
Princeton University,0.0014373731838448305,0.006053659447831647,0.001204993823739001,0.0032242316624320733
University of Massachusetts Amherst,0.0026707321093374916,0.005801423637505328,0.0004895287408939691,0.0026868597186933945
New York University,0.0018732218266881014,0.004288008775547417,0.0017698346786166577,0.0030227171835300686
University of Southern California,0.0020123224573827627,0.005675305732342169,0.0007719491683327973,0.00221665926792205
Univ. of California - Los Angeles,0.0025594516047817628,0.005170834111689532,0.0018828028495921887,0.0012762583663793621
Stony Brook University,0.0014373731838448305,0.004792480396200054,0.0009790574817879383,0.0027540312116607285
University of Chicago,0.0008253304087883221,0.0075670743097895595,0.0007342931113409536,0.0021494877749547157
Univ. of California - Irvine,0.0010757115440387117,0.006305895258157967,0.0006024969118695005,0.0023510022538567195
Univ. of California - Santa Barbara,0.0014744666853634069,0.005801423637505328,0.0011108536812593915,0.0017464588171507065
Rutgers University,0.00223488346649422,0.0035313013445684607,0.0006401529688613442,0.002619688225726059
Duke University,0.0013075459285298134,0.004918598301363214,0.0006589809973572661,0.0019479732960527108
Univ. of California - Riverside,0.0006676830273343729,0.008323781740768517,0.0004518726839021253,0.0014106013523140322
Northwestern University,0.0007233232796122372,0.004792480396200054,0.0006024969118695005,0.0026868597186933945
Pennsylvania State University,0.0013446394300483898,0.006305895258157967,0.0003200764844306721,0.0014106013523140322
University of Utah,0.0006862297780936609,0.004161890870384258,0.0004707007123980472,0.0029555456905627337
George Mason University,0.0008531505349272542,0.0037835371548947797,0.00037656056991843776,0.0029555456905627337
Harvard University,0.001094258294798,0.0035313013445684607,0.0007342931113409536,0.002283830760889385
Ohio State University,0.0010015245410015593,0.005423069922015851,0.00037656056991843776,0.0014106013523140322
Texas A&M University,0.0010571647932794237,0.0037835371548947797,0.00030124845593475024,0.0028212027046280643
Univ. of California - Santa Cruz,0.001122078420936932,0.0036574192497316202,0.0006589809973572661,0.0020151447890200454
Yale University,0.0005934960242972204,0.003909655060057939,0.001355618051706376,0.0021494877749547157
Boston University,0.0011684452978351525,0.0037835371548947797,0.001035541567275704,0.0012090868734120274
Brown University,0.0009737044148626269,0.0027745939135895054,0.0006401529688613442,0.003157060169464738
North Carolina State University,0.0003709350151857627,0.005801423637505328,0.00043304465540620337,0.0020823162819873803
University at Buffalo,0.0011869920485944407,0.004161890870384258,0.000508356769389891,0.0012762583663793621
Rice University,0.0010015245410015593,0.0036574192497316202,0.0006024969118695005,0.0015449443382487015
University of Colorado Boulder,0.0006305895258157966,0.0030268297239158235,0.00043304465540620337,0.0029555456905627337
University of Illinois at Chicago,0.0015579270637802035,0.0027745939135895054,0.0006589809973572661,0.0015449443382487015
University of North Carolina,0.0014188264330855422,0.0027745939135895054,0.00030124845593475024,0.002283830760889385
University of Virginia,0.0009551576641033388,0.004035772965221099,0.00043304465540620337,0.0013434298593466973
Arizona State University,0.001233358925492661,0.003405183439405302,0.00028242042743882833,0.0015449443382487015
University of Minnesota,0.0007882369072697458,0.0035313013445684607,0.00022593634195106264,0.0023510022538567195
Virginia Tech,0.0005842226489175763,0.004035772965221099,0.0003200764844306721,0.0020823162819873803
Univ. of California - Davis,0.000547129147399,0.003405183439405302,0.0004707007123980472,0.0016792873241833716
Johns Hopkins University,0.0015393803130209153,0.0018917685774473899,0.001016713538779782,0.0012090868734120274
Oregon State University,0.0009366109133440507,0.0022701222929368678,0.0006401529688613442,0.0016121158312160367
Indiana University,0.00032456813828754235,0.0031529476290789835,0.000338904512926594,0.0020151447890200454
University of Central Florida,0.0007604167811308135,0.0025223581032631863,0.0,0.0016792873241833716
University of Rochester,0.0010015245410015593,0.0022701222929368678,0.00030124845593475024,0.0012090868734120274
Michigan State University,0.0010386180425201355,0.0020178864826105496,0.0002071083134551408,0.0013434298593466973
Rochester Institute of Technology,0.0006398629011954407,0.0021440043877737087,0.0002447643704469846,0.0017464588171507065
University of Pittsburgh,0.0007604167811308135,0.002648476008426346,0.00022593634195106264,0.0010747438874773578
University of Texas at Dallas,0.0011684452978351525,0.0021440043877737087,0.00037656056991843776,0.0010075723945100227
Washington University in St. Louis,0.0006120427750565085,0.0021440043877737087,0.00028242042743882833,0.0014777728452813668
University of Notre Dame,0.0006027693996768644,0.0022701222929368678,0.0,0.0012762583663793621
Univ. of California - Merced,0.00041730189208398304,0.0022701222929368678,0.00035773254142251585,0.0012090868734120274
University of Delaware,0.0003523882644264745,0.0021440043877737087,0.0002635923989429064,0.0016792873241833716
University of Florida,0.0003152947629078983,0.0022701222929368678,0.00028242042743882833,0.0016121158312160367
University of Texas at Arlington,0.000547129147399,0.0025223581032631863,0.0,0.0010747438874773578
University of Connecticut,0.00032456813828754235,0.0021440043877737087,0.0003953885984143596,0.0012762583663793621
Binghamton University,0.0003894817659450509,0.002648476008426346,0.0,0.0008732294085753532
Clemson University,0.00018546750759288136,0.0018917685774473899,0.0,0.0021494877749547157
TTI Chicago,0.000704776528852949,0.0,0.0004895287408939691,0.0011419153804446925
Vanderbilt University,0.00025965451063003387,0.0020178864826105496,0.00022593634195106264,0.0015449443382487015
Worcester Polytechnic Institute,0.00041730189208398304,0.0017656506722842304,0.0,0.0015449443382487015
California Institute of Technology,0.00033384151366718645,0.0015134148619579118,0.0006401529688613442,0.0011419153804446925
College of William and Mary,0.00018546750759288136,0.0025223581032631863,0.0002071083134551408,0.0010747438874773578
Dartmouth College,0.00025965451063003387,0.0013872969567947527,0.0003953885984143596,0.0018136303101180412
Florida State University,0.00013910063069466099,0.0022701222929368678,0.0004518726839021253,0.0010747438874773578
Iowa State University,0.00034311488904683045,0.0020178864826105496,0.0002447643704469846,0.0009404009015426879
Stevens Institute of Technology,0.0003802083905654068,0.0020178864826105496,0.0002635923989429064,0.0008732294085753532
CUNY,0.0002689278860096779,0.0017656506722842304,0.00043304465540620337,0.0010075723945100227
Emory University,0.000565675898158288,0.0016395327671210713,0.0,0.0009404009015426879
Georgetown University,0.00028747463676896613,0.0017656506722842304,0.000677809025853188,0.0006717149296733486
NJIT,0.0002411077598707457,0.0022701222929368678,0.0002447643704469846,0.0008732294085753532
Tufts University,0.0002411077598707457,0.0017656506722842304,0.0002071083134551408,0.0014106013523140322
University of Arizona,0.00041730189208398304,0.0017656506722842304,0.0002071083134551408,0.0010075723945100227
University of Oregon,0.000547129147399,0.0017656506722842304,0.00018828028495921888,0.0008060579156080183
Colorado School of Mines,0.0002040142583521695,0.0017656506722842304,0.0002071083134551408,0.0011419153804446925
Illinois Institute of Technology,0.00027820126138932197,0.0022701222929368678,0.0,0.0007388864226406834
Syracuse University,0.0002689278860096779,0.0020178864826105496,0.0002071083134551408,0.0008060579156080183
Temple University,0.0005193090212600677,0.0015134148619579118,0.0,0.0009404009015426879
Tulane University,0.0003523882644264745,0.0016395327671210713,0.00022593634195106264,0.0010075723945100227
University of Georgia,0.00025965451063003387,0.0020178864826105496,0.0,0.0008060579156080183
University of Houston,0.00030602138752825424,0.0015134148619579118,0.0002447643704469846,0.0010747438874773578
University of Nebraska,0.00016692075683359323,0.0016395327671210713,0.0002635923989429064,0.0013434298593466973
University of Tennessee,0.00017619413221323725,0.0020178864826105496,0.0,0.0010075723945100227
Washington State University,0.0002689278860096779,0.0022701222929368678,0.0,0.0007388864226406834
Brigham Young University,0.00028747463676896613,0.0013872969567947527,0.0,0.0010747438874773578
George Washington University,0.00013910063069466099,0.0022701222929368678,0.0002071083134551408,0.0008732294085753532
Lehigh University,0.00028747463676896613,0.0013872969567947527,0.0,0.0012762583663793621
UNC - Charlotte,0.00019474088297252544,0.0016395327671210713,0.0,0.0014106013523140322
University of Massachusetts Lowell,0.00025965451063003387,0.0017656506722842304,0.0,0.0009404009015426879
University of South Carolina,0.00025965451063003387,0.0015134148619579118,0.0002071083134551408,0.0010747438874773578
Wayne State University,0.00025965451063003387,0.0017656506722842304,0.0,0.0008732294085753532
Augusta University,0.00012055387993537285,0.0016395327671210713,0.00030124845593475024,0.0010075723945100227
Brandeis University,0.0003987551413246949,0.0013872969567947527,0.0,0.0007388864226406834
Case Western Reserve University,0.00019474088297252544,0.0016395327671210713,0.0,0.0008732294085753532
Drexel University,0.0002225610091114576,0.0013872969567947527,0.000338904512926594,0.0008732294085753532
Florida International University,0.00018546750759288136,0.0015134148619579118,0.0002635923989429064,0.0009404009015426879
Portland State University,0.00015764738145394915,0.0016395327671210713,0.0003200764844306721,0.0008732294085753532
Rensselaer Polytechnic Institute,0.0002689278860096779,0.0013872969567947527,0.0002071083134551408,0.0010075723945100227
Univ. of Maryland - Baltimore County,0.0002967480121486102,0.0013872969567947527,0.0,0.0009404009015426879
University of Iowa,0.0001483740060743051,0.0017656506722842304,0.0003200764844306721,0.0008732294085753532
University of Louisiana - Lafayette,0.00016692075683359323,0.0015134148619579118,0.0,0.0010075723945100227
University of New Hampshire,0.0002689278860096779,0.0015134148619579118,0.0,0.0008732294085753532
University of North Texas,0.0002503811352503898,0.0016395327671210713,0.0,0.0008732294085753532
Auburn University,0.00021328763373181355,0.0013872969567947527,0.0,0.0007388864226406834
Boston College,0.0002040142583521695,0.0012611790516315932,0.00037656056991843776,0.0008732294085753532
Colorado State University,0.00012982725531501693,0.0016395327671210713,0.0,0.0008732294085753532
DePaul University,0.00013910063069466099,0.0013872969567947527,0.0002635923989429064,0.0010075723945100227
Kent State University,0.00012055387993537285,0.0016395327671210713,0.0002071083134551408,0.0009404009015426879
Michigan Technological University,0.00012055387993537285,0.0015134148619579118,0.0003200764844306721,0.0009404009015426879
University of Arkansas,0.00017619413221323725,0.0015134148619579118,0.0002635923989429064,0.0006717149296733486
University of Kansas,0.00012982725531501693,0.0018917685774473899,0.0,0.0008060579156080183
University of Kentucky,0.00023183438449110168,0.0013872969567947527,0.0,0.0007388864226406834
University of Memphis,0.00016692075683359323,0.0013872969567947527,0.0,0.0010747438874773578
University of Nevada,0.00012055387993537285,0.0015134148619579118,0.0,0.0012090868734120274
University of South Florida,0.00012055387993537285,0.0016395327671210713,0.0002071083134551408,0.0009404009015426879
University of Texas at San Antonio,0.0001112805045557288,0.0018917685774473899,0.0,0.0008732294085753532
Virginia Commonwealth University,0.00012982725531501693,0.0015134148619579118,0.00030124845593475024,0.0009404009015426879
Boise State University,0.00012982725531501693,0.0013872969567947527,0.0,0.0008060579156080183
Cleveland State University,0.00012982725531501693,0.0013872969567947527,0.0,0.0007388864226406834
Georgia State University,0.00013910063069466099,0.0013872969567947527,0.0,0.0008060579156080183
IUPUI,0.00012982725531501693,0.0013872969567947527,0.0,0.0010075723945100227
Kansas State University,0.00012982725531501693,0.0015134148619579118,0.0002447643704469846,0.0008060579156080183
Louisiana State University,0.0001112805045557288,0.0015134148619579118,0.0002071083134551408,0.0007388864226406834
New Mexico State University,0.0001483740060743051,0.0013872969567947527,0.0,0.0007388864226406834
Northern Arizona University,0.00010200712917608475,0.0016395327671210713,0.0,0.0007388864226406834
Old Dominion University,0.00012055387993537285,0.0013872969567947527,0.0,0.0008060579156080183
Texas State University,0.00010200712917608475,0.0017656506722842304,0.0002071083134551408,0.0007388864226406834
Texas Tech University,0.00012055387993537285,0.0015134148619579118,0.0002635923989429064,0.0007388864226406834
UCCS,0.00016692075683359323,0.0013872969567947527,0.0,0.0008060579156080183
University of Alabama - Birmingham,0.0001112805045557288,0.0016395327671210713,0.0,0.0
University of Hawaii at Manoa,0.00010200712917608475,0.0013872969567947527,0.0002635923989429064,0.0007388864226406834
University of Massachusetts Boston,0.0001112805045557288,0.0015134148619579118,0.0,0.0008060579156080183
University of Nebraska - Omaha,0.00013910063069466099,0.0013872969567947527,0.0,0.0008732294085753532
University of New Mexico,9.273375379644068e-05,0.0013872969567947527,0.0002635923989429064,0.0010075723945100227
University of Vermont,0.0001112805045557288,0.0015134148619579118,0.0,0.0008060579156080183
West Virginia University,0.00023183438449110168,0.0012611790516315932,0.0,0.0
Florida Atlantic University,0.00010200712917608475,0.0013872969567947527,0.00030124845593475024,0.0006717149296733486
Mississippi State University,0.00012055387993537285,0.0013872969567947527,0.0,0.0006717149296733486
Naval Postgraduate School,0.0,0.0015134148619579118,0.0002071083134551408,0.0008060579156080183
OHSU,0.00012055387993537285,0.0,0.0,0.0
Ohio University,0.00010200712917608475,0.0013872969567947527,0.0,0.0007388864226406834
Oklahoma State University,0.0001112805045557288,0.0013872969567947527,0.0,0.0006717149296733486
Saint Louis University,0.00010200712917608475,0.0013872969567947527,0.00022593634195106264,0.0008060579156080183
