university_name,teaching,research,citations,income,international
University of Oxford,0.2845389996593916,0.3131501034925459,0.3093772106793827,0.017161422170985405,0.07577226399769434
California Institute of Technology,0.29202472552304065,0.3081954757963035,0.31041499053969257,0.023252059216456372,0.06539641654628353
University of Cambridge,0.29011911030042353,0.31329054908809406,0.3040854569669647,0.015685688585717648,0.07538653030235294
Stanford University,0.29444523617234986,0.3058676806790358,0.31697283506053614,0.017503838572745657,0.06306141238066221
Massachusetts Institute of Technology,0.28933343632912,0.29540783996475894,0.3181069272347783,0.02315200333057139,0.07113446362787756
Princeton University,0.2897252022365055,0.3089760462389311,0.31699723123994183,0.015668048035307514,0.06505181035819656
Harvard University,0.28658226053619185,0.3167826332832793,0.3183890360889755,0.012663808784904591,0.06128426703730784
Yale University,0.2994967372961499,0.3086118553877718,0.3167503536838628,0.014215243690505664,0.05591148329414537
The University of Chicago,0.2947167473509544,0.3023244748358836,0.31985532512724235,0.014526349219411986,0.06284644444071978
Imperial College London,0.28059902816297133,0.29089319369321054,0.32210776013974224,0.019343069101175246,0.0806099574988891
University of Pennsylvania,0.2910162777144362,0.3006613886329718,0.32660341110351576,0.02050971861987455,0.05404588014696672
Johns Hopkins University,0.27263356927440274,0.30500254873537835,0.32802790525916514,0.02538907065968275,0.061067249910912724
University of California,0.2796562902986414,0.30526337230189055,0.33423980720030394,0.01294393070558973,0.05930061095489265
ETH Zurich,0.27546853600021687,0.31251198216161524,0.30409301712493375,0.01593990713611687,0.08267423666021179
UCL,0.2653947593061501,0.30257731555855416,0.3278205188858743,0.01213834214050194,0.08204041081379061
Columbia University,0.292042750601044,0.2818076074725027,0.3350303517409173,0.012737067004406905,0.06763723750777682
University of California,0.28395286716181833,0.3027463782254766,0.33247429572617243,0.01460768359947983,0.05475745723547701
University of Toronto,0.26542131064745056,0.31012019977737376,0.32432682345432606,0.014582001944839272,0.07337201374621105
Cornell University,0.27726752469746746,0.2991845310411819,0.33606076393695555,0.010755567927933963,0.06383762958843825
Duke University,0.2903841015671787,0.27064925971309856,0.34183565354388745,0.02933795686343159,0.054182713126157425
University of Michigan-Ann Arbor,0.2803347870811538,0.30399024140664155,0.33506009186399865,0.014034392678181188,0.05225383940555511
Northwestern University,0.2625529834622716,0.2965221026164199,0.34606040138288635,0.0231178727576843,0.05670365983804451
Tsinghua University,0.30951489518734593,0.33596305020335465,0.26662599516138574,0.029783958351361235,0.04235278877563567
Peking University,0.31933927746361346,0.3225649267309227,0.2623528070744838,0.02586492838416473,0.05340241564767498
National University of Singapore,0.2766089094290735,0.32559173714047196,0.2769690772798926,0.017648224690136202,0.0859900743830616
University of Washington,0.26063167846591695,0.29673024889055927,0.35593190438697253,0.014289017459754222,0.054508841341209785
Carnegie Mellon University,0.23850506568665986,0.29930757105139255,0.3554051206438542,0.01523078631408235,0.07292681447020022
London School of Economics and Political Science,0.24966505960472143,0.3003217383650997,0.3357814134973645,0.010583627526721892,0.08430718679405812
New York University,0.2783526541058463,0.2808897225677486,0.34975300939080944,0.011688636842335346,0.059258670503002445
University of Edinburgh,0.24916450082518488,0.27434011160692723,0.3569013057882292,0.012001608571198235,0.08681883423997899
University of California,0.23321807650369797,0.2939441890757471,0.3639841225944296,0.02803460104936625,0.05932903943005416
LMU Munich,0.2577072944365466,0.2901090887662878,0.3345673647070955,0.031397087528819034,0.06329652845809916
University of Melbourne,0.24837442342744656,0.27927989037896495,0.3384525527129697,0.023964300085374528,0.08772252967031591
University of British Columbia,0.2359842933322673,0.28087886621011326,0.3549357257436541,0.014005571880695539,0.09055657435189446
University of Hong Kong,0.268092543600901,0.29779488296387857,0.29548041496156857,0.019190797185819893,0.09508606042823325
King’s College London,0.2368732020710325,0.26469517686567257,0.3663226681294271,0.014683820030504464,0.09235349966554122
The University of Tokyo,0.3318192456525841,0.3461118092022296,0.23447529931445688,0.024915414836544435,0.03689026537813943
École Polytechnique Fédérale de Lausanne,0.2577223603415447,0.2565614488084747,0.34169496123360965,0.02141236827662484,0.09538823096725342
Georgia Institute of Technology,0.23310460907850442,0.29583375637205545,0.3500441305763588,0.019877137208244564,0.07463606877056764
University of Texas at Austin,0.2638507477976895,0.29480098214345957,0.36057023012822087,0.015023759588675871,0.037817317591237756
Karolinska Institute,0.21599922712010994,0.27838167538584574,0.37468457989607523,0.023133491231877003,0.07914773123715221
McGill University,0.25463866895749115,0.28166954304682484,0.3318137732415308,0.013972480809462335,0.08853590643752768
Technical University of Munich,0.25360993149284855,0.27637986342254706,0.3356602034464172,0.03271541943922195,0.07154862231357842
Heidelberg University,0.26541441154621664,0.23851697490665966,0.38051961834196796,0.01799754951617416,0.06674915342537119
KU Leuven,0.23287191698320273,0.29317265187493496,0.3383982030437341,0.03282819613349238,0.07121040732280219
Paris Sciences et Lettres – PSL Research University Paris,0.2839544189216838,0.2831612501537462,0.30536997565600077,0.0172514207026442,0.07802797754586772
The Hong Kong University of Science and Technology,0.22775871977790613,0.26227964071985355,0.3563193908720553,0.023774465667873772,0.09691649356403062
University of Illinois at Urbana-Champaign,0.25115369281860833,0.3099681651875229,0.3354014505362428,0.015862687085985414,0.05394638259513619
Nanyang Technological University,0.22883968006865946,0.27969294230613934,0.33730015343453457,0.025327308340932365,0.09445596169500657
Australian National University,0.21849059382957767,0.27994107334414636,0.35504721497306363,0.015529968679063116,0.0958908626411979
University of Wisconsin-Madison,0.27627452865961,0.2822979558832933,0.3425322281201269,0.015493593358696637,0.04758507506709852
Washington University in St Louis,0.25971134161184306,0.23260751001060712,0.39968038241822584,0.013720471967292336,0.05774734270263334
Brown University,0.2640027672165053,0.23141492563821792,0.39146660326322424,0.01254700651484693,0.06331941369958369
