player_name,serve__pct_1st_serve,serve__pct_1st_serve_points_won,serve__pct_2nd_serve_points_won,serve__pct_service_games_won,serve__avg_aces_match,serve__avg_double_faultsmatch
John Isner,0.21783439490445858,0.25700636942675154,0.17038216560509553,0.29203821656050954,0.07133757961783438,0.008598726114649681
Nick Kyrgios,0.21811100292112945,0.25275216220860297,0.1793000744601638,0.29797812016724895,0.05099948450655822,0.010905550146056476
Reilly Opelka,0.20731319554848968,0.2527821939586646,0.1837837837837838,0.28871224165341813,0.05055643879173291,0.006677265500794914
Hubert Hurkacz,0.2044879737250969,0.2522233366766968,0.17836253859618073,0.2918952937243102,0.042897319409208025,0.005160579778551342
Matteo Berrettini,0.20886381950040292,0.2555318291700242,0.16839645447219986,0.28653505237711524,0.04046736502820307,0.006853344077356971
Nicolas Jarry,0.20803935007861954,0.2619038019594404,0.15804539773414508,0.2806112163851147,0.03999516187557957,0.007418457444663952
Novak Djokovic,0.2097330986057994,0.24682004896902002,0.17967988020801717,0.2803901333495214,0.018863190270948422,0.006074586697424067
Maxime Cressy,0.19539252963542833,0.24836420568918893,0.17255444175596268,0.28166975051340964,0.045993371423923866,0.026327240194384014
Ben Shelton,0.18281679734001066,0.24645950494643076,0.16940191289355938,0.2792167809203235,0.03119740568942162,0.014974754730922375
Stefanos Tsitsipas,0.19944583555683262,0.2418004187020237,0.17447559623989162,0.27277615861417837,0.024022002380854644,0.006637658552604573
Felix Auger-Aliassime,0.19953944527828604,0.23778193556345992,0.1554372185784485,0.2661553960976211,0.03392478976910582,0.010485844110450893
Casper Ruud,0.20010352609892954,0.22921506511791623,0.16823405180445994,0.2613909766652173,0.01807979791705489,0.0064351823094602155
Daniil Medvedev,0.19415297026617076,0.23207347227128228,0.15471564818085484,0.26210650985933054,0.027909489475762047,0.012134560641635673
Taylor Fritz,0.18520996530014336,0.22799675857626694,0.15738358925343363,0.2519334261433291,0.031117667837180795,0.006582583580942091
Brandon Nakashima,0.19037622115984207,0.22107254209104144,0.1576138017044274,0.2491124506339639,0.02184161297027646,0.004722510912492207
Marin Cilic,0.17141072358146797,0.2285476314419573,0.1501301405517959,0.24982821447162937,0.033524206142634044,0.009911504424778762
Arthur Rinderknech,0.1896619529746465,0.21622039996653003,0.14058656179399215,0.2427788469584135,0.027713162078487157,0.005196217889716343
Thiago Monteiro,0.1884697508896797,0.2069750889679715,0.15516014234875444,0.23487544483985764,0.018505338078291814,0.00398576512455516
Alexander Zverev,0.19726958162944322,0.2096340568312887,0.13460417322009022,0.23633008283527315,0.02079479920310371,0.010397399601551855
Andrey Rublev,0.17103975470945254,0.21206711888611213,0.1422097150177458,0.235075708255455,0.021899741688892627,0.005821450322363863
Denis Shapovalov,0.1689912354626664,0.20980111242204613,0.14461486600370804,0.2330819147143097,0.02382858587561098,0.015611832125400299
Carlos Alcaraz,0.17749635914645734,0.19424639608265265,0.14966968488148763,0.22801663184111107,0.01053631355663902,0.007024209037759347
Pablo Carreno Busta,0.17697750554440805,0.18762276903580102,0.15036434681592561,0.22035695427183438,0.010645263491392965,0.004790368571126836
Rafael Nadal,0.1703448129881676,0.19160510551827784,0.14436001100692167,0.21968968947780623,0.012861164616980295,0.009449018902271237
Borna Coric,0.1607446446786807,0.19056018361101665,0.13948486909214552,0.21389408364501866,0.017630057803468206,0.004666780006800408
Steve Johnson,0.1449077820845934,0.19704391532137838,0.13442944158112194,0.21442262640030665,0.02479022021553009,0.009711632661754057
Lorenzo Sonego,0.17220764257825003,0.18026414047664768,0.12663807634043825,0.20443363417184066,0.015105933559495613,0.004531780067848685
Karen Khachanov,0.15857148959801784,0.181118373275236,0.12660942372591738,0.20316972104746037,0.019325900294758426,0.006441966764919475
Jack Draper,0.14333183655141446,0.18428378985181862,0.124074668035153,0.20646609788953754,0.01998845339662583,0.007556610430431716
Roberto Bautista Agut,0.15858789254959085,0.17154363566256797,0.1285977464547363,0.19745512188852232,0.006717792725247417,0.004078659868900218
Grigor Dimitrov,0.1483776886620488,0.17692093242692625,0.12101391778001756,0.19437713109304963,0.01321009628787716,0.006840942720507815
Benjamin Bonzi,0.13955108359133123,0.17159442724458204,0.12306501547987615,0.1929566563467492,0.013931888544891639,0.005804953560371516
Holger Rune,0.14601493725920667,0.16472310109554253,0.12114676825724803,0.18959127009750115,0.010038526936570459,0.007985191881362865
Jannik Sinner,0.13048285393452533,0.16731450289366845,0.11947827589185453,0.18685324350004318,0.014148743197719613,0.0065129135354582346
Jan-Lennard Struff,0.12600220669363735,0.16616403089371087,0.11386539168812061,0.18006620080912097,0.022287605737403453,0.008385435821993378
Cameron Norrie,0.14163630053791423,0.15486725663716808,0.11061946902654864,0.17547284400485855,0.009977442304355367,0.004338018393197985
Frances Tiafoe,0.12220408696219882,0.15718047485364844,0.11047420077909076,0.17381558616787446,0.017914735261474177,0.005118495788992622
Tallon Griekspoor,0.13009150326797386,0.1512156862745098,0.10666666666666667,0.16836601307189544,0.014849673202614377,0.006483660130718954
Miomir Kecmanovic,0.1294380349832527,0.14240241686551805,0.11338689550997177,0.1631865846450229,0.007614002057838396,0.0030867575910155653
Alexander Bublik,0.1194334376847129,0.1579018805140218,0.08761137503010137,0.16333982792968327,0.026182709779110754,0.013292760349394693
Adrian Mannarino,0.11902881958152388,0.139755230951441,0.1073825503355705,0.15692854322937227,0.010659297275957363,0.0043426766679826295
Lorenzo Musetti,0.12534951200211028,0.13424777982942057,0.1034907236437176,0.15185087487909965,0.006770421172953489,0.004062252703772092
Sebastian Korda,0.11913141145638335,0.13333626973814608,0.0954566476534455,0.15132909022837887,0.011174488514986676,0.004545554650164071
