Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,4.368850029653942,7.016279341935412,2.272779104844301,4.007901150553412,0.9188715094362596
Univ. of Illinois at Urbana-Champaign,4.373240936079348,6.9810533655586156,2.2783926732552526,3.9812916248331938,0.9788867125792606
Univ. of California - San Diego,4.340733839954119,7.021022631738727,2.266323457761821,4.005791180323127,0.95800500807254
Massachusetts Institute of Technology,4.121817997242271,6.955328826636119,2.416547523608674,4.079563872836186,0.9651985678936974
Georgia Institute of Technology,4.123559284875521,7.087440852158942,2.3541084217159525,4.131145470076203,0.8301150659517029
Stanford University,4.1133760986880255,7.087336527635356,2.360644351624588,4.139420844399656,0.8223650776372509
University of Michigan,3.799711022453005,7.258915837830173,2.23104200620921,4.391354268449381,0.7507062016267776
University of Washington,3.870473795859768,6.884498756134011,2.3615299436856967,4.2824779558314905,1.0496271139071616
Univ. of California - Berkeley,3.8638004582344454,6.867030696323749,2.3632309725768494,4.273713797813214,1.0828587107358123
Cornell University,3.8725530819336313,6.897835847035262,2.3555529105500868,4.277377421999665,1.0499009817026295
University of Maryland - College Park,3.9211784638604215,6.922621744841919,2.3824327757175356,4.327733482157326,0.9011839847061447
Northeastern University,3.878821363092106,6.938966058370015,2.3985424536226714,4.340413629143551,0.886448514820934
University of Wisconsin - Madison,3.8821947358913214,6.946135894375962,2.3905228602532307,4.3365944552168365,0.8895950299393602
Columbia University,3.9699886434329166,6.283527104363814,2.6726853950444402,4.234163168874069,1.3176349655995634
Purdue University,3.9286206292683445,6.251155575981097,2.750602596980255,4.313039721103311,1.2240947346004392
University of Texas at Austin,3.9286381479141266,6.251143190642135,2.7506085310016033,4.313025263813651,1.224099975635975
University of Pennsylvania,3.7716540687282034,6.433884174694539,2.744432650234213,4.381034696502131,1.0359439038061709
Princeton University,3.581011787781465,6.199072012870805,2.7998639814608652,4.473483660490912,1.244620441744921
University of Massachusetts Amherst,3.637076071002774,6.096670223396727,2.878107021556758,4.344203032856189,1.3157157889495679
New York University,3.8133284458522363,6.105347735731646,2.740406746235161,4.313585579928764,1.2949243074833117
University of Southern California,3.85274444763256,6.154090131028313,2.75262722061031,4.305629509776031,1.202652279898711
Univ. of California - Los Angeles,3.878063779506281,6.201082798897236,2.761154908424893,4.436212759238114,1.0207072100626906
Stony Brook University,3.82623557072678,5.978774084126538,2.8181253069582715,4.276213171699686,1.2991283711590276
University of Chicago,3.776697332665222,6.026610654434115,2.8386379142785794,4.496989066563938,1.099699021224124
Univ. of California - Irvine,3.9755037352953626,5.915105040554762,2.829753774617862,4.26259788464912,1.2355686324358715
Univ. of California - Santa Barbara,3.976833123135105,5.910077525637549,2.8335989806057205,4.2540690570444095,1.2455715637445106
Rutgers University,4.20633135783766,5.945614569761067,2.614244465342555,5.246838174077527,0.5109574635574496
Duke University,4.278097107774906,6.024341680921129,2.549747600059305,5.301031493935934,0.38695166578819684
Univ. of California - Riverside,4.300074049144632,5.999780185391982,2.53591280790151,5.253211633023302,0.41698858672907946
Northwestern University,4.221616874329479,6.0298741781020775,2.5881753698235075,5.093060164467252,0.5180564317513863
Pennsylvania State University,4.2274971878475265,5.987827207056307,2.507818301212792,5.136463539762409,0.5563817214006881
University of Utah,4.454993019675008,6.1512203400256995,2.495588791570289,5.128051246423469,0.23545983874529597
George Mason University,4.6058281779720165,6.116228125075834,2.3184511245396315,4.9921844552728665,0.3375569734622892
Harvard University,4.468229667562299,6.193733304789153,2.4170644588293415,5.149437906864452,0.1770805482408253
Ohio State University,4.4768005356892715,6.0967225966714995,2.3906449622547346,5.034631413377227,0.3386085039566673
Texas A&M University,4.5233664657496675,6.132484916475322,2.3470848179067363,4.980970650394533,0.336117675879712
Univ. of California - Santa Cruz,4.676629762914988,6.214402182543237,2.681770052574323,4.8408482718308985,0.14326197196986112
Yale University,4.650451302726488,6.134606194952881,2.262896408005023,4.978576449655094,0.32207113362016493
Boston University,4.752669124238433,6.095462006506571,2.4144171558585406,4.8201632716859315,0.30549449405031637
Brown University,4.741790544683982,6.204059786195686,2.67054792540103,4.832587480481419,0.11799260498096587
North Carolina State University,4.780658982431493,6.2211317358379565,2.5255357424673543,4.831962322482148,0.13604570447857323
University at Buffalo,4.796763485026503,6.10920989960399,2.4111394624613824,4.9383925387898655,0.1504099015692968
Rice University,5.090845947547653,6.087467294542273,2.31223711444947,5.028748399494949,0.021086371325030218
University of Colorado Boulder,4.997136746711959,6.963042631985165,2.016173562005332,4.677713646403604,-0.1942135690708895
University of Illinois at Chicago,4.840344632616353,6.719538408666644,2.226825068190652,4.864564126311349,-0.19015457818994586
University of North Carolina,5.027389959867436,6.023119254026689,2.291928921528813,5.008881322969117,0.11320866979407374
University of Virginia,4.926826650109699,6.969147354412582,2.0885063067009684,4.689916872540447,-0.20406990979817063
Arizona State University,4.955148002934533,6.937623231319397,1.9777693980222235,4.605596556377633,-0.08736758018639623
University of Minnesota,4.948234716260325,6.881205258475929,1.9811564802685042,4.539308240291919,0.0003220982098004477
Virginia Tech,5.007308246075601,6.967873820170086,2.015590643633645,4.6732532762701995,-0.20204637416869975
Univ. of California - Davis,5.130146729962451,6.995322004801934,1.7105128674802197,4.598809996730797,-0.10791182640742925
Johns Hopkins University,5.126525110726547,7.231073708000746,1.6627500658223147,4.5422177506015595,-0.20183309206674416
Oregon State University,5.088768868271866,7.008437453847936,1.7525394935660188,4.628436858887313,-0.12982495471806388
Indiana University,5.2032811620217005,7.363336647121398,1.5691743802510816,4.673640753659176,-0.44755997655851854
