Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary
Carnegie Mellon University,1.1608927387348742,1.1512993240215326,0.9825975871559944,0.6011155441139606
Univ. of Illinois at Urbana-Champaign,1.1629104145008478,1.1409328888532688,0.9303581643838696,0.6930694026882718
Univ. of California - San Diego,1.1606289223294586,1.0951202882112316,0.928338796412627,0.7693108201992644
Massachusetts Institute of Technology,1.1342651464406959,1.0931148868608973,0.9300068591821788,0.8084736628778045
Georgia Institute of Technology,1.1489133520673838,1.0957359224690608,0.8497746253597449,0.8701976693526989
Stanford University,1.1447353347707445,1.0681432506699862,0.8682593899658367,0.8915024627625096
University of Michigan,1.1281644583430932,1.0659788209072842,0.8839429208939993,0.8997660923317435
University of Washington,1.117163952239484,1.0613604612317726,0.9004015926174415,0.902627080893605
Univ. of California - Berkeley,1.074026884597701,1.0709731576021233,0.9214099250517821,0.9222182479614923
Cornell University,1.0685587616186984,1.0802340983072614,0.9077060642556612,0.9313142148253237
University of Maryland - College Park,1.051731022438342,1.0759339033257695,0.9219395090549518,0.9414115113798477
Northeastern University,0.9687919640334506,1.1870545024213615,0.8354282866921025,0.9769356767464689
University of Wisconsin - Madison,0.8938489655111143,1.0912803622311493,0.813224952796204,1.1613812354317485
Columbia University,0.9021144075165878,1.0499004288712424,0.9024204910478315,1.1267368559446205
Purdue University,0.9650467214878075,0.9169926574897693,0.9877340593164142,1.1190132794215641
University of Texas at Austin,0.9529392598803398,1.0021587000467005,0.8402842645434238,1.1753752854557284
University of Pennsylvania,0.8409813534392986,1.06065846945182,1.0045317410370949,1.0764153267194372
Princeton University,0.8054075225369742,0.9629144318719607,1.0726411200516508,1.1285191833140864
University of Massachusetts Amherst,0.8850747121919739,0.8166801869540471,1.140156893670264,1.1179080838294229
New York University,0.9858337506220809,0.6676366573045482,1.0981416117648404,1.1732340390851805
University of Southern California,0.8523961868813889,0.7500070781812498,1.1188692103718985,1.2079080318260396
Univ. of California - Los Angeles,0.7087726991918805,0.9458171095365296,1.3184806059270073,0.929881792478255
Stony Brook University,0.9285795458713287,0.9820393603654535,1.3004729778592805,0.69434051843474
University of Chicago,0.7772837615669939,1.0244467303688383,1.296492322899736,0.8157490467680045
Univ. of California - Irvine,1.0222810914266396,1.1089096274053603,1.1380143819323163,0.6558841931884559
Univ. of California - Santa Barbara,0.969133775728036,1.0895900498503046,1.2078441986045323,0.6439608993624591
Rutgers University,1.2232814824570937,0.9417955427508947,1.0731470743080929,0.6818789681725812
Duke University,1.2706387658199163,0.9674465097196295,1.025734425412377,0.6303913595147763
Univ. of California - Riverside,1.3059902084364206,0.9420830893687836,0.8908219451249576,0.7831381042174815
Northwestern University,1.090137935763948,1.0426214408353742,0.8159210038955236,1.0289862620661208
Pennsylvania State University,1.1562286354542213,0.9261358874020036,1.0624855268915394,0.8225157541152509
University of Utah,0.9684662369964714,1.1096126617481405,0.8934574220596749,1.0161529036776804
George Mason University,0.7343097383972635,1.5965721125222156,0.5687739936457135,0.7669699092947513
Harvard University,0.9100900297598301,1.4736115461332724,0.6678683528728728,0.7444172298283629
Ohio State University,0.7227819240568772,1.5570591580080264,0.5065864751225392,0.8924814910926137
Texas A&M University,0.9366970281335079,1.3543433976005677,0.8216523869302546,0.7830964141875639
Univ. of California - Santa Cruz,0.8213575720062971,1.4507268507216422,0.5562262412103836,0.9546599981627776
Yale University,0.6695910339052212,1.6007358212395095,0.4926685521145924,0.864043040404656
Boston University,1.1691187764614626,1.020899140030773,0.8355070143616224,0.9449096577780381
Brown University,0.904827335038125,1.4347424709139494,0.5776888258776216,0.8883001499378889
