Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,24.505555555555556,32.90555555555556,14.426666666666668,24.06111111111111,0.0
Univ. of Illinois at Urbana-Champaign,23.366666666666667,34.57777777777778,13.053333333333333,19.033333333333335,0.0
Univ. of California - San Diego,24.196666666666665,33.24222222222222,12.719999999999999,23.444444444444443,0.0
Massachusetts Institute of Technology,23.261111111111113,34.93777777777778,13.912222222222223,16.41111111111111,0.0
Georgia Institute of Technology,23.86888888888889,32.31111111111111,10.651111111111112,23.91444444444444,0.0
Stanford University,21.482222222222227,27.933333333333337,14.370000000000001,25.14666666666667,0.0
University of Michigan,23.70222222222222,36.827777777777776,11.535555555555558,19.72222222222222,0.0
University of Washington,20.98777777777778,27.683333333333337,13.502222222222223,24.794444444444444,0.0
Univ. of California - Berkeley,18.97,32.57,14.255555555555556,18.913333333333334,0.0
Cornell University,26.61,28.020000000000003,12.772222222222222,20.75888888888889,0.0
University of Maryland - College Park,24.086666666666666,26.372222222222224,7.723333333333333,26.254444444444445,0.0
Northeastern University,18.355555555555554,33.38333333333333,14.59,17.80888888888889,0.0
University of Wisconsin - Madison,19.152222222222225,35.64999999999999,13.094444444444445,14.148888888888889,0.0
Columbia University,24.135555555555555,29.464444444444442,12.962222222222223,15.33222222222222,0.0
Purdue University,19.717777777777776,35.50333333333334,11.596666666666668,15.246666666666666,0.0
University of Texas at Austin,23.925555555555555,32.26111111111111,15.061111111111112,12.15111111111111,0.0
University of Pennsylvania,23.66777777777778,27.477777777777778,11.488888888888889,15.061111111111112,0.0
Princeton University,21.343333333333334,29.970000000000002,10.737777777777778,15.430000000000001,0.0
University of Massachusetts Amherst,25.90222222222222,30.763333333333332,5.162222222222223,14.164444444444445,0.0
New York University,23.756666666666664,22.551111111111112,12.23,13.209999999999999,0.0
University of Southern California,23.182222222222222,30.201111111111103,8.234444444444444,11.02,0.0
Univ. of California - Los Angeles,26.796666666666667,28.509999999999998,14.729999999999997,3.7266666666666666,0.0
Stony Brook University,20.221111111111114,26.04666666666667,8.491111111111111,15.586666666666664,0.0
University of Chicago,18.164444444444445,35.51333333333333,7.967777777777778,12.412222222222223,0.0
Univ. of California - Irvine,20.677777777777777,24.933333333333337,6.578888888888889,12.72111111111111,0.0
Univ. of California - Santa Barbara,23.422222222222224,30.313333333333336,9.41777777777778,8.66,0.0
Rutgers University,25.806666666666665,20.11888888888889,7.626666666666667,16.718888888888888,0.0
Duke University,21.849999999999998,27.77111111111111,6.493333333333334,12.524444444444445,0.0
Univ. of California - Riverside,15.127777777777776,40.07888888888888,5.101111111111111,6.877777777777778,0.0
Northwestern University,14.126666666666667,25.96666666666667,7.055555555555555,20.86333333333333,0.0
Pennsylvania State University,24.83222222222222,33.348888888888894,2.1222222222222227,5.381111111111112,0.0
University of Utah,16.15222222222222,19.106666666666666,5.997777777777777,18.904444444444444,0.0
George Mason University,15.224444444444448,21.70444444444444,3.5933333333333337,17.962222222222223,0.0
Harvard University,19.258888888888887,16.325555555555553,9.24111111111111,16.736666666666665,0.0
Ohio State University,17.854444444444447,22.87111111111111,3.554444444444444,7.807777777777777,0.0
Texas A&M University,20.084444444444443,21.251111111111115,1.6488888888888886,16.607777777777777,0.0
Univ. of California - Santa Cruz,19.26222222222222,13.777777777777777,7.611111111111112,11.549999999999999,0.0
Yale University,13.36888888888889,19.396666666666665,14.508888888888889,13.662222222222223,0.0
Boston University,15.04111111111111,19.492222222222225,11.583333333333332,3.2344444444444447,0.0
Brown University,17.454444444444448,12.365555555555556,8.129999999999999,18.28666666666667,0.0
North Carolina State University,4.984444444444445,31.08,4.773333333333333,14.207777777777778,0.0
University at Buffalo,21.58333333333333,21.345555555555556,4.264444444444444,3.9044444444444446,0.0
Rice University,18.196666666666665,16.72888888888889,7.4833333333333325,8.52,0.0
University of Colorado Boulder,12.057777777777776,13.25222222222222,4.274444444444445,19.362222222222222,0.0
University of Illinois at Chicago,23.56666666666667,13.227777777777778,7.43888888888889,7.272222222222223,0.0
University of North Carolina,22.71666666666667,12.477777777777778,1.2044444444444444,11.154444444444445,0.0
University of Virginia,19.30111111111111,21.8,4.81111111111111,5.226666666666667,0.0
Arizona State University,23.276666666666667,19.22777777777778,0.6533333333333333,8.146666666666667,0.0
University of Minnesota,14.88888888888889,15.564444444444444,-1.1922222222222223,13.05777777777778,0.0
