university_name,teaching,research,citations,income,international
University of Oxford,18.994800000000012,22.933500000000016,15.028800000000025,0.5677250000000127,4.010850000000032
Stanford University,19.26479999999996,22.063499999999955,15.598799999999954,1.1027249999999342,2.74334999999996
Harvard University,19.92480000000002,22.693500000000004,15.448800000000023,0.020225000000020366,2.6083500000000237
California Institute of Technology,19.354799999999972,22.12349999999998,14.728799999999971,1.167724999999971,3.050849999999981
Massachusetts Institute of Technology,18.814799999999988,21.3735,15.538799999999988,1.1102249999999918,3.5308500000000063
University of Cambridge,18.694800000000015,22.813500000000015,14.308800000000016,0.15272500000001443,3.9583499999999976
University of California Berkeley,17.344799999999992,22.213500000000003,15.358799999999974,0.9577249999999888,2.203349999999979
Yale University,19.174800000000026,21.19350000000001,14.998800000000003,0.2527250000000123,1.9108500000000124
Princeton University,18.244799999999962,20.803499999999968,15.298799999999977,0.30022499999996866,2.7958499999999495
The University of Chicago,18.27480000000003,20.203500000000048,15.208800000000029,0.22272500000003292,2.3308500000000345
Imperial College London,16.294799999999952,19.513499999999954,14.788799999999961,0.5902249999999492,4.085849999999944
Johns Hopkins University,16.084800000000044,20.593500000000052,14.938800000000048,1.185225000000043,2.323350000000056
University of Pennsylvania,17.224799999999988,20.023499999999977,15.058799999999971,0.7977249999999652,1.7533499999999735
ETH Zurich,15.724800000000014,20.7435,12.7788,0.42022499999999763,4.130850000000018
University of California Los Angeles,16.354799999999965,20.113500000000002,14.578799999999978,0.2902249999999733,1.6783499999999854
UCL,14.58479999999999,19.873499999999986,14.488799999999985,-0.09727500000002198,4.018349999999987
Columbia University,17.134799999999974,17.923499999999965,14.938799999999983,-0.02477500000001953,2.765849999999973
University of Toronto,14.224799999999984,20.323499999999992,13.978799999999975,0.10022499999998624,3.3208500000000005
Cornell University,15.244799999999977,19.06349999999998,14.78879999999998,-0.24227500000002067,2.3083500000000052
Duke University,15.814800000000034,17.17350000000002,14.69880000000002,1.3427250000000215,1.6933500000000166
Tsinghua University,17.914799999999968,21.523499999999967,9.26879999999997,1.3502249999999654,0.6133499999999765
University of Michigan-Ann Arbor,15.304800000000014,19.123500000000007,14.24880000000001,0.03022500000000239,1.2508499999999945
Peking University,18.48479999999997,20.443499999999972,8.248799999999967,1.257724999999974,1.370849999999992
Northwestern University,14.074800000000014,18.133500000000012,15.088800000000028,0.5977250000000174,1.618350000000011
National University of Singapore,14.374800000000022,20.29350000000002,10.078800000000024,0.795225000000026,3.8908500000000337
New York University,14.434799999999973,17.233499999999964,14.42879999999997,-0.2172750000000243,2.0008499999999576
London School of Economics and Political Science,12.154800000000007,17.803500000000025,13.918800000000026,-0.29727499999998264,3.740850000000012
Carnegie Mellon University,11.134800000000006,17.4435,15.298800000000002,0.1827250000000018,2.818350000000003
University of Washington,12.544800000000025,17.2035,15.2388,-0.00977499999997189,1.3483500000000181
University of Edinburgh,11.764799999999974,15.463499999999978,14.428799999999999,-0.18227500000001973,3.875849999999975
University of Melbourne,11.734800000000027,15.943500000000036,12.658800000000024,0.7052250000000275,3.8233500000000484
LMU Munich,12.214800000000029,16.663500000000038,11.998800000000024,1.350225000000036,1.8883500000000324
University of California San Diego,9.694800000000017,17.17350000000003,13.918800000000012,1.2402250000000117,1.6108500000000086
University of British Columbia,10.234800000000014,15.583500000000015,12.628800000000018,-0.03227499999997763,3.8833500000000183
King’s College London,8.794800000000032,14.773500000000032,14.608800000000032,-0.05977499999996505,3.9358500000000274
Karolinska Institute,8.884799999999963,14.713499999999977,14.36879999999998,0.6352249999999793,3.32834999999997
The University of Tokyo,17.97479999999997,20.263499999999976,2.9387999999999845,0.9152249999999613,-0.21165000000002543
Georgia Institute of Technology,9.454800000000018,16.093500000000027,12.958800000000007,0.49522500000000536,2.6983500000000276
