Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,18.864912280701756,22.89561403508772,10.64298245614035,17.446491228070176,0.0
Univ. of Illinois at Urbana-Champaign,17.903508771929825,24.317543859649124,11.41315789473684,15.376315789473686,0.0
Univ. of California - San Diego,14.907894736842104,20.15087719298246,8.547368421052632,14.57543859649123,0.0
Massachusetts Institute of Technology,13.66842105263158,21.747368421052627,9.799122807017545,13.310526315789476,0.0
Georgia Institute of Technology,14.282456140350877,20.373684210526317,8.273684210526316,15.619298245614036,0.0
Stanford University,15.912280701754385,18.276315789473685,9.228070175438596,17.417543859649122,0.0
University of Michigan,14.418421052631581,23.523684210526316,8.990350877192983,12.604385964912282,0.0
University of Washington,15.319298245614036,20.549122807017543,8.670175438596491,16.126315789473683,0.0
Univ. of California - Berkeley,13.09122807017544,20.806140350877193,10.583333333333332,13.00438596491228,0.0
Cornell University,17.43859649122807,19.397368421052633,8.940350877192984,14.98421052631579,0.0
University of Maryland - College Park,16.802631578947366,17.487719298245615,7.425438596491229,18.0640350877193,0.0
Northeastern University,14.50087719298246,20.975438596491227,10.592982456140351,12.421052631578947,0.0
University of Wisconsin - Madison,12.771929824561402,26.585087719298247,8.61140350877193,11.895614035087718,0.0
Columbia University,17.242105263157896,20.35,10.031578947368422,12.610526315789475,0.0
Purdue University,13.54561403508772,26.592105263157894,8.578947368421055,12.131578947368421,0.0
University of Texas at Austin,16.312280701754386,23.466666666666672,10.93157894736842,9.121929824561404,0.0
University of Pennsylvania,15.84561403508772,21.087719298245613,9.8640350877193,11.957894736842105,0.0
Princeton University,14.396491228070174,22.929824561403507,9.221052631578948,13.076315789473684,0.0
University of Massachusetts Amherst,19.38859649122807,22.928947368421056,4.803508771929824,12.05438596491228,0.0
New York University,17.929824561403507,18.1,11.960526315789476,13.066666666666666,0.0
University of Southern California,18.712280701754388,23.448245614035088,7.529824561403509,10.133333333333335,0.0
Univ. of California - Los Angeles,20.963157894736845,22.33859649122807,10.81140350877193,4.957017543859649,0.0
Stony Brook University,17.313157894736843,22.222807017543857,8.54298245614035,12.639473684210525,0.0
University of Chicago,12.255263157894737,28.83157894736842,7.819298245614036,10.526315789473683,0.0
Univ. of California - Irvine,15.499122807017542,26.842982456140355,6.122807017543859,11.942982456140353,0.0
Univ. of California - Santa Barbara,17.669298245614034,25.121052631578948,8.195614035087718,8.313157894736841,0.0
Rutgers University,21.914912280701756,17.356140350877194,6.404385964912281,13.710526315789473,0.0
Duke University,17.68684210526316,23.98421052631579,6.832456140350877,10.046491228070176,0.0
Univ. of California - Riverside,14.337719298245615,33.58157894736842,4.816666666666666,6.1991228070175435,0.0
Northwestern University,14.617543859649123,22.55087719298246,5.824561403508771,15.89561403508772,0.0
