player_name,serve__pct_1st_serve,serve__pct_1st_serve_points_won,serve__pct_2nd_serve_points_won,serve__pct_service_games_won,serve__avg_aces_match,serve__avg_double_faultsmatch
John Isner,5.511111111111106,7.644444444444405,3.333333333333293,11.08888888888884,15.511111111111093,0.344444444444461
Nick Kyrgios,5.111111111111093,5.744444444444417,5.733333333333311,12.288888888888897,9.011111111111097,-0.3555555555555383
Reilly Opelka,2.311111111111046,6.444444444444377,7.633333333333333,10.188888888888876,9.011111111111092,0.9444444444444287
Hubert Hurkacz,0.511111111111191,5.144444444444424,5.133333333333304,9.8888888888889,6.411111111111126,1.4444444444444056
Matteo Berrettini,1.1111111111111,5.244444444444415,1.4333333333333407,7.188888888888879,5.511111111111088,0.9444444444444233
Nicolas Jarry,1.611111111111036,8.144444444444446,-1.1666666666666918,6.388888888888914,5.511111111111102,0.7444444444444187
Novak Djokovic,2.711111111111151,4.144444444444433,6.033333333333305,7.088888888888858,-0.9888888888889102,1.1444444444444617
Maxime Cressy,-1.2888888888888275,5.244444444444461,4.233333333333341,8.188888888888892,7.611111111111109,-5.255555555555586
Ben Shelton,-4.288888888888934,5.9444444444444375,4.133333333333299,8.888888888888909,3.111111111111077,-1.7555555555555822
Stefanos Tsitsipas,0.21111111111103043,3.4444444444443825,5.033333333333328,5.688888888888851,0.7111111111111121,0.9444444444444109
Felix Auger-Aliassime,1.8111111111110532,4.044444444444384,0.2333333333332952,5.688888888888872,4.1111111111111,-0.35555555555553653
Casper Ruud,2.411111111111161,1.7444444444444347,4.733333333333334,4.68888888888889,-0.9888888888889102,0.9444444444444251
Daniil Medvedev,1.1111111111112493,3.4444444444444535,0.833333333333325,5.788888888888895,2.3111111111111065,-0.9555555555555717
Taylor Fritz,-0.9888888888889582,3.144444444444396,2.4333333333333087,3.5888888888888673,3.5111111111111057,0.8444444444444379
Brandon Nakashima,1.6111111111110148,1.844444444444461,3.2333333333333467,3.788888888888872,0.5111111111110898,1.4444444444444127
Marin Cilic,-4.088888888888796,5.344444444444431,1.33333333333327,5.0888888888888495,4.611111111111111,-0.3555555555555454
Arthur Rinderknech,2.811111111111231,1.8444444444444397,-1.4666666666667068,3.4888888888888783,2.7111111111110997,1.244444444444424
Thiago Monteiro,3.3111111111111455,-0.3555555555555827,4.333333333333282,1.8888888888888893,-0.38888888888889284,1.6444444444444617
Alexander Zverev,7.311111111111003,1.5444444444444176,-2.266666666666727,3.4888888888888605,0.5111111111110898,-0.6555555555555461
Andrey Rublev,-1.1888888888888829,3.444444444444489,1.1333333333333435,4.188888888888872,1.0111111111110809,0.9444444444444287
Denis Shapovalov,-1.1888888888887976,3.544444444444446,2.633333333333363,4.488888888888885,1.8111111111110816,-2.6555555555555506
Carlos Alcaraz,2.8111111111110674,-1.1555555555556065,5.233333333333295,3.788888888888831,-2.9888888888889102,0.4444444444444091
Pablo Carreno Busta,3.611111111111086,-2.55555555555556,6.333333333333314,2.188888888888904,-2.8888888888889186,1.2444444444444223
Rafael Nadal,2.011111111111127,-0.05555555555557312,4.8333333333333055,3.088888888888908,-1.98888888888892,-0.5555555555555696
Borna Coric,-0.8888888888888928,0.44444444444440556,3.633333333333315,1.8888888888888804,-0.0888888888888939,1.2444444444444258
Steve Johnson,-6.188888888888819,4.044444444444483,2.4333333333333407,3.2888888888888452,2.811111111111096,-0.7555555555555742
Lorenzo Sonego,5.511111111111028,-1.4555555555555513,0.1333333333333595,0.5888888888888584,-0.8888888888889053,1.2444444444444187
Karen Khachanov,1.1111111111111356,0.044444444444430076,0.9333333333333442,1.3888888888888822,0.9111111111111185,0.44444444444444287
Jack Draper,-4.088888888888988,2.544444444444423,0.7333333333333059,4.088888888888873,1.311111111111103,-0.05555555555558023
Roberto Bautista Agut,3.2111111111110944,-1.5555555555556122,3.433333333333289,1.6888888888888633,-4.088888888888878,1.344444444444429
Grigor Dimitrov,0.011111111111006267,1.9444444444444766,1.133333333333331,1.7888888888888754,-1.288888888888855,0.14444444444447235
Benjamin Bonzi,-2.788888888888941,0.8444444444444681,2.8333333333332913,2.488888888888871,-0.8888888888888928,0.5444444444444034
Holger Rune,1.1111111111111072,-0.8555555555555827,2.933333333333323,2.48888888888888,-2.4888888888889076,-0.45555555555557703
Jannik Sinner,-4.788888888888991,1.444444444444466,3.0333333333333403,2.588888888888869,-0.588888888888869,0.14444444444445814
Jan-Lennard Struff,-5.788888888888906,2.2444444444444684,1.4333333333333087,0.9888888888888658,3.211111111111151,-0.7555555555555777
Cameron Norrie,2.411111111111161,-1.6555555555555417,0.833333333333325,0.28888888888888076,-2.288888888888846,1.04444444444443
Frances Tiafoe,-5.588888888888896,0.6444444444443995,1.6333333333333222,0.8888888888888751,1.5111111111110915,0.6444444444444581
Tallon Griekspoor,-0.6888888888890179,-0.7555555555555227,0.8333333333333659,-0.11111111111108052,0.21111111111113523,-0.055555555555590885
Miomir Kecmanovic,0.011111111111105743,-3.8555555555555605,4.933333333333303,-1.3111111111111091,-3.1888888888889033,1.5444444444444354
Alexander Bublik,-3.5888888888889454,5.344444444444443,-6.666666666666674,0.4888888888888996,6.111111111111105,-3.5555555555555793
Adrian Mannarino,-2.5888888888888957,-2.2555555555555387,4.233333333333302,-1.111111111111116,-1.4888888888888996,0.8444444444444468
Lorenzo Musetti,1.9111111111110972,-3.6555555555555026,3.3333333333333197,-2.1111111111110867,-3.388888888888901,0.9444444444444198
Sebastian Korda,0.011111111111041794,-2.6555555555555745,0.23333333333330408,-0.7111111111111317,-0.9888888888889031,0.6444444444444581
