university_name,teaching,research,citations,income,international
University of Oxford,17.63189999999996,21.17429999999993,14.018699999999953,0.40289999999996695,3.4045499999999596
California Institute of Technology,18.111899999999984,20.454299999999986,13.86869999999999,0.9654000000000034,2.362049999999987
University of Cambridge,17.901899999999987,20.90429999999999,13.238699999999989,0.24789999999998846,3.299549999999981
Stanford University,18.32189999999999,20.214299999999994,14.468699999999977,0.420399999999971,2.13704999999999
Massachusetts Institute of Technology,17.631899999999987,19.01429999999999,14.348699999999994,0.9379000000000044,2.8495500000000016
Princeton University,17.57189999999994,20.18429999999995,14.138699999999949,0.23039999999997285,2.257049999999942
Harvard University,17.241900000000022,20.874300000000027,14.228700000000032,-0.05209999999996073,1.8970500000000312
Yale University,18.0819,19.73430000000001,13.688699999999999,0.07539999999999614,1.3270500000000078
The University of Chicago,17.21189999999997,18.714299999999966,13.508699999999966,0.08289999999997377,1.8745499999999673
Imperial College London,15.831900000000022,17.574300000000022,13.598700000000035,0.5129000000000348,3.457050000000032
University of Pennsylvania,16.73190000000002,18.41430000000001,13.958700000000032,0.6154000000000246,1.0495500000000244
Johns Hopkins University,14.991900000000012,18.714300000000005,13.988700000000012,1.0479000000000003,1.6645500000000046
University of California,15.381900000000012,18.474299999999992,14.25869999999998,-0.08209999999999473,1.45454999999999
ETH Zurich,15.021900000000002,19.134300000000003,11.588700000000008,0.18540000000000267,3.5395500000000095
UCL,13.821899999999985,17.904299999999996,13.328699999999994,-0.16709999999998804,3.38955000000001
Columbia University,16.161900000000003,16.074300000000008,13.95870000000002,-0.11459999999999493,2.122050000000028
University of California,15.411900000000006,17.874300000000005,13.688700000000008,0.047900000000002496,0.9820500000000045
University of Toronto,13.461899999999961,18.144299999999973,12.578699999999962,0.027899999999975833,2.5270499999999605
Cornell University,14.391900000000051,17.094300000000025,13.47870000000001,-0.3070999999999686,1.6795500000000363
Duke University,15.201899999999995,14.33430000000001,13.598700000000019,1.2629000000000272,0.7870500000000198
University of Michigan-Ann Arbor,14.301899999999975,17.12429999999998,12.968699999999977,-0.04210000000004932,0.6145499999999782
Northwestern University,12.74189999999998,16.434299999999986,13.838699999999974,0.7253999999999801,0.9820499999999712
Tsinghua University,16.461899999999957,19.494299999999974,6.878699999999965,1.2653999999999703,-0.27045000000003006
Peking University,17.21189999999997,18.294299999999975,6.458699999999967,0.9303999999999784,0.6445499999999766
National University of Singapore,13.521900000000016,18.41430000000002,7.5687000000000335,0.23540000000004424,3.3370500000000147
University of Washington,12.141900000000039,15.954300000000018,14.078700000000019,-0.047099999999983044,0.7045500000000242
