player_name,max_sensitivity
John Isner,0.0
Nick Kyrgios,0.7333333333333333
Reilly Opelka,0.9999999999999999
Hubert Hurkacz,0.9999999999999999
Matteo Berrettini,0.9999999999999999
Nicolas Jarry,0.6
Novak Djokovic,0.8666666666666666
Maxime Cressy,0.8666666666666666
Ben Shelton,0.9999999999999999
Stefanos Tsitsipas,0.9999999999999999
Felix Auger-Aliassime,0.8666666666666666
Casper Ruud,0.9999999999999999
Daniil Medvedev,0.9999999999999999
Taylor Fritz,0.9660917830792959
Brandon Nakashima,0.8280786712108251
Marin Cilic,0.9999999999999999
Arthur Rinderknech,0.7333333333333333
Thiago Monteiro,0.8666666666666666
Alexander Zverev,0.8666666666666666
Andrey Rublev,1.0
Denis Shapovalov,0.8666666666666666
Carlos Alcaraz,0.9999999999999999
Pablo Carreno Busta,0.6900655593423543
Rafael Nadal,0.7333333333333333
Borna Coric,0.9999999999999999
Steve Johnson,0.6900655593423541
Lorenzo Sonego,0.8280786712108251
Karen Khachanov,0.9660917830792959
Jack Draper,1.0
Roberto Bautista Agut,0.9660917830792959
Grigor Dimitrov,0.7333333333333333
Benjamin Bonzi,0.9660917830792959
Holger Rune,0.9660917830792959
Jannik Sinner,0.8280786712108251
Jan-Lennard Struff,0.7333333333333333
Cameron Norrie,0.9660917830792959
Frances Tiafoe,0.8666666666666666
Tallon Griekspoor,0.8280786712108251
Miomir Kecmanovic,0.8894991799933215
Alexander Bublik,0.6
Adrian Mannarino,0.8666666666666666
Lorenzo Musetti,0.8280786712108251
Sebastian Korda,0.8280786712108251
Andy Murray,0.8666666666666666
Oscar Otte,0.8280786712108251
Laslo Djere,0.9999999999999999
Daniel Evans,0.8280786712108251
Tommy Paul,0.8280786712108251
Emil Ruusuvuori,0.9999999999999999
Dominic Thiem,0.9660917830792959
Mackenzie McDonald,0.9660917830792959
Ilya Ivashka,0.8280786712108251
Yoshihito Nishioka,0.8894991799933215
Filip Krajinovic,0.8486684247915056
Alex Molcan,0.8280786712108251
Botic van de Zandschulp,0.7877263614433762
Marcos Giron,0.9999999999999999
Sebastian Baez,0.8666666666666666
Marton Fucsovics,0.9660917830792959
Ugo Humbert,1.0
Richard Gasquet,0.6900655593423541
Jenson Brooksby,0.9660917830792959
Alex de Minaur,0.894427190999916
Jiri Lehecka,0.9258200997725515
J.J. Wolf,0.7857142857142858
Alejandro Davidovich Fokina,0.8666666666666666
Dusan Lajovic,0.894427190999916
Albert Ramos-Vinolas,0.9999999999999999
Taro Daniel,0.8280786712108251
Mikael Ymer,0.8666666666666666
Soonwoo Kwon,0.7877263614433762
Joao Sousa,0.894427190999916
Jaume Munar,0.7333333333333333
Francisco Cerundolo,1.0
Pedro Martinez,0.8944271909999159
Alejandro Tabilo,0.9309493362512627
David Goffin,0.9660917830792959
Aslan Karatsev,0.6900655593423543
Federico Delbonis,0.8666666666666666
Tomas Martin Etcheverry,0.9309493362512627
Federico Coria,0.7333333333333333
Diego Schwartzman,0.9999999999999999
Fabio Fognini,0.8666666666666666
Cristian Garin,0.6943650748294137
Bernabe Zapata Miralles,0.8486684247915056
Nikoloz Basilashvili,0.6
