Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,0.7027269653366128,0.9040464899565651,0.31450537851787386,0.47652199825419866,0.024538740188515283
Univ. of Illinois at Urbana-Champaign,0.7065024864531831,0.8894401680617906,0.2906433320265294,0.48032074136633873,0.02309533502087596
Univ. of California - San Diego,0.709157393534874,0.8813728750831622,0.29358519530502375,0.4837105740362753,0.01328324899317279
Massachusetts Institute of Technology,0.702567441081423,0.8645596649737349,0.31119786600767035,0.47119157645475096,0.004871473222033964
Georgia Institute of Technology,0.7096339358675542,0.8787369144687341,0.28665703695421235,0.4668367707138847,0.0022126176847067475
Stanford University,0.6926298126794322,0.8875645661046216,0.3117017972673746,0.45347098479459097,-0.014301956777164839
University of Michigan,0.7131779019867063,0.8798940287717197,0.3003316688821572,0.48212066562080047,0.015788236967537336
University of Washington,0.694966550007589,0.8728366388309255,0.2924360511456344,0.46175686858626397,-0.011476660176848024
Univ. of California - Berkeley,0.7080074592127723,0.8944923372710706,0.2825343913673909,0.4722442407131355,-0.002069166432658743
Cornell University,0.6981904012800351,0.8659034037192244,0.31157550007010526,0.4638547640052589,0.002391917251899861
University of Maryland - College Park,0.6958120427371318,0.899871245196794,0.28921580225621557,0.4463393590591373,0.007430127429623689
Northeastern University,0.7113791406075372,0.8740933645667233,0.30512342665255976,0.47387193794965504,-0.011776742438451211
University of Wisconsin - Madison,0.7094185894273741,0.8913335706678318,0.31087978980237285,0.4626360613182064,0.004504580105881351
Columbia University,0.7179602933527274,0.8727595928164433,0.3084583187963614,0.4708899247058897,-0.0025286484535593083
Purdue University,0.695606605190998,0.8859197907251928,0.3050960291635472,0.4868190508827866,0.007348214285357075
University of Texas at Austin,0.729741497949131,0.892168785465548,0.3144353156723722,0.47244033935124363,-0.017168739507169965
University of Pennsylvania,0.7089762308224952,0.8573912269104204,0.30646614883375617,0.4694717193030798,-0.005240643244501814
Princeton University,0.6994461867591396,0.8882351084424994,0.3043311231935523,0.469819082969428,0.012616665565883655
