Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary
Carnegie Mellon University,6.903729090145514,20.08646384663526,6.5990760905880075,11.099097656268928
Univ. of Illinois at Urbana-Champaign,7.149920532806981,21.212775321615293,7.025859945909345,11.826957437194382
Univ. of California - San Diego,7.615323524705685,22.355873567733813,7.449752046339819,12.964535331617187
Massachusetts Institute of Technology,7.9223651196044,21.6023006659156,6.87433223184166,12.691413264944192
Georgia Institute of Technology,7.29550162393101,20.975340379164447,6.224104710148539,13.174396973876295
Stanford University,7.683722241036137,22.119144227767976,6.623666201251199,13.901802480106957
University of Michigan,7.9722800582161115,21.320999100332127,6.224990043305651,13.530308297896106
University of Washington,8.053941068044162,21.33008432263818,6.155409316761175,13.525907191836954
Univ. of California - Berkeley,9.713871121536005,22.283090981663168,7.772133616099093,16.0102270851822
Cornell University,10.080443515188348,24.22962083876585,8.167340437964258,16.500527225861394
University of Maryland - College Park,10.777948021887713,24.809521893442632,8.546529129852459,17.386636847158904
Northeastern University,7.694999693798818,25.794874121833082,7.80093894285434,19.595730972538064
University of Wisconsin - Madison,7.382389037921152,19.1952930120659,7.861966944761537,15.73378962650944
Columbia University,6.994998489039586,17.145086496875052,7.582552755197294,15.263334113770068
Purdue University,7.259006481782484,15.088151436719357,7.212327260766429,14.71306442421747
University of Texas at Austin,7.071275758311093,16.470192370565453,7.244106136464181,15.483135473430993
University of Pennsylvania,7.531893339185967,15.535598370004747,7.42595919179562,13.951886416495391
Princeton University,6.181943979480532,10.174220174331165,7.15331002313257,14.066187675425237
University of Massachusetts Amherst,4.935889175880863,8.083830906185696,7.313269448097665,10.54004913790612
New York University,4.974090895554977,7.910926073478105,7.2441342765910335,10.701068759240046
University of Southern California,4.261292514398125,7.958900773489544,7.354068104738211,11.101102529585638
Univ. of California - Los Angeles,8.922141250661682,14.322451285501288,7.987576029900564,13.12892853263578
Stony Brook University,8.882589975632007,14.457081001765083,7.8482920647905665,11.697464784023335
University of Chicago,8.941950989761667,15.166264477121448,7.995584105235216,12.365881125630576
Univ. of California - Irvine,10.015572909687494,15.855213096420627,7.313151121654843,10.866412090509382
Univ. of California - Santa Barbara,9.982255677185643,15.751815131816928,8.496289404531536,11.12490965487793
Rutgers University,9.605475754077137,13.093572045614366,6.599796405749619,10.320283737817554
Duke University,9.360483579193764,12.108903085618373,6.163543892401315,8.938169186170361
Univ. of California - Riverside,9.456015078539345,10.990554156253259,5.528156802603909,6.917869524176942
Northwestern University,7.8851772845789485,10.697655577218441,4.1019665333318045,6.4529625576585845
Pennsylvania State University,7.905962108785564,10.088915261446385,4.741729058261814,6.442948056280884
University of Utah,6.90127168836311,11.01229387805542,4.35446663811464,6.929731227609046
George Mason University,7.5114498275273744,12.600597711715556,4.725912987004099,8.555623725908653
Harvard University,8.995293304148522,14.604403809387154,6.160976226198727,8.802957150788265
Ohio State University,8.391921584766644,12.33787653747084,5.068897815947289,8.457362577715624
Texas A&M University,8.835343045396339,13.321027152862959,6.526362122584877,8.477387529316943
Univ. of California - Santa Cruz,6.607955775475294,12.313577922881626,5.486919769762099,8.040700299782173
Yale University,8.266156141061158,13.677552931129727,5.905425722020169,8.269014985012875
