player_name,max_sensitivity
John Isner,0.7857142857142858
Nick Kyrgios,0.5520524474738834
Reilly Opelka,0.9660917830792959
Hubert Hurkacz,0.7333333333333333
Matteo Berrettini,0.6900655593423541
Nicolas Jarry,0.8280786712108251
Novak Djokovic,0.9660917830792959
Maxime Cressy,0.6900655593423541
Ben Shelton,0.8666666666666666
Stefanos Tsitsipas,0.8666666666666666
Felix Auger-Aliassime,0.9660917830792959
Casper Ruud,0.5520524474738833
Daniil Medvedev,0.8280786712108251
Taylor Fritz,0.9660917830792959
Brandon Nakashima,0.9660917830792959
Marin Cilic,0.9999999999999999
Arthur Rinderknech,0.8666666666666666
Thiago Monteiro,0.41403933560541256
Alexander Zverev,0.7333333333333333
Andrey Rublev,0.8666666666666666
Denis Shapovalov,0.8666666666666666
Carlos Alcaraz,0.8280786712108251
Pablo Carreno Busta,0.8280786712108251
Rafael Nadal,0.5714285714285715
Borna Coric,0.9999999999999999
Steve Johnson,0.8666666666666666
Lorenzo Sonego,0.7333333333333333
Karen Khachanov,0.9999999999999999
Jack Draper,0.8666666666666666
Roberto Bautista Agut,0.8666666666666666
Grigor Dimitrov,0.9999999999999999
Benjamin Bonzi,0.9660917830792959
Holger Rune,0.4666666666666666
Jannik Sinner,0.8666666666666666
Jan-Lennard Struff,0.9999999999999999
Cameron Norrie,0.9999999999999999
Frances Tiafoe,0.8280786712108251
Tallon Griekspoor,0.5520524474738834
Miomir Kecmanovic,0.8666666666666666
Alexander Bublik,0.7715167498104596
Adrian Mannarino,0.6
Lorenzo Musetti,0.6900655593423541
Sebastian Korda,0.6
Andy Murray,0.6900655593423541
Oscar Otte,0.6900655593423543
Laslo Djere,0.5520524474738833
Daniel Evans,0.6
Tommy Paul,0.6900655593423543
Emil Ruusuvuori,0.7333333333333333
Dominic Thiem,0.6
Mackenzie McDonald,0.8666666666666666
Ilya Ivashka,0.6
Yoshihito Nishioka,0.9660917830792959
Filip Krajinovic,0.9999999999999999
Alex Molcan,0.9999999999999999
Botic van de Zandschulp,0.8666666666666666
Marcos Giron,0.9660917830792959
Sebastian Baez,0.6900655593423541
Marton Fucsovics,0.8280786712108251
Ugo Humbert,0.8280786712108251
Richard Gasquet,0.6428571428571429
Jenson Brooksby,0.6
Alex de Minaur,0.8944271909999159
Jiri Lehecka,0.8666666666666666
J.J. Wolf,0.4666666666666666
Alejandro Davidovich Fokina,0.7333333333333333
Dusan Lajovic,0.5520524474738834
Albert Ramos-Vinolas,0.5520524474738834
Taro Daniel,0.3333333333333333
Mikael Ymer,0.9999999999999999
Soonwoo Kwon,0.9660917830792959
Joao Sousa,0.14907119849998599
Jaume Munar,0.9999999999999999
Francisco Cerundolo,0.8666666666666666
Pedro Martinez,0.9660917830792959
Alejandro Tabilo,0.9999999999999999
David Goffin,0.9660917830792959
Aslan Karatsev,0.4666666666666666
Federico Delbonis,0.5976143046671968
Tomas Martin Etcheverry,0.5520524474738833
Federico Coria,0.6
Diego Schwartzman,0.7877263614433762
Fabio Fognini,0.7333333333333333
Cristian Garin,0.5976143046671969
Bernabe Zapata Miralles,0.6900655593423541
Nikoloz Basilashvili,0.7333333333333333
