player_name,max_sensitivity
John Isner,0.5520524474738834
Nick Kyrgios,0.7333333333333333
Reilly Opelka,0.9999999999999999
Hubert Hurkacz,0.9999999999999999
Matteo Berrettini,0.9999999999999999
Nicolas Jarry,0.6
Novak Djokovic,0.7333333333333333
Maxime Cressy,0.8666666666666666
Ben Shelton,0.9999999999999999
Stefanos Tsitsipas,0.9999999999999999
Felix Auger-Aliassime,0.6
Casper Ruud,0.9999999999999999
Daniil Medvedev,0.7333333333333333
Taylor Fritz,0.9660917830792959
Brandon Nakashima,0.6900655593423543
Marin Cilic,0.9999999999999999
Arthur Rinderknech,0.7333333333333333
Thiago Monteiro,0.4666666666666666
Alexander Zverev,0.8280786712108251
Andrey Rublev,1.0
Denis Shapovalov,0.8666666666666666
Carlos Alcaraz,0.9999999999999999
Pablo Carreno Busta,0.6445033866354897
Rafael Nadal,0.4666666666666666
Borna Coric,0.7333333333333333
Steve Johnson,0.5714285714285715
Lorenzo Sonego,0.8280786712108251
Karen Khachanov,0.6900655593423541
Jack Draper,1.0
Roberto Bautista Agut,0.6900655593423541
Grigor Dimitrov,0.6
Benjamin Bonzi,0.9660917830792959
Holger Rune,0.8666666666666666
Jannik Sinner,0.6900655593423543
Jan-Lennard Struff,0.7333333333333333
Cameron Norrie,0.7142857142857143
Frances Tiafoe,0.6
Tallon Griekspoor,0.6428571428571429
Miomir Kecmanovic,0.7877263614433762
Alexander Bublik,0.6900655593423543
Adrian Mannarino,0.7333333333333333
Lorenzo Musetti,0.7333333333333333
Sebastian Korda,0.6900655593423541
Andy Murray,0.6900655593423543
Oscar Otte,0.7333333333333333
Laslo Djere,0.6900655593423543
Daniel Evans,0.8280786712108251
Tommy Paul,0.8280786712108251
Emil Ruusuvuori,0.7453559924999299
Dominic Thiem,0.8666666666666666
Mackenzie McDonald,0.8666666666666666
Ilya Ivashka,0.7142857142857143
Yoshihito Nishioka,0.8486684247915056
Filip Krajinovic,0.8486684247915056
Alex Molcan,0.6
Botic van de Zandschulp,0.6900655593423543
Marcos Giron,0.9660917830792959
Sebastian Baez,0.9999999999999999
Marton Fucsovics,0.9660917830792959
Ugo Humbert,1.0
Richard Gasquet,0.5
Jenson Brooksby,0.8666666666666666
Alex de Minaur,0.6900655593423543
Jiri Lehecka,0.8944271909999159
J.J. Wolf,0.7857142857142858
Alejandro Davidovich Fokina,0.8666666666666666
Dusan Lajovic,0.894427190999916
Albert Ramos-Vinolas,0.894427190999916
Taro Daniel,0.8280786712108251
Mikael Ymer,0.8666666666666666
Soonwoo Kwon,0.5012804118276031
Joao Sousa,0.7333333333333333
Jaume Munar,0.501280411827603
Francisco Cerundolo,1.0
Pedro Martinez,0.8486684247915055
Alejandro Tabilo,0.7877263614433762
David Goffin,0.8666666666666666
Aslan Karatsev,0.6900655593423543
Federico Delbonis,0.7877263614433762
Tomas Martin Etcheverry,0.7333333333333333
Federico Coria,0.7333333333333333
Diego Schwartzman,0.8666666666666666
Fabio Fognini,0.7877263614433762
Cristian Garin,0.6900655593423541
Bernabe Zapata Miralles,0.8486684247915056
Nikoloz Basilashvili,0.6
