,pct_1st_serve,matches_1st_serve,standing_player2,standing_player_1st_serve,pct_1st_serve_pw,points_won_1st_serve_pw,total_points_1st_serve_pw,matches_1st_serve_pw,standing_player_1st_serve_pw,pct_1st_serve_rpw,points_won_1st_serve_rpw,total_points_1st_serve_rpw,matches_1st_serve_rpw,standing_player_1st_serve_rpw,pct_2nd_serve_pw,points_won_2nd_serve_pw,total_points_2nd_serve_pw,matches_2nd_serve_pw,standing_player_2nd_serve_pw,pct_2nd_serve_rpw,points_won_2nd_serve_rpw,total_points_2nd_serve_rpw,matches_2nd_serve_rpw,standing_player_2nd_serve_rpw,number_aces,matches_aces,standing_player_aces,pct_break_points_converted,points_won_break_points_converted,total_points_break_points_converted,matches_break_points_converted,standing_player_break_points_converted,pct_break_point_won,points_won_break_point_won,total_points_break_point_won,matches_break_point_won,standing_player_break_point_won,return_standing_player_return,return_rating_return,pct_1st_serve_return_points_won_return,pct_2nd_serve_return_points_won_return,pct_return_games_won_return,pct_break_points_converted_return,pct_return_games_won,games_won_return_games_won,total_games_return_games_won,matches_return_games_won,standing_player_return_games_won,serve_standing_player_serve,serve_rating_serve,pct_1st_serve_serve,pct_1st_serve_points_won_serve,pct_2nd_serve_points_won_serve,pct_service_games_won_serve,avg_aces_match_serve,avg_double_faultsmatch_serve,pct_services_games_won,games_won_services_games_won,total_games_services_games_won,matches_services_games_won,standing_player_services_games_won,under_pressure_standing_player_underpressure,under_pressure_rating_underpressure,pct_break_points_converted_underpressure,pct_break_points_saved_underpressure,pct_tie_breaks_won_underpressure,pct_deciding_sets_won_underpressure
40,0.5951,65.0,Alex de Minaur,41.0,0.6914,2142.0,3098.0,65.0,38.0,0.331,1086.0,3281.0,65.0,4.0,0.5258,1009.0,1919.0,65.0,10.0,0.5258,1009.0,1919.0,65.0,10.0,238,65,42,0.4395,229.0,521.0,65.0,2.0,0.6263,290.0,463.0,65.0,19.0,6.0,158.3,0.331,0.526,0.286,0.44,0.2855,229.0,802.0,65.0,5.0,63.0,260.7,0.595,0.691,0.524,0.782,3.7,2.2,0.7824,622.0,795.0,65.0,34.0,28.0,214.6,0.44,0.626,0.556,0.524
41,0.5934,46.0,Aslan Karatsev,42.0,0.6878,1630.0,2370.0,46.0,39.0,0.3026,749.0,2475.0,46.0,24.0,0.4932,729.0,1478.0,46.0,37.0,0.4932,729.0,1478.0,46.0,37.0,216,46,50,0.3912,133.0,340.0,46.0,33.0,0.5995,223.0,372.0,46.0,34.0,46.0,140.8,0.303,0.493,0.221,0.391,0.2206,133.0,603.0,46.0,33.0,78.0,251.7,0.593,0.688,0.49,0.749,4.7,5.0,0.7492,445.0,594.0,46.0,42.0,76.0,171.7,0.391,0.599,0.409,0.318
42,0.5927,55.0,Alexander Bublik,43.0,0.784,1982.0,2528.0,55.0,3.0,0.3038,816.0,2686.0,55.0,23.0,0.4577,715.0,1562.0,55.0,45.0,0.4577,715.0,1562.0,55.0,45.0,715,55,6,0.3952,132.0,334.0,55.0,26.0,0.625,210.0,336.0,55.0,22.0,58.0,135.4,0.304,0.458,0.197,0.395,0.1973,132.0,669.0,55.0,39.0,40.0,268.7,0.593,0.784,0.435,0.811,13.0,6.6,0.8111,541.0,667.0,55.0,24.0,33.0,210.8,0.395,0.625,0.5,0.588
43,0.5879,51.0,Marin Cilic,44.0,0.7842,1941.0,2475.0,51.0,2.0,0.3066,858.0,2798.0,51.0,20.0,0.501,784.0,1565.0,51.0,28.0,0.501,784.0,1565.0,51.0,28.0,588,51,10,0.386,154.0,399.0,51.0,36.0,0.6549,186.0,284.0,51.0,7.0,41.0,142.2,0.307,0.501,0.228,0.386,0.2285,154.0,674.0,51.0,28.0,16.0,282.5,0.588,0.784,0.515,0.857,11.5,3.4,0.8567,586.0,684.0,51.0,8.0,50.0,198.5,0.386,0.655,0.5,0.444
44,0.581,59.0,Jannik Sinner,45.0,0.7445,2142.0,2877.0,59.0,16.0,0.3227,1026.0,3179.0,59.0,9.0,0.5302,1008.0,1901.0,59.0,9.0,0.5302,1008.0,1901.0,59.0,9.0,370,59,21,0.4145,206.0,497.0,59.0,17.0,0.6261,221.0,353.0,59.0,21.0,13.0,153.4,0.323,0.53,0.267,0.414,0.2668,206.0,772.0,59.0,9.0,34.0,272.4,0.581,0.745,0.532,0.832,6.3,2.9,0.8316,652.0,784.0,59.0,16.0,8.0,238.6,0.414,0.626,0.696,0.65
45,0.5728,59.0,Frances Tiafoe,46.0,0.7372,2252.0,3055.0,59.0,18.0,0.2635,866.0,3286.0,59.0,46.0,0.5106,1008.0,1974.0,59.0,17.0,0.5106,1008.0,1974.0,59.0,17.0,493,59,15,0.3806,153.0,402.0,59.0,40.0,0.6401,265.0,414.0,59.0,12.0,60.0,134.4,0.264,0.511,0.188,0.381,0.1882,153.0,813.0,59.0,42.0,37.0,270.3,0.573,0.737,0.518,0.815,8.4,2.4,0.8149,656.0,805.0,59.0,22.0,19.0,222.5,0.381,0.64,0.682,0.522
46,0.5718,48.0,David Goffin,47.0,0.7036,1605.0,2281.0,48.0,34.0,0.3168,772.0,2437.0,48.0,11.0,0.4975,802.0,1612.0,48.0,32.0,0.4975,802.0,1612.0,48.0,32.0,220,48,47,0.389,156.0,401.0,48.0,34.0,0.5941,221.0,372.0,48.0,38.0,29.0,145.7,0.317,0.498,0.253,0.389,0.2528,156.0,617.0,48.0,14.0,77.0,253.2,0.572,0.704,0.494,0.75,4.6,3.4,0.7496,452.0,603.0,48.0,41.0,61.0,188.8,0.389,0.594,0.476,0.429
47,,,John Isner,,,,,,,,,,,,,,,,,,,,,,895,40,1,,,,,,,,,,,85.0,96.7,0.211,0.389,0.076,0.291,,,,,,1.0,314.0,0.684,0.807,0.535,0.917,22.4,2.7,,,,,,27.0,215.5,0.291,0.702,0.612,0.55
48,,,Reilly Opelka,,,,,,,,,,,,,,,,,,,,,,573,36,11,,,,,,,,,,,84.0,105.4,0.215,0.423,0.109,0.307,,,,,,3.0,307.1,0.652,0.795,0.578,0.908,15.9,2.1,,,,,,20.0,221.8,0.307,0.711,0.5,0.7
49,,,Matteo Berrettini,,,,,,,,,,,,,,,,,,,,,,508,41,13,,,,,,,,,,,74.0,128.1,0.287,0.445,0.179,0.37,,,,,,5.0,292.0,0.64,0.783,0.516,0.878,12.4,2.1,,,,,,10.0,236.0,0.37,0.689,0.654,0.647
50,,,Arthur Rinderknech,,,,,,,,,,,,,,,,,,,,,,384,40,20,,,,,,,,,,,81.0,117.4,0.24,0.451,0.138,0.345,,,,,,17.0,281.2,0.657,0.749,0.487,0.841,9.6,1.8,,,,,,16.0,227.2,0.345,0.652,0.542,0.733
51,,,Oscar Otte,,,,,,,,,,,,,,,,,,,,,,340,41,22,,,,,,,,,,,62.0,134.1,0.28,0.478,0.197,0.386,,,,,,45.0,266.4,0.566,0.763,0.488,0.805,8.3,4.1,,,,,,48.0,199.9,0.386,0.674,0.522,0.417
52,,,Thanasi Kokkinakis,,,,,,,,,,,,,,,,,,,,,,331,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,,Steve Johnson,,,,,,,,,,,,,,,,,,,,,,321,33,26,,,,,,,,,,,83.0,114.5,0.229,0.474,0.129,0.313,,,,,,26.0,276.2,0.567,0.771,0.526,0.839,9.7,3.8,,,,,,60.0,189.0,0.313,0.644,0.478,0.455
54,,,Alexander Zverev,,,,,,,,,,,,,,,,,,,,,,272,37,34,,,,,,,,,,,10.0,154.1,0.327,0.5,0.261,0.453,,,,,,19.0,280.5,0.702,0.746,0.479,0.841,7.4,3.7,,,,,,1.0,252.1,0.453,0.611,0.857,0.6
55,,,Jack Draper,,,,,,,,,,,,,,,,,,,,,,271,33,35,,,,,,,,,,,34.0,144.5,0.279,0.523,0.237,0.406,,,,,,29.0,275.1,0.588,0.756,0.509,0.847,8.2,3.1,,,,,,80.0,167.6,0.406,0.714,0.389,0.167
56,,,Tallon Griekspoor,,,,,,,,,,,,,,,,,,,,,,263,37,37,,,,,,,,,,,77.0,120.9,0.243,0.499,0.152,0.315,,,,,,38.0,270.0,0.622,0.723,0.51,0.805,7.1,3.1,,,,,,78.0,169.5,0.315,0.63,0.5,0.25
57,,,Benjamin Bonzi,,,,,,,,,,,,,,,,,,,,,,254,42,39,,,,,,,,,,,59.0,135.4,0.273,0.509,0.196,0.376,,,,,,32.0,273.6,0.601,0.739,0.53,0.831,6.0,2.5,,,,,,81.0,166.9,0.376,0.639,0.381,0.273
58,,,Richard Gasquet,,,,,,,,,,,,,,,,,,,,,,218,43,49,,,,,,,,,,,47.0,140.8,0.286,0.509,0.225,0.388,,,,,,61.0,260.9,0.584,0.713,0.512,0.786,5.1,3.7,,,,,,52.0,195.9,0.388,0.593,0.478,0.5
59,,,Tim van Rijthoven,,,,,,,,,,,,,,,,,,,,,,212,15,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,Jiri Vesely,,,,,,,,,,,,,,,,,,,,,,212,19,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,Thiago Monteiro,,,,,,,,,,,,,,,,,,,,,,208,32,54,,,,,,,,,,,68.0,130.8,0.247,0.479,0.165,0.417,,,,,,18.0,281.0,0.662,0.727,0.545,0.825,6.5,1.4,,,,,,59.0,190.7,0.417,0.633,0.357,0.5
62,,,Alexei Popyrin,,,,,,,,,,,,,,,,,,,,,,195,22,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,Benoit Paire,,,,,,,,,,,,,,,,,,,,,,193,26,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,Marc-Andrea Huesler,,,,,,,,,,,,,,,,,,,,,,192,21,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,Ilya Ivashka,,,,,,,,,,,,,,,,,,,,,,191,43,58,,,,,,,,,,,42.0,141.9,0.289,0.485,0.223,0.422,,,,,,52.0,264.2,0.636,0.699,0.497,0.793,4.4,2.7,,,,,,57.0,192.7,0.422,0.616,0.389,0.5
66,,,J.J. Wolf,,,,,,,,,,,,,,,,,,,,,,191,28,59,,,,,,,,,,,49.0,139.9,0.292,0.496,0.22,0.391,,,,,,65.0,259.9,0.599,0.715,0.485,0.763,6.8,3.1,,,,,,35.0,210.2,0.391,0.586,0.5,0.625
67,,,Borna Coric,,,,,,,,,,,,,,,,,,,,,,190,28,60,,,,,,,,,,,76.0,124.2,0.261,0.489,0.161,0.331,,,,,,25.0,276.8,0.62,0.735,0.538,0.825,6.8,1.8,,,,,,25.0,216.0,0.331,0.615,0.714,0.5
68,,,Jordan Thompson,,,,,,,,,,,,,,,,,,,,,,190,27,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,Soonwoo Kwon,,,,,,,,,,,,,,,,,,,,,,188,39,62,,,,,,,,,,,52.0,138.2,0.264,0.514,0.214,0.39,,,,,,71.0,256.5,0.598,0.697,0.496,0.757,4.8,3.1,,,,,,37.0,208.9,0.39,0.594,0.667,0.438
70,,,Alejandro Tabilo,,,,,,,,,,,,,,,,,,,,,,179,30,63,,,,,,,,,,,8.0,157.8,0.332,0.521,0.29,0.435,,,,,,76.0,253.7,0.638,0.686,0.466,0.719,6.0,3.2,,,,,,56.0,192.8,0.435,0.558,0.364,0.571
71,,,Daniel Altmaier,,,,,,,,,,,,,,,,,,,,,,178,26,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,Taro Daniel,,,,,,,,,,,,,,,,,,,,,,177,30,65,,,,,,,,,,,44.0,141.6,0.299,0.493,0.212,0.412,,,,,,69.0,257.4,0.616,0.709,0.467,0.741,5.9,1.8,,,,,,41.0,206.1,0.412,0.566,0.583,0.5
73,,,Quentin Halys,,,,,,,,,,,,,,,,,,,,,,176,14,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,Sam Querrey,,,,,,,,,,,,,,,,,,,,,,174,14,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,James Duckworth,,,,,,,,,,,,,,,,,,,,,,170,22,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,Stan Wawrinka,,,,,,,,,,,,,,,,,,,,,,168,22,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,Jaume Munar,,,,,,,,,,,,,,,,,,,,,,166,43,70,,,,,,,,,,,31.0,145.2,0.338,0.496,0.256,0.362,,,,,,73.0,253.9,0.633,0.68,0.483,0.741,3.9,3.7,,,,,,86.0,149.5,0.362,0.58,0.286,0.267
78,,,Lloyd Harris,,,,,,,,,,,,,,,,,,,,,,165,19,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,Ugo Humbert,,,,,,,,,,,,,,,,,,,,,,163,30,72,,,,,,,,,,,73.0,128.2,0.28,0.468,0.169,0.365,,,,,,60.0,261.2,0.634,0.68,0.506,0.764,5.4,2.6,,,,,,82.0,160.7,0.365,0.581,0.353,0.308
80,,,Jan-Lennard Struff,,,,,,,,,,,,,,,,,,,,,,161,16,73,,,,,,,,,,,82.0,115.8,0.244,0.492,0.123,0.299,,,,,,35.0,271.9,0.571,0.753,0.516,0.816,10.1,3.8,,,,,,85.0,149.8,0.299,0.624,0.2,0.375
81,,,Kamil Majchrzak,,,,,,,,,,,,,,,,,,,,,,156,29,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,Gael Monfils,,,,,,,,,,,,,,,,,,,,,,156,21,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,Christopher O'Connell,,,,,,,,,,,,,,,,,,,,,,150,18,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,Jiri Lehecka,,,,,,,,,,,,,,,,,,,,,,148,29,78,,,,,,,,,,,67.0,130.8,0.274,0.459,0.185,0.39,,,,,,64.0,260.5,0.648,0.672,0.507,0.754,5.1,2.7,,,,,,49.0,199.8,0.39,0.608,0.5,0.5
85,,,Dominic Thiem,,,,,,,,,,,,,,,,,,,,,,146,34,81,,,,,,,,,,,61.0,134.2,0.293,0.478,0.187,0.384,,,,,,50.0,265.1,0.633,0.688,0.532,0.777,4.3,2.2,,,,,,5.0,239.2,0.384,0.563,0.778,0.667
86,,,Nikoloz Basilashvili,,,,,,,,,,,,,,,,,,,,,,144,43,82,,,,,,,,,,,75.0,125.3,0.248,0.49,0.157,0.358,,,,,,86.0,241.3,0.57,0.688,0.463,0.697,3.3,3.8,,,,,,68.0,181.9,0.358,0.532,0.529,0.4
87,,,Fabio Fognini,,,,,,,,,,,,,,,,,,,,,,140,42,83,,,,,,,,,,,43.0,141.7,0.288,0.506,0.236,0.387,,,,,,83.0,245.0,0.586,0.664,0.493,0.719,3.3,4.5,,,,,,44.0,205.1,0.387,0.592,0.429,0.643
88,,,Filip Krajinovic,,,,,,,,,,,,,,,,,,,,,,139,36,84,,,,,,,,,,,28.0,146.1,0.266,0.503,0.217,0.475,,,,,,54.0,263.7,0.64,0.686,0.522,0.77,3.9,2.0,,,,,,7.0,239.0,0.475,0.611,0.526,0.778
89,,,Marton Fucsovics,,,,,,,,,,,,,,,,,,,,,,137,31,85,,,,,,,,,,,66.0,132.2,0.288,0.487,0.19,0.357,,,,,,59.0,261.7,0.61,0.702,0.514,0.786,4.4,3.9,,,,,,74.0,174.1,0.357,0.609,0.313,0.462
90,,,Nicolas Jarry,,,,,,,,,,,,,,,,,,,,,,136,11,86,,,,,,,,,,,86.0,80.5,0.212,0.387,0.05,0.156,,,,,,6.0,291.8,0.645,0.812,0.49,0.87,12.4,2.3,,,,,,84.0,150.1,0.156,0.64,0.455,0.25
91,,,Dominic Stricker,,,,,,,,,,,,,,,,,,,,,,124,12,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,Facundo Bagnis,,,,,,,,,,,,,,,,,,,,,,121,22,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,Joao Sousa,,,,,,,,,,,,,,,,,,,,,,120,33,91,,,,,,,,,,,54.0,138.0,0.301,0.501,0.216,0.362,,,,,,72.0,255.8,0.607,0.686,0.502,0.751,3.6,2.4,,,,,,71.0,176.1,0.362,0.566,0.333,0.5
94,,,Roman Safiullin,,,,,,,,,,,,,,,,,,,,,,118,15,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,Francisco Cerundolo,,,,,,,,,,,,,,,,,,,,,,117,43,93,,,,,,,,,,,11.0,154.1,0.327,0.524,0.276,0.414,,,,,,74.0,253.8,0.615,0.671,0.507,0.748,2.7,3.0,,,,,,36.0,208.9,0.414,0.619,0.5,0.556
96,,,Christopher Eubanks,,,,,,,,,,,,,,,,,,,,,,115,10,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,Cristian Garin,,,,,,,,,,,,,,,,,,,,,,115,41,95,,,,,,,,,,,30.0,145.3,0.316,0.493,0.245,0.399,,,,,,84.0,244.7,0.62,0.66,0.472,0.701,2.8,3.4,,,,,,24.0,217.1,0.399,0.587,0.385,0.8
98,,,Dusan Lajovic,,,,,,,,,,,,,,,,,,,,,,115,33,96,,,,,,,,,,,70.0,130.1,0.281,0.483,0.188,0.349,,,,,,67.0,258.7,0.677,0.656,0.508,0.726,3.5,1.5,,,,,,79.0,167.7,0.349,0.566,0.429,0.333
99,,,Aljaz Bedene,,,,,,,,,,,,,,,,,,,,,,113,13,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,Jason Kubler,,,,,,,,,,,,,,,,,,,,,,111,18,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,Pedro Cachin,,,,,,,,,,,,,,,,,,,,,,109,11,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,Denis Kudla,,,,,,,,,,,,,,,,,,,,,,107,22,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,Jack Sock,,,,,,,,,,,,,,,,,,,,,,106,18,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,Federico Delbonis,,,,,,,,,,,,,,,,,,,,,,103,32,102,,,,,,,,,,,38.0,143.6,0.285,0.473,0.206,0.472,,,,,,79.0,250.9,0.656,0.66,0.477,0.715,3.2,3.1,,,,,,83.0,153.9,0.472,0.559,0.222,0.286
105,,,Feliciano Lopez,,,,,,,,,,,,,,,,,,,,,,103,11,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,John Millman,,,,,,,,,,,,,,,,,,,,,,94,26,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,Elias Ymer,,,,,,,,,,,,,,,,,,,,,,93,15,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,Kevin Anderson,,,,,,,,,,,,,,,,,,,,,,92,6,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,Aleksandar Vukic,,,,,,,,,,,,,,,,,,,,,,92,11,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,Daniel Elahi Galan,,,,,,,,,,,,,,,,,,,,,,90,24,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,Hugo Gaston,,,,,,,,,,,,,,,,,,,,,,86,28,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,Federico Coria,,,,,,,,,,,,,,,,,,,,,,84,32,112,,,,,,,,,,,19.0,149.3,0.329,0.502,0.253,0.409,,,,,,81.0,248.3,0.669,0.638,0.492,0.684,2.6,2.6,,,,,,63.0,188.0,0.409,0.518,0.286,0.667
113,,,Mikael Ymer,,,,,,,,,,,,,,,,,,,,,,83,39,113,,,,,,,,,,,7.0,158.2,0.338,0.522,0.296,0.426,,,,,,70.0,256.9,0.675,0.657,0.505,0.741,2.1,3.0,,,,,,62.0,188.1,0.426,0.576,0.308,0.571
114,,,Yoshihito Nishioka,,,,,,,,,,,,,,,,,,,,,,81,36,114,,,,,,,,,,,37.0,143.9,0.26,0.54,0.223,0.416,,,,,,53.0,263.9,0.672,0.642,0.553,0.76,2.3,1.1,,,,,,15.0,228.2,0.416,0.611,0.563,0.692
115,,,Henri Laaksonen,,,,,,,,,,,,,,,,,,,,,,76,17,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,Vasek Pospisil,,,,,,,,,,,,,,,,,,,,,,74,7,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,Tomas Martin Etcheverry,,,,,,,,,,,,,,,,,,,,,,68,17,117,,,,,,,,,,,78.0,119.6,0.248,0.442,0.14,0.366,,,,,,80.0,250.3,0.676,0.632,0.489,0.692,4.0,2.6,,,,,,73.0,174.9,0.366,0.583,0.4,0.4
118,,,Fernando Verdasco,,,,,,,,,,,,,,,,,,,,,,68,16,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,Peter Gojowczyk,,,,,,,,,,,,,,,,,,,,,,66,17,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,Radu Albot,,,,,,,,,,,,,,,,,,,,,,65,19,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,Hugo Grenier,,,,,,,,,,,,,,,,,,,,,,65,8,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,Egor Gerasimov,,,,,,,,,,,,,,,,,,,,,,63,12,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,Jo-Wilfried Tsonga,,,,,,,,,,,,,,,,,,,,,,61,9,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,Borna Gojo,,,,,,,,,,,,,,,,,,,,,,60,5,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,Corentin Moutet,,,,,,,,,,,,,,,,,,,,,,60,25,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,Ben Shelton,,,,,,,,,,,,,,,,,,,,,,60,6,127,,,,,,,,,,,80.0,119.4,0.255,0.434,0.126,0.379,,,,,,9.0,286.6,0.586,0.79,0.543,0.895,10.0,4.8,,,,,,72.0,175.5,0.379,0.71,0.333,0.333
127,,,Gianluca Mager,,,,,,,,,,,,,,,,,,,,,,57,6,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,Max Purcell,,,,,,,,,,,,,,,,,,,,,,57,7,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,Roberto Carballes Baena,,,,,,,,,,,,,,,,,,,,,,56,29,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,Liam Broady,,,,,,,,,,,,,,,,,,,,,,55,12,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,Yannick Hanfmann,,,,,,,,,,,,,,,,,,,,,,55,14,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,Bernabe Zapata Miralles,,,,,,,,,,,,,,,,,,,,,,55,26,133,,,,,,,,,,,3.0,160.1,0.318,0.501,0.273,0.509,,,,,,85.0,243.7,0.648,0.625,0.489,0.675,2.1,2.1,,,,,,75.0,172.8,0.509,0.552,0.167,0.5
133,,,Nuno Borges,,,,,,,,,,,,,,,,,,,,,,52,10,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,Zhizhen Zhang,,,,,,,,,,,,,,,,,,,,,,52,7,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,Stefano Travaglia,,,,,,,,,,,,,,,,,,,,,,51,9,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,Antoine Bellier,,,,,,,,,,,,,,,,,,,,,,49,6,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,Ryan Peniston,,,,,,,,,,,,,,,,,,,,,,48,9,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,Lucas Pouille,,,,,,,,,,,,,,,,,,,,,,45,9,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,Gilles Simon,,,,,,,,,,,,,,,,,,,,,,44,15,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,Ricardas Berankis,,,,,,,,,,,,,,,,,,,,,,41,17,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,Aleksandar Kovacevic,,,,,,,,,,,,,,,,,,,,,,41,4,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,Tomas Machac,,,,,,,,,,,,,,,,,,,,,,40,7,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,Juan Pablo Varillas,,,,,,,,,,,,,,,,,,,,,,39,10,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,Dominik Koepfer,,,,,,,,,,,,,,,,,,,,,,38,12,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,Constant Lestienne,,,,,,,,,,,,,,,,,,,,,,38,11,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,Giulio Zeppieri,,,,,,,,,,,,,,,,,,,,,,38,7,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,Kyle Edmund,,,,,,,,,,,,,,,,,,,,,,36,5,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,Pablo Cuevas,,,,,,,,,,,,,,,,,,,,,,35,9,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,Manuel Guinard,,,,,,,,,,,,,,,,,,,,,,35,9,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,Mitchell Krueger,,,,,,,,,,,,,,,,,,,,,,35,10,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,Jurij Rodionov,,,,,,,,,,,,,,,,,,,,,,35,6,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,Andreas Seppi,,,,,,,,,,,,,,,,,,,,,,35,7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,Brandon Holt,,,,,,,,,,,,,,,,,,,,,,34,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,Yosuke Watanuki,,,,,,,,,,,,,,,,,,,,,,34,5,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,Emilio Nava,,,,,,,,,,,,,,,,,,,,,,33,5,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,Norbert Gombos,,,,,,,,,,,,,,,,,,,,,,32,8,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
