,pct_1st_serve,matches_1st_serve,standing_player2,standing_player_1st_serve,pct_1st_serve_pw,points_won_1st_serve_pw,total_points_1st_serve_pw,matches_1st_serve_pw,standing_player_1st_serve_pw,pct_1st_serve_rpw,points_won_1st_serve_rpw,total_points_1st_serve_rpw,matches_1st_serve_rpw,standing_player_1st_serve_rpw,pct_2nd_serve_pw,points_won_2nd_serve_pw,total_points_2nd_serve_pw,matches_2nd_serve_pw,standing_player_2nd_serve_pw,pct_2nd_serve_rpw,points_won_2nd_serve_rpw,total_points_2nd_serve_rpw,matches_2nd_serve_rpw,standing_player_2nd_serve_rpw,number_aces,matches_aces,standing_player_aces,pct_break_points_converted,points_won_break_points_converted,total_points_break_points_converted,matches_break_points_converted,standing_player_break_points_converted,pct_break_point_won,points_won_break_point_won,total_points_break_point_won,matches_break_point_won,standing_player_break_point_won,return_standing_player_return,return_rating_return,pct_1st_serve_return_points_won_return,pct_2nd_serve_return_points_won_return,pct_return_games_won_return,pct_break_points_converted_return,pct_return_games_won,games_won_return_games_won,total_games_return_games_won,matches_return_games_won,standing_player_return_games_won,serve_standing_player_serve,serve_rating_serve,pct_1st_serve_serve,pct_1st_serve_points_won_serve,pct_2nd_serve_points_won_serve,pct_service_games_won_serve,avg_aces_match_serve,avg_double_faultsmatch_serve,pct_services_games_won,games_won_services_games_won,total_games_services_games_won,matches_services_games_won,standing_player_services_games_won,under_pressure_standing_player_underpressure,under_pressure_rating_underpressure,pct_break_points_converted_underpressure,pct_break_points_saved_underpressure,pct_tie_breaks_won_underpressure,pct_deciding_sets_won_underpressure
45,,,Sam Querrey,,,,,,,,,,,,,,,,,,,,,,380.0,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,Benoit Paire,,,,,,,,,,,,,,,,,,,,,,344.0,43.0,23.0,,,,,,,,,,,63.0,134.7,0.303,0.467,0.203,0.374,,,,,,86.0,236.2,0.533,0.734,0.4,0.688,8.6,7.9,,,,,,81.0,169.4,0.374,0.595,0.417,0.308
47,,,Arthur Rinderknech,,,,,,,,,,,,,,,,,,,,,,341.0,34.0,25.0,,,,,,,,,,,52.0,136.8,0.282,0.464,0.205,0.417,,,,,,17.0,277.8,0.639,0.756,0.477,0.83,10.0,2.4,,,,,,71.0,181.0,0.417,0.643,0.25,0.5
48,,,Gael Monfils,,,,,,,,,,,,,,,,,,,,,,320.0,35.0,28.0,,,,,,,,,,,35.0,141.7,0.314,0.5,0.234,0.369,,,,,,40.0,266.0,0.609,0.739,0.471,0.797,9.4,5.0,,,,,,76.0,178.1,0.369,0.61,0.438,0.364
49,,,Ugo Humbert,,,,,,,,,,,,,,,,,,,,,,319.0,38.0,29.0,,,,,,,,,,,81.0,113.1,0.253,0.449,0.133,0.296,,,,,,14.0,280.3,0.632,0.753,0.521,0.839,8.9,3.1,,,,,,34.0,210.7,0.296,0.664,0.591,0.556
50,,,Jordan Thompson,,,,,,,,,,,,,,,,,,,,,,310.0,42.0,31.0,,,,,,,,,,,72.0,129.8,0.279,0.491,0.188,0.34,,,,,,50.0,262.0,0.581,0.722,0.499,0.764,7.4,2.0,,,,,,6.0,233.6,0.34,0.608,0.619,0.769
51,,,Feliciano Lopez,,,,,,,,,,,,,,,,,,,,,,301.0,29.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,James Duckworth,,,,,,,,,,,,,,,,,,,,,,289.0,41.0,33.0,,,,,,,,,,,49.0,138.3,0.268,0.512,0.209,0.394,,,,,,37.0,267.6,0.571,0.729,0.521,0.8,7.4,1.9,,,,,,53.0,201.1,0.394,0.662,0.5,0.455
53,,,Jiri Vesely,,,,,,,,,,,,,,,,,,,,,,274.0,25.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,,Aljaz Bedene,,,,,,,,,,,,,,,,,,,,,,246.0,30.0,37.0,,,,,,,,,,,40.0,140.4,0.295,0.483,0.204,0.422,,,,,,47.0,263.0,0.542,0.754,0.493,0.795,8.2,3.6,,,,,,33.0,211.6,0.422,0.575,0.563,0.556
55,,,Egor Gerasimov,,,,,,,,,,,,,,,,,,,,,,238.0,40.0,38.0,,,,,,,,,,,59.0,135.7,0.282,0.497,0.207,0.371,,,,,,75.0,252.1,0.641,0.692,0.434,0.733,6.3,4.2,,,,,,60.0,190.2,0.371,0.622,0.353,0.556
56,,,Gianluca Mager,,,,,,,,,,,,,,,,,,,,,,238.0,39.0,39.0,,,,,,,,,,,68.0,132.9,0.269,0.473,0.189,0.398,,,,,,49.0,262.3,0.59,0.716,0.501,0.784,6.3,3.1,,,,,,73.0,179.4,0.398,0.642,0.421,0.333
57,,,Jeremy Chardy,,,,,,,,,,,,,,,,,,,,,,235.0,37.0,41.0,,,,,,,,,,,66.0,133.0,0.273,0.48,0.182,0.395,,,,,,61.0,258.4,0.628,0.689,0.493,0.755,6.0,4.1,,,,,,13.0,226.7,0.395,0.589,0.636,0.647
58,,,Mackenzie McDonald,,,,,,,,,,,,,,,,,,,,,,234.0,37.0,42.0,,,,,,,,,,,60.0,135.4,0.288,0.503,0.209,0.354,,,,,,32.0,269.9,0.647,0.698,0.522,0.793,6.3,2.4,,,,,,67.0,185.0,0.354,0.625,0.571,0.3
59,,,Andy Murray,,,,,,,,,,,,,,,,,,,,,,230.0,29.0,44.0,,,,,,,,,,,39.0,140.5,0.277,0.51,0.222,0.396,,,,,,39.0,267.5,0.579,0.727,0.508,0.809,7.9,2.7,,,,,,51.0,201.9,0.396,0.623,0.333,0.667
60,,,Marcos Giron,,,,,,,,,,,,,,,,,,,,,,229.0,43.0,45.0,,,,,,,,,,,62.0,134.9,0.274,0.495,0.19,0.39,,,,,,48.0,262.7,0.597,0.722,0.489,0.786,5.5,2.2,,,,,,24.0,215.9,0.39,0.626,0.5,0.643
61,,,Nick Kyrgios,,,,,,,,,,,,,,,,,,,,,,216.0,15.0,46.0,,,,,,,,,,,84.0,108.1,0.237,0.436,0.115,0.293,,,,,,4.0,293.7,0.677,0.771,0.513,0.856,14.4,2.4,,,,,,8.0,231.8,0.293,0.592,0.833,0.6
62,,,Brandon Nakashima,,,,,,,,,,,,,,,,,,,,,,216.0,29.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,Steve Johnson,,,,,,,,,,,,,,,,,,,,,,215.0,22.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,Vasek Pospisil,,,,,,,,,,,,,,,,,,,,,,213.0,22.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,Grigor Dimitrov,,,,,,,,,,,,,,,,,,,,,,209.0,42.0,50.0,,,,,,,,,,,26.0,148.2,0.309,0.511,0.251,0.411,,,,,,27.0,271.1,0.644,0.735,0.508,0.809,5.0,3.5,,,,,,37.0,207.1,0.411,0.627,0.333,0.7
66,,,Pierre-Hugues Herbert,,,,,,,,,,,,,,,,,,,,,,209.0,23.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,Maxime Cressy,,,,,,,,,,,,,,,,,,,,,,200.0,12.0,53.0,,,,,,,,,,,78.0,123.8,0.259,0.486,0.151,0.342,,,,,,12.0,284.2,0.611,0.792,0.506,0.85,16.7,8.4,,,,,,29.0,212.7,0.342,0.629,0.556,0.6
68,,,Milos Raonic,,,,,,,,,,,,,,,,,,,,,,192.0,12.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,Stefano Travaglia,,,,,,,,,,,,,,,,,,,,,,182.0,31.0,59.0,,,,,,,,,,,48.0,138.3,0.316,0.451,0.23,0.386,,,,,,83.0,245.7,0.566,0.697,0.455,0.712,5.9,3.2,,,,,,80.0,170.7,0.386,0.554,0.267,0.5
70,,,Cristian Garin,,,,,,,,,,,,,,,,,,,,,,180.0,37.0,60.0,,,,,,,,,,,15.0,152.1,0.333,0.501,0.271,0.416,,,,,,55.0,260.5,0.616,0.686,0.512,0.768,4.9,2.6,,,,,,78.0,176.4,0.416,0.64,0.4,0.308
71,,,Tennys Sandgren,,,,,,,,,,,,,,,,,,,,,,179.0,24.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,Filip Krajinovic,,,,,,,,,,,,,,,,,,,,,,175.0,41.0,64.0,,,,,,,,,,,41.0,140.1,0.277,0.5,0.221,0.403,,,,,,46.0,263.0,0.624,0.694,0.508,0.778,4.9,2.3,,,,,,79.0,173.9,0.403,0.628,0.333,0.375
73,,,Botic van de Zandschulp,,,,,,,,,,,,,,,,,,,,,,174.0,25.0,65.0,,,,,,,,,,,64.0,134.5,0.298,0.478,0.209,0.36,,,,,,30.0,270.1,0.621,0.75,0.488,0.816,7.0,4.4,,,,,,10.0,229.3,0.36,0.651,0.615,0.667
74,,,Peter Gojowczyk,,,,,,,,,,,,,,,,,,,,,,167.0,22.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,Thiago Monteiro,,,,,,,,,,,,,,,,,,,,,,162.0,29.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,Soonwoo Kwon,,,,,,,,,,,,,,,,,,,,,,160.0,32.0,68.0,,,,,,,,,,,45.0,139.2,0.292,0.503,0.226,0.371,,,,,,56.0,260.2,0.604,0.699,0.514,0.771,5.2,3.8,,,,,,64.0,188.6,0.371,0.544,0.471,0.5
77,,,Miomir Kecmanovic,,,,,,,,,,,,,,,,,,,,,,158.0,39.0,69.0,,,,,,,,,,,55.0,136.4,0.29,0.494,0.206,0.374,,,,,,68.0,255.5,0.612,0.669,0.523,0.733,4.2,2.4,,,,,,75.0,178.1,0.374,0.601,0.556,0.25
78,,,Marco Cecchinato,,,,,,,,,,,,,,,,,,,,,,153.0,37.0,70.0,,,,,,,,,,,57.0,136.1,0.306,0.475,0.2,0.38,,,,,,45.0,263.8,0.671,0.683,0.503,0.764,4.3,2.6,,,,,,40.0,206.6,0.38,0.575,0.778,0.333
79,,,Adrian Mannarino,,,,,,,,,,,,,,,,,,,,,,149.0,38.0,72.0,,,,,,,,,,,76.0,125.2,0.274,0.448,0.159,0.371,,,,,,74.0,252.2,0.576,0.7,0.489,0.745,3.9,2.7,,,,,,31.0,212.4,0.371,0.599,0.583,0.571
80,,,David Goffin,,,,,,,,,,,,,,,,,,,,,,143.0,29.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,Lucas Pouille,,,,,,,,,,,,,,,,,,,,,,137.0,19.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,Andreas Seppi,,,,,,,,,,,,,,,,,,,,,,131.0,20.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,Denis Kudla,,,,,,,,,,,,,,,,,,,,,,129.0,20.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,Lorenzo Musetti,,,,,,,,,,,,,,,,,,,,,,121.0,43.0,83.0,,,,,,,,,,,65.0,134.1,0.286,0.508,0.204,0.343,,,,,,59.0,259.4,0.67,0.669,0.49,0.756,2.9,2.0,,,,,,26.0,214.0,0.343,0.604,0.667,0.526
85,,,Facundo Bagnis,,,,,,,,,,,,,,,,,,,,,,120.0,23.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,Rafael Nadal,,,,,,,,,,,,,,,,,,,,,,116.0,29.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,Guido Pella,,,,,,,,,,,,,,,,,,,,,,110.0,25.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,Roger Federer,,,,,,,,,,,,,,,,,,,,,,109.0,13.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,Ivo Karlovic,,,,,,,,,,,,,,,,,,,,,,109.0,6.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,Norbert Gombos,,,,,,,,,,,,,,,,,,,,,,108.0,21.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,Christopher O'Connell,,,,,,,,,,,,,,,,,,,,,,107.0,13.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,Pedro Martinez,,,,,,,,,,,,,,,,,,,,,,102.0,36.0,92.0,,,,,,,,,,,18.0,149.6,0.306,0.51,0.253,0.427,,,,,,66.0,256.6,0.648,0.663,0.505,0.752,2.8,3.0,,,,,,45.0,204.9,0.427,0.604,0.462,0.556
93,,,Henri Laaksonen,,,,,,,,,,,,,,,,,,,,,,101.0,14.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,Kei Nishikori,,,,,,,,,,,,,,,,,,,,,,100.0,43.0,94.0,,,,,,,,,,,17.0,149.8,0.308,0.529,0.274,0.387,,,,,,63.0,256.9,0.644,0.643,0.545,0.733,2.3,1.9,,,,,,30.0,212.7,0.387,0.592,0.529,0.619
95,,,Richard Gasquet,,,,,,,,,,,,,,,,,,,,,,99.0,29.0,95.0,,,,,,,,,,,73.0,128.5,0.273,0.484,0.184,0.344,,,,,,62.0,257.0,0.585,0.694,0.521,0.766,3.4,3.0,,,,,,61.0,190.0,0.344,0.556,0.5,0.5
96,,,Pablo Cuevas,,,,,,,,,,,,,,,,,,,,,,96.0,20.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,Tallon Griekspoor,,,,,,,,,,,,,,,,,,,,,,95.0,10.0,97.0,,,,,,,,,,,80.0,114.5,0.207,0.441,0.097,0.4,,,,,,21.0,276.3,0.666,0.708,0.519,0.814,9.5,3.9,,,,,,14.0,224.6,0.4,0.679,0.5,0.667
98,,,Jack Sock,,,,,,,,,,,,,,,,,,,,,,94.0,11.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,Oscar Otte,,,,,,,,,,,,,,,,,,,,,,91.0,8.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,Yasutaka Uchiyama,,,,,,,,,,,,,,,,,,,,,,91.0,13.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,Thanasi Kokkinakis,,,,,,,,,,,,,,,,,,,,,,90.0,6.0,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,Jaume Munar,,,,,,,,,,,,,,,,,,,,,,90.0,31.0,102.0,,,,,,,,,,,36.0,141.7,0.322,0.495,0.245,0.355,,,,,,73.0,252.2,0.676,0.667,0.458,0.727,3.0,3.6,,,,,,82.0,163.0,0.355,0.612,0.563,0.1
103,,,Yannick Hanfmann,,,,,,,,,,,,,,,,,,,,,,89.0,21.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,Ricardas Berankis,,,,,,,,,,,,,,,,,,,,,,84.0,31.0,105.0,,,,,,,,,,,61.0,135.4,0.278,0.514,0.21,0.352,,,,,,70.0,253.7,0.61,0.689,0.491,0.748,2.8,2.9,,,,,,65.0,187.3,0.352,0.621,0.7,0.2
105,,,Salvatore Caruso,,,,,,,,,,,,,,,,,,,,,,83.0,24.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,Borna Coric,,,,,,,,,,,,,,,,,,,,,,81.0,9.0,107.0,,,,,,,,,,,74.0,128.2,0.275,0.481,0.173,0.353,,,,,,5.0,293.0,0.667,0.762,0.573,0.858,9.0,2.0,,,,,,74.0,178.7,0.353,0.634,0.8,0.0
107,,,Dominic Thiem,,,,,,,,,,,,,,,,,,,,,,80.0,18.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,Daniel Altmaier,,,,,,,,,,,,,,,,,,,,,,79.0,15.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,Federico Coria,,,,,,,,,,,,,,,,,,,,,,79.0,33.0,110.0,,,,,,,,,,,13.0,152.6,0.311,0.516,0.271,0.428,,,,,,84.0,244.4,0.642,0.625,0.503,0.678,2.5,2.9,,,,,,3.0,240.9,0.428,0.587,0.667,0.727
110,,,Benjamin Bonzi,,,,,,,,,,,,,,,,,,,,,,77.0,9.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,Philipp Kohlschreiber,,,,,,,,,,,,,,,,,,,,,,77.0,16.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,Jo-Wilfried Tsonga,,,,,,,,,,,,,,,,,,,,,,75.0,9.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,Mario Vilella Martinez,,,,,,,,,,,,,,,,,,,,,,73.0,9.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,Mikael Ymer,,,,,,,,,,,,,,,,,,,,,,70.0,35.0,115.0,,,,,,,,,,,12.0,152.9,0.318,0.516,0.287,0.408,,,,,,85.0,242.0,0.68,0.63,0.449,0.675,2.0,3.4,,,,,,59.0,191.3,0.408,0.538,0.3,0.667
115,,,Daniel Elahi Galan,,,,,,,,,,,,,,,,,,,,,,67.0,22.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,Holger Rune,,,,,,,,,,,,,,,,,,,,,,67.0,20.0,117.0,,,,,,,,,,,25.0,148.2,0.287,0.535,0.243,0.417,,,,,,76.0,250.1,0.604,0.683,0.497,0.716,3.4,3.3,,,,,,84.0,152.9,0.417,0.529,0.333,0.25
117,,,Alex Bolt,,,,,,,,,,,,,,,,,,,,,,63.0,12.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,Max Purcell,,,,,,,,,,,,,,,,,,,,,,63.0,11.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,Radu Albot,,,,,,,,,,,,,,,,,,,,,,62.0,21.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,Pablo Andujar,,,,,,,,,,,,,,,,,,,,,,62.0,29.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,Roberto Carballes Baena,,,,,,,,,,,,,,,,,,,,,,62.0,27.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,Kamil Majchrzak,,,,,,,,,,,,,,,,,,,,,,62.0,12.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,Dennis Novak,,,,,,,,,,,,,,,,,,,,,,61.0,17.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,Dominic Stricker,,,,,,,,,,,,,,,,,,,,,,61.0,7.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,Stan Wawrinka,,,,,,,,,,,,,,,,,,,,,,59.0,6.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,Illya Marchenko,,,,,,,,,,,,,,,,,,,,,,57.0,9.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,Quentin Halys,,,,,,,,,,,,,,,,,,,,,,56.0,3.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,Jenson Brooksby,,,,,,,,,,,,,,,,,,,,,,54.0,22.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,Taro Daniel,,,,,,,,,,,,,,,,,,,,,,53.0,16.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,Corentin Moutet,,,,,,,,,,,,,,,,,,,,,,52.0,25.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,Yoshihito Nishioka,,,,,,,,,,,,,,,,,,,,,,50.0,33.0,132.0,,,,,,,,,,,77.0,124.6,0.258,0.494,0.159,0.335,,,,,,82.0,246.1,0.665,0.633,0.489,0.676,1.6,1.8,,,,,,5.0,237.5,0.335,0.516,0.667,0.857
132,,,Carlos Taberner,,,,,,,,,,,,,,,,,,,,,,49.0,14.0,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,Mikhail Kukushkin,,,,,,,,,,,,,,,,,,,,,,48.0,15.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,Jurij Rodionov,,,,,,,,,,,,,,,,,,,,,,48.0,7.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,Gilles Simon,,,,,,,,,,,,,,,,,,,,,,48.0,22.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,Matthew Ebden,,,,,,,,,,,,,,,,,,,,,,47.0,11.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,Bjorn Fratangelo,,,,,,,,,,,,,,,,,,,,,,47.0,7.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,Christopher Eubanks,,,,,,,,,,,,,,,,,,,,,,45.0,5.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,Aleksandar Vukic,,,,,,,,,,,,,,,,,,,,,,44.0,6.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,Bernabe Zapata Miralles,,,,,,,,,,,,,,,,,,,,,,44.0,15.0,141.0,,,,,,,,,,,46.0,139.0,0.294,0.495,0.223,0.378,,,,,,80.0,247.0,0.643,0.625,0.517,0.678,2.9,2.2,,,,,,62.0,189.8,0.378,0.591,0.429,0.5
141,,,Sebastian Ofner,,,,,,,,,,,,,,,,,,,,,,43.0,5.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,Roman Safiullin,,,,,,,,,,,,,,,,,,,,,,43.0,6.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,Maximilian Marterer,,,,,,,,,,,,,,,,,,,,,,41.0,4.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,Liam Broady,,,,,,,,,,,,,,,,,,,,,,40.0,11.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,Nicolas Jarry,,,,,,,,,,,,,,,,,,,,,,40.0,3.0,146.0,,,,,,,,,,,83.0,109.5,0.271,0.415,0.136,0.273,,,,,,33.0,268.5,0.589,0.733,0.508,0.795,13.3,7.3,,,,,,77.0,177.3,0.273,0.5,0.5,0.5
146,,,Alex Molcan,,,,,,,,,,,,,,,,,,,,,,40.0,12.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,Viktor Troicki,,,,,,,,,,,,,,,,,,,,,,39.0,5.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,Marco Trungelliti,,,,,,,,,,,,,,,,,,,,,,39.0,3.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,Fernando Verdasco,,,,,,,,,,,,,,,,,,,,,,39.0,10.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,Hugo Gaston,,,,,,,,,,,,,,,,,,,,,,38.0,18.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,Borna Gojo,,,,,,,,,,,,,,,,,,,,,,38.0,2.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,Evgeny Donskoy,,,,,,,,,,,,,,,,,,,,,,37.0,7.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,Andrej Martin,,,,,,,,,,,,,,,,,,,,,,37.0,17.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,Elias Ymer,,,,,,,,,,,,,,,,,,,,,,37.0,10.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,Robin Haase,,,,,,,,,,,,,,,,,,,,,,36.0,4.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,Jozef Kovalik,,,,,,,,,,,,,,,,,,,,,,36.0,12.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,Joao Sousa,,,,,,,,,,,,,,,,,,,,,,35.0,14.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,Gregoire Barrere,,,,,,,,,,,,,,,,,,,,,,33.0,7.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,Michael Mmoh,,,,,,,,,,,,,,,,,,,,,,33.0,5.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,Li Tu,,,,,,,,,,,,,,,,,,,,,,31.0,2.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,Jack Draper,,,,,,,,,,,,,,,,,,,,,,30.0,5.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,Ernesto Escobedo,,,,,,,,,,,,,,,,,,,,,,30.0,9.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,Marc Polmans,,,,,,,,,,,,,,,,,,,,,,29.0,8.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,Ramkumar Ramanathan,,,,,,,,,,,,,,,,,,,,,,29.0,3.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,Tomas Machac,,,,,,,,,,,,,,,,,,,,,,28.0,5.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,Sergiy Stakhovsky,,,,,,,,,,,,,,,,,,,,,,27.0,3.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,Juan Ignacio Londero,,,,,,,,,,,,,,,,,,,,,,25.0,11.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,Yuichi Sugita,,,,,,,,,,,,,,,,,,,,,,25.0,8.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,Alejandro Tabilo,,,,,,,,,,,,,,,,,,,,,,25.0,6.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
