,Serve Standing Player,Serve Standing Player2,Serve Rating,% 1st Serve,% 1st Serve Points Won,% 2nd Serve Points Won,% Service Games Won,Avg. Aces/ Match,Avg. Double Faults/Match,My score,My Rank,Label,Score,Score bucket,Feature,Contribution,Rank Bucket
144,21,Denis Shapovalov,"279,2","0,617","0,766","0,528","0,851","8,7","5,7",279.2,21,Denis Shapovalov,279.2,279.2,% Service Games Won,10.160416666666665,"20-
30%"
145,21,Denis Shapovalov,"279,2","0,617","0,766","0,528","0,851","8,7","5,7",279.2,21,Denis Shapovalov,279.2,279.2,Avg. Aces/ Match,3.831249999999998,"20-
30%"
146,21,Denis Shapovalov,"279,2","0,617","0,766","0,528","0,851","8,7","5,7",279.2,21,Denis Shapovalov,279.2,279.2,Avg. Double Faults/Match,-3.6541666666666655,"20-
30%"
147,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,Serve Rating,0.0,"20-
30%"
148,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,% 1st Serve,-0.5020833333333333,"20-
30%"
149,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,% 1st Serve Points Won,1.3041666666666667,"20-
30%"
150,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,% 2nd Serve Points Won,8.316666666666668,"20-
30%"
151,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,% Service Games Won,9.38125,"20-
30%"
152,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,Avg. Aces/ Match,-3.872916666666665,"20-
30%"
153,22,Carlos Alcaraz,"278,7","0,657","0,719","0,554","0,844","3,9","2,6",278.69999999999993,22,Carlos Alcaraz,278.69999999999993,278.7,Avg. Double Faults/Match,1.2479166666666648,"20-
30%"
154,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,Serve Rating,0.0,"20-
30%"
155,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,% 1st Serve,0.5979166666666662,"20-
30%"
156,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,% 1st Serve Points Won,-0.6625000000000001,"20-
30%"
157,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,% 2nd Serve Points Won,9.995833333333332,"20-
30%"
158,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,% Service Games Won,6.495833333333335,"20-
30%"
159,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,Avg. Aces/ Match,-3.831249999999998,"20-
30%"
160,23,Pablo Carreno Busta,"278,5","0,665","0,705","0,565","0,828",4,"1,8",278.5,23,Pablo Carreno Busta,278.5,278.5,Avg. Double Faults/Match,2.279166666666665,"20-
30%"
161,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,Serve Rating,0.0,"20-
30%"
162,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,% 1st Serve,-2.225,"20-
30%"
163,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,% 1st Serve Points Won,3.685416666666665,"20-
30%"
164,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,% 2nd Serve Points Won,7.389583333333333,"20-
30%"
165,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,% Service Games Won,8.160416666666666,"20-
30%"
166,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,Avg. Aces/ Match,-2.3270833333333325,"20-
30%"
167,24,Rafael Nadal,"277,9","0,649","0,73","0,55","0,837","4,9","3,6",277.9,24,Rafael Nadal,277.9,277.9,Avg. Double Faults/Match,-0.9333333333333332,"20-
30%"
168,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,Serve Rating,0.0,"20-
30%"
169,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,% 1st Serve,-6.86875,"20-
30%"
170,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,% 1st Serve Points Won,4.775,"20-
30%"
171,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,% 2nd Serve Points Won,5.481249999999998,"20-
30%"
172,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,% Service Games Won,6.118749999999998,"20-
30%"
173,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,Avg. Aces/ Match,1.00625,"20-
30%"
174,25,Borna Coric,"276,8","0,62","0,735","0,538","0,825","6,8","1,8",276.8,25,Borna Coric,276.8,276.8,Avg. Double Faults/Match,2.237499999999999,"20-
30%"
175,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,Serve Rating,0.0,"20-
30%"
176,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,% 1st Serve,-14.868750000000004,"20-
30%"
177,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,% 1st Serve Points Won,10.9,"20-
30%"
178,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,% 2nd Serve Points Won,3.389583333333332,"20-
30%"
179,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,% Service Games Won,8.002083333333335,"20-
30%"
180,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,Avg. Aces/ Match,5.343749999999999,"20-
30%"
181,26,Steve Johnson,"276,2","0,567","0,771","0,526","0,839","9,7","3,8",276.2,26,Steve Johnson,276.2,276.2,Avg. Double Faults/Match,-1.0166666666666662,"20-
30%"
182,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,Serve Rating,0.0,"30-
40%"
183,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,% 1st Serve,3.658333333333332,"30-
40%"
184,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,% 1st Serve Points Won,1.375,"30-
40%"
185,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,% 2nd Serve Points Won,-0.2770833333333333,"30-
40%"
186,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,% Service Games Won,4.0124999999999975,"30-
40%"
187,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,Avg. Aces/ Match,-0.3791666666666669,"30-
40%"
188,27,Lorenzo Sonego,"275,7","0,684","0,716","0,503","0,812",6,"1,8",275.7,27,Lorenzo Sonego,275.7,275.7,Avg. Double Faults/Match,2.360416666666665,"30-
40%"
189,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,Serve Rating,0.0,"30-
40%"
190,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,% 1st Serve,-3.75,"30-
40%"
191,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,% 1st Serve Points Won,3.868749999999999,"30-
40%"
192,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,% 2nd Serve Points Won,1.147916666666666,"30-
40%"
193,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,% Service Games Won,5.106249999999998,"30-
40%"
194,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,Avg. Aces/ Match,2.422916666666666,"30-
40%"
195,28,Karen Khachanov,"275,4","0,64","0,731","0,511","0,82","7,8","2,6",275.4,28,Karen Khachanov,275.4,275.4,Avg. Double Faults/Match,0.954166666666666,"30-
40%"
196,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,Serve Rating,0.0,"30-
40%"
197,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,% 1st Serve,-12.147916666666662,"30-
40%"
198,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,% 1st Serve Points Won,8.14375,"30-
40%"
199,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,% 2nd Serve Points Won,0.4895833333333331,"30-
40%"
200,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,% Service Games Won,9.637499999999998,"30-
40%"
201,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,Avg. Aces/ Match,2.71875,"30-
40%"
202,29,Jack Draper,"275,1","0,588","0,756","0,509","0,847","8,2","3,1",275.09999999999997,29,Jack Draper,275.1,275.1,Avg. Double Faults/Match,-0.0916666666666666,"30-
40%"
203,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,Serve Rating,0.0,"30-
40%"
204,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,% 1st Serve,-0.3562499999999998,"30-
40%"
205,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,% 1st Serve Points Won,1.0041666666666669,"30-
40%"
206,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,% 2nd Serve Points Won,5.070833333333331,"30-
40%"
207,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,% Service Games Won,5.74375,"30-
40%"
208,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,Avg. Aces/ Match,-6.033333333333331,"30-
40%"
209,30,Roberto Bautista Agut,"274,6","0,661","0,715","0,536","0,823","2,8","1,7",274.6,30,Roberto Bautista Agut,274.6,274.6,Avg. Double Faults/Match,2.320833333333332,"30-
40%"
210,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,Serve Rating,0.0,"30-
40%"
211,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,% 1st Serve,-5.9,"30-
40%"
212,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,% 1st Serve Points Won,7.285416666666667,"30-
40%"
213,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,% 2nd Serve Points Won,1.152083333333333,"30-
40%"
214,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,% Service Games Won,5.397916666666665,"30-
40%"
215,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,Avg. Aces/ Match,-1.63125,"30-
40%"
216,31,Grigor Dimitrov,"274,3","0,629","0,75","0,513","0,824","5,6","2,9",274.3,31,Grigor Dimitrov,274.3,274.3,Avg. Double Faults/Match,0.445833333333333,"30-
40%"
217,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,Serve Rating,0.0,"30-
40%"
218,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,% 1st Serve,-10.412499999999998,"30-
40%"
219,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,% 1st Serve Points Won,5.18125,"30-
40%"
220,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,% 2nd Serve Points Won,3.8375,"30-
40%"
221,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,% Service Games Won,6.985416666666666,"30-
40%"
222,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,Avg. Aces/ Match,-0.9541666666666664,"30-
40%"
223,32,Benjamin Bonzi,"273,6","0,601","0,739","0,53","0,831",6,"2,5",273.59999999999997,32,Benjamin Bonzi,273.6,273.6,Avg. Double Faults/Match,1.112499999999999,"30-
40%"
224,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,Serve Rating,0.0,"30-
40%"
225,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,% 1st Serve,-3.943749999999999,"30-
40%"
226,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,% 1st Serve Points Won,2.03125,"30-
40%"
227,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,% 2nd Serve Points Won,3.935416666666665,"30-
40%"
228,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,% Service Games Won,7.054166666666665,"30-
40%"
229,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,Avg. Aces/ Match,-3.616666666666665,"30-
40%"
230,33,Holger Rune,"273,3","0,64","0,722","0,531","0,831","4,4","3,5",273.3,33,Holger Rune,273.3,273.3,Avg. Double Faults/Match,-0.7104166666666663,"30-
40%"
231,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,Serve Rating,0.0,"30-
40%"
232,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,% 1st Serve,-13.54583333333334,"30-
40%"
233,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,% 1st Serve Points Won,6.412499999999999,"30-
40%"
234,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,% 2nd Serve Points Won,4.014583333333332,"30-
40%"
235,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,% Service Games Won,6.970833333333333,"30-
40%"
236,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,Avg. Aces/ Match,-0.5458333333333334,"30-
40%"
237,34,Jannik Sinner,"272,4","0,581","0,745","0,532","0,832","6,3","2,9",272.40000000000003,34,Jannik Sinner,272.40000000000003,272.4,Avg. Double Faults/Match,0.4437499999999997,"30-
40%"
238,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,Serve Rating,0.0,"30-
40%"
239,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,% 1st Serve,-15.245833333333335,"30-
40%"
240,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,% 1st Serve Points Won,8.008333333333335,"30-
40%"
241,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,% 2nd Serve Points Won,1.5020833333333323,"30-
40%"
242,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,% Service Games Won,3.720833333333332,"30-
40%"
243,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,Avg. Aces/ Match,5.914583333333333,"30-
40%"
244,35,Jan-Lennard Struff,"271,9","0,571","0,753","0,516","0,816","10,1","3,8",271.9,35,Jan-Lennard Struff,271.9,271.9,Avg. Double Faults/Match,-1.1499999999999997,"30-
40%"
245,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,Serve Rating,0.0,"40-
50%"
246,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,% 1st Serve,-1.5687499999999996,"40-
50%"
247,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,% 1st Serve Points Won,0.975,"40-
50%"
248,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,% 2nd Serve Points Won,0.6833333333333335,"40-
50%"
249,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,% Service Games Won,3.3124999999999982,"40-
50%"
250,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,Avg. Aces/ Match,-3.458333333333332,"40-
50%"
251,36,Cameron Norrie,"271,2","0,653","0,714","0,51","0,809","4,6",2,271.20000000000005,36,Cameron Norrie,271.20000000000005,271.2,Avg. Double Faults/Match,1.8062499999999997,"40-
50%"
252,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,Serve Rating,0.0,"40-
50%"
253,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,% 1st Serve,-14.789583333333336,"40-
50%"
254,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,% 1st Serve Points Won,5.222916666666665,"40-
50%"
255,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,% 2nd Serve Points Won,2.0125,"40-
50%"
256,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,% Service Games Won,3.8479166666666655,"40-
50%"
257,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,Avg. Aces/ Match,3.204166666666666,"40-
50%"
258,37,Frances Tiafoe,"270,3","0,573","0,737","0,518","0,815","8,4","2,4",270.29999999999995,37,Frances Tiafoe,270.29999999999995,270.3,Avg. Double Faults/Match,1.2520833333333317,"40-
50%"
259,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,Serve Rating,0.0,"40-
50%"
260,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,% 1st Serve,-6.868750000000001,"40-
50%"
261,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,% 1st Serve Points Won,2.7979166666666666,"40-
50%"
262,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,% 2nd Serve Points Won,0.7999999999999995,"40-
50%"
263,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,% Service Games Won,2.2854166666666664,"40-
50%"
264,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,Avg. Aces/ Match,0.8312499999999999,"40-
50%"
265,38,Tallon Griekspoor,270,"0,622","0,723","0,51","0,805","7,1","3,1",270.0,38,Tallon Griekspoor,270.0,270.0,Avg. Double Faults/Match,-0.0958333333333333,"40-
50%"
266,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,Serve Rating,0.0,"40-
50%"
267,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,% 1st Serve,-5.55625,"40-
50%"
268,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,% 1st Serve Points Won,-2.7270833333333337,"40-
50%"
269,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,% 2nd Serve Points Won,8.697916666666668,"40-
50%"
270,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,% Service Games Won,0.3437500000000002,"40-
50%"
271,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,Avg. Aces/ Match,-4.964583333333329,"40-
50%"
272,39,Miomir Kecmanovic,"268,7","0,629","0,692","0,551","0,793","3,7","1,5",268.7,39,Miomir Kecmanovic,268.7,268.7,Avg. Double Faults/Match,2.956249999999998,"40-
50%"
273,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,Serve Rating,0.0,"40-
50%"
274,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,% 1st Serve,-11.266666666666662,"40-
50%"
275,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,% 1st Serve Points Won,13.287499999999994,"40-
50%"
276,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,% 2nd Serve Points Won,-11.599999999999996,"40-
50%"
277,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,% Service Games Won,2.5416666666666665,"40-
50%"
278,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,Avg. Aces/ Match,11.30208333333333,"40-
50%"
279,40,Alexander Bublik,"268,7","0,593","0,784","0,435","0,811",13,"6,6",268.7,40,Alexander Bublik,268.7,268.7,Avg. Double Faults/Match,-5.514583333333329,"40-
50%"
280,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,Serve Rating,0.0,"40-
50%"
281,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,% 1st Serve,-10.218749999999996,"40-
50%"
282,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,% 1st Serve Points Won,0.0916666666666667,"40-
50%"
283,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,% 2nd Serve Points Won,7.104166666666667,"40-
50%"
284,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,% Service Games Won,0.4041666666666667,"40-
50%"
285,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,Avg. Aces/ Match,-2.2354166666666666,"40-
50%"
286,41,Adrian Mannarino,"268,2","0,603","0,708","0,544","0,795","5,4","2,2",268.2,41,Adrian Mannarino,268.2,268.2,Avg. Double Faults/Match,1.6041666666666652,"40-
50%"
287,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,Serve Rating,0.0,"40-
50%"
288,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,% 1st Serve,-2.4791666666666647,"40-
50%"
289,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,% 1st Serve Points Won,-2.5104166666666656,"40-
50%"
290,42,Lorenzo Musetti,"267,6","0,648","0,694","0,535","0,785","3,5","2,1",267.6,42,Lorenzo Musetti,267.6,267.6,% 2nd Serve Points Won,5.739583333333335,"40-
50%"
