Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary
Carnegie Mellon University,0.18987341772151897,0.430379746835443,0.11392405063291139,0.26582278481012656
Univ. of Illinois at Urbana-Champaign,0.1517876115544107,0.5642152953571328,0.1069602455653332,0.17171769858695343
Univ. of California - San Diego,0.12550000240493336,0.4861139333659444,0.08144136277007646,0.2963064035867055
Massachusetts Institute of Technology,0.1175788798458985,0.48939593547246574,0.13762743627884894,0.2394403015942764
Georgia Institute of Technology,0.12537991661734588,0.4666772475357212,0.0616309999707674,0.3250352401314847
Stanford University,0.16205490467543002,0.32428643594996137,0.11923802206532938,0.3678248926284284
University of Michigan,0.13725388686797088,0.5526274918631461,0.08525130265471756,0.19295242499714438
University of Washington,0.1286599149525406,0.38745014388565086,0.11381829253574041,0.33283760607287677
Univ. of California - Berkeley,0.10970321604025157,0.47588498544357405,0.15264954205162937,0.2192090649751834
Cornell University,0.2053222490697371,0.3789662082830005,0.12704679070400418,0.24079241151772648
University of Maryland - College Park,0.1598680176350374,0.31750295819834723,0.057704020014618225,0.4117335147902953
Northeastern University,0.1134841624780805,0.4614242647562367,0.1377712259698716,0.228809708497939
University of Wisconsin - Madison,0.08744866650109898,0.5464359917582186,0.11396777985339204,0.18831777465324795
Columbia University,0.14756643471324493,0.43628337219568075,0.11463293912098833,0.23236831779987344
Purdue University,0.08453710841518476,0.5502158084851169,0.10175703694449588,0.18370281211264936
University of Texas at Austin,0.12611611204736348,0.49239592072080673,0.17152180176767437,0.13549808035777272
University of Pennsylvania,0.13984907325620144,0.4511596149325643,0.09772819091235083,0.2261567379201601
Princeton University,0.10967866099962735,0.46192406387455964,0.09194697006033889,0.24602477315058066
University of Massachusetts Amherst,0.20732408042518768,0.4503539747013799,0.038001226589782625,0.20857603743258618
New York University,0.15372834546581718,0.35190092546234597,0.14524374690465658,0.2480631523799465
University of Southern California,0.16843440841677254,0.47503160346112805,0.06461330340916766,0.18553770598952754
