Institution,Count AI,Count Systems,Count Theory,Count Interdisciplinary,Faculty
Carnegie Mellon University,1.156201971577593,1.6959405360708764,0.5830823220087629,0.7962756275320381,0.01627985849039974
Univ. of Illinois at Urbana-Champaign,1.1803350753792112,1.7523575409536256,0.5770173390815263,0.8130108256777153,0.04075690797701899
Univ. of California - San Diego,1.1945942540808943,1.7294809565826934,0.5896489569071339,0.7459681970943338,-0.012089905309456535
Massachusetts Institute of Technology,1.1823610796483357,1.7114287155042258,0.5644172281027955,0.7979339687922242,-0.00929571365514821
Georgia Institute of Technology,1.160335484029304,1.720542769654849,0.5712114404517754,0.7900219343068664,0.0020061516579403835
Stanford University,1.1667370326412267,1.7182169894774146,0.5520670711515633,0.7787450622806279,0.01704421971622001
University of Michigan,1.1788382980239347,1.7138979678586266,0.5910275296147881,0.7676988722259539,-0.020620863403102884
University of Washington,1.1869255127689526,1.7315031883295147,0.5540618287214883,0.7704759035552373,0.03128999689002946
Univ. of California - Berkeley,1.198986045878922,1.7261855847766683,0.5835107304077082,0.7826868115058839,-0.008523104667644438
Cornell University,1.1670252359402382,1.7125429285932545,0.5967005077949511,0.7786174504808409,-0.011433809191485346
University of Maryland - College Park,1.1405394001790168,1.6466479375677663,0.5404662697302662,0.7110166304483764,-0.013202899804918705
Northeastern University,1.1884799939013726,1.740851007554285,0.5962156609950312,0.7867806689832971,-0.0032460110283985153
University of Wisconsin - Madison,1.1826245484830251,1.7402977739442753,0.5731844142444562,0.7899414910654222,-0.004123912336212081
Columbia University,1.186966605436302,1.7291122235776408,0.5746455813250334,0.7782845109983064,-0.004447896636385056
Purdue University,1.164931064898217,1.7392173348116582,0.570065261949739,0.7847502450672068,-0.008480343977007797
University of Texas at Austin,1.1913059791347271,1.7335665031206975,0.5578463413648157,0.75518044350832,0.008355974240564175
University of Pennsylvania,1.1702821436033395,1.710871838256326,0.5548674688501657,0.7688722129829494,0.01077131985424551
Princeton University,1.1867518998580684,1.7257150579689144,0.5668029808055668,0.7626515857078743,-0.001680681075186749
University of Massachusetts Amherst,1.1597332481412683,1.6795590151704842,-0.07666244838079297,0.7406992900689044,0.010465348742818742
New York University,1.1952010662387653,1.7046662011341618,0.5677881119845285,0.7786326272011083,0.01616677577393647
University of Southern California,1.1870889760013994,1.7180916118658731,-0.06499720106447428,0.7474727254297842,-0.03527152259176278
Univ. of California - Los Angeles,1.1520752963435525,1.6666036065682845,0.5512369387138187,-0.062440435822713546,0.03607982630588472
Stony Brook University,1.1503391014711526,1.7216363319224341,0.56431798062313,0.7457795753638353,-0.008917169041201944
University of Chicago,1.1853570305897734,1.7167910414458458,-0.09671377345031593,0.770636206735298,-0.029795056495273326
Univ. of California - Irvine,1.19245863034842,1.6732616089481107,-0.09522142186871417,0.7125274040229519,0.01211409474119059
Univ. of California - Santa Barbara,1.1831388230910007,1.7099281234877104,0.5776816976070548,0.8015587130839795,0.012569502103750277
Rutgers University,1.0963228005179562,-0.17467472237174073,-0.14324868502045654,0.7822696625783565,0.007175230639278212
Duke University,1.156549480635322,1.673045890372722,-0.06662406843238933,0.7525404766382155,-0.013637394862608064
Univ. of California - Riverside,1.1053288592273987,1.634857561388775,-0.0728683883570522,-0.053361171406590746,0.013453637091643747
Northwestern University,1.1599003685599252,1.725011082563987,-0.0807121374762502,0.7672308750195953,-0.00013363007591680922
Pennsylvania State University,1.1348950320207951,1.6660104996227685,-0.08561705310678588,-0.0548461136002467,0.024003047107775705
University of Utah,1.1525123197496772,1.7071305970980677,-0.09535209784093938,0.7479776005315377,-0.02135292513414694
George Mason University,1.1401832448970846,1.6821943839911746,-0.0963206926131005,0.7391996557302888,0.015409396984806992
Harvard University,1.1275626952456108,-0.13920976970440627,-0.08913118740260859,0.7840648034590447,0.023826191537641716
Ohio State University,1.1456438189483331,1.7189070234277886,-0.04989667442468459,-0.09795461019459613,0.011897562135630908
Texas A&M University,1.1937900583575392,1.7130395323773293,-0.10660309658683743,0.755581188996416,0.009064889413905266
Univ. of California - Santa Cruz,1.194617242618792,1.7048551808522943,-0.08882781417385723,0.7642733048441409,-0.025835205875037355
Yale University,1.173860085100139,1.7307626546707435,0.5760799215678251,0.746471245237659,-0.0049036729682620794
Boston University,1.1836266792102388,1.7070399515304777,0.5497871176791334,-0.10190178965162838,0.010706213782738548
Brown University,1.1222422371257452,-0.12115572755669647,-0.10711468503863661,0.7240388922900584,0.0012525640891917424
North Carolina State University,-0.08311695659831202,1.6753959793069881,-0.08697200491797859,0.7450518308246118,-0.013147329477230152
