player_name,serve__pct_1st_serve,serve__pct_1st_serve_points_won,serve__pct_2nd_serve_points_won,serve__pct_service_games_won,serve__avg_aces_match,serve__avg_double_faultsmatch
John Isner,5.188888888888911,9.555555555555554,2.7444444444444542,12.888888888888868,17.144444444444446,-0.13333333333332398
Nick Kyrgios,4.788888888888906,7.655555555555592,5.144444444444401,14.08888888888889,10.644444444444455,-0.8333333333333304
Reilly Opelka,1.9888888888889014,8.355555555555556,7.044444444444444,11.988888888888903,10.64444444444444,0.4666666666666597
Hubert Hurkacz,0.18888888888882605,7.0555555555555,4.544444444444423,11.68888888888889,8.044444444444466,0.9666666666666544
Matteo Berrettini,0.7888888888889056,7.155555555555518,0.8444444444444485,8.988888888888896,7.144444444444433,0.46666666666665435
Nicolas Jarry,1.288888888888934,10.055555555555575,-1.7555555555555324,8.188888888888915,7.144444444444442,0.26666666666664796
Novak Djokovic,2.388888888888715,6.0555555555555305,5.44444444444443,8.888888888888852,0.6444444444444475,0.6666666666666803
Maxime Cressy,-1.6111111111109437,7.155555555555557,3.6444444444444652,9.988888888888914,9.24444444444446,-5.7333333333333325
Ben Shelton,-4.611111111111171,7.8555555555556165,3.544444444444464,10.688888888888888,4.744444444444445,-2.2333333333333574
Stefanos Tsitsipas,-0.11111111111103611,5.355555555555528,4.444444444444466,7.4888888888889085,2.344444444444468,0.4666666666666295
Felix Auger-Aliassime,1.4888888888888516,5.9555555555555575,-0.3555555555555667,7.488888888888875,5.744444444444438,-0.8333333333333393
Casper Ruud,2.088888888888931,3.655555555555523,4.144444444444474,6.4888888888889085,0.6444444444444493,0.4666666666666579
Daniil Medvedev,0.7888888888889198,5.355555555555556,0.2444444444444489,7.588888888888919,3.944444444444448,-1.433333333333323
Taylor Fritz,-1.3111111111111526,5.055555555555523,1.8444444444444326,5.3888888888888875,5.144444444444462,0.366666666666676
Brandon Nakashima,1.2888888888888204,3.755555555555537,2.6444444444444724,5.58888888888888,2.1444444444444297,0.9666666666666579
Marin Cilic,-4.411111111111033,7.255555555555565,0.7444444444444347,6.888888888888898,6.244444444444438,-0.8333333333333073
Arthur Rinderknech,2.488888888888866,3.7555555555555564,-2.055555555555575,5.288888888888906,4.344444444444466,0.7666666666666444
Thiago Monteiro,2.9888888888889653,1.5555555555555927,3.744444444444447,3.688888888888876,1.2444444444444542,1.166666666666675
Alexander Zverev,6.988888888888916,3.455555555555529,-2.8555555555555454,5.288888888888865,2.144444444444426,-1.133333333333324
Andrey Rublev,-1.5111111111110418,5.355555555555565,0.5444444444444372,5.988888888888905,2.6444444444444386,0.4666666666666508
Denis Shapovalov,-1.51111111111112,5.455555555555547,2.044444444444478,6.288888888888875,3.444444444444441,-3.1333333333333178
Carlos Alcaraz,2.4888888888887806,0.7555555555555298,4.64444444444443,5.588888888888848,-1.355555555555556,-0.033333333333377624
Pablo Carreno Busta,3.2888888888889767,-0.6444444444444564,5.744444444444454,3.9888888888889085,-1.255555555555536,0.7666666666666551
Rafael Nadal,1.6888888888890108,1.855555555555597,4.244444444444454,4.888888888888889,-0.35555555555555074,-1.0333333333333377
Borna Coric,-1.2111111111111015,2.3555555555555685,3.04444444444448,3.688888888888904,1.5444444444444514,0.7666666666666639
Steve Johnson,-6.511111111111184,5.955555555555613,1.8444444444444343,5.0888888888888815,4.444444444444457,-1.2333333333333352
Lorenzo Sonego,5.188888888888876,0.45555555555564986,-0.4555555555555326,2.3888888888888946,0.7444444444444773,0.7666666666666497
Karen Khachanov,0.7888888888889625,1.9555555555555877,0.344444444444445,3.1888888888889078,2.544444444444455,-0.03333333333332611
Jack Draper,-4.411111111111097,4.455555555555582,0.14444444444445104,5.888888888888905,2.944444444444466,-0.5333333333333332
Roberto Bautista Agut,2.888888888888772,0.35555555555551344,2.844444444444422,3.488888888888889,-2.4555555555555477,0.8666666666666973
Grigor Dimitrov,-0.311111111110975,3.8555555555555987,0.54444444444451,3.5888888888888832,0.34444444444449296,-0.33333333333332327
Benjamin Bonzi,-3.111111111111093,2.7555555555555973,2.2444444444444205,4.288888888888893,0.7444444444444596,0.066666666666654
Holger Rune,0.7888888888890051,1.0555555555556104,2.3444444444444166,4.288888888888881,-0.8555555555555472,-0.9333333333333345
Jannik Sinner,-5.1111111111110645,3.3555555555555916,2.4444444444444375,4.38888888888888,1.044444444444471,-0.33333333333330195
Jan-Lennard Struff,-6.111111111111093,4.155555555555523,0.8444444444444485,2.7888888888888843,4.844444444444491,-1.2333333333333316
Cameron Norrie,2.0888888888888744,0.25555555555553333,0.24444444444446312,2.088888888888926,-0.6555555555555266,0.566666666666638
Frances Tiafoe,-5.911111111111069,2.555555555555566,1.0444444444444674,2.688888888888899,3.1444444444444404,0.16666666666668029
Tallon Griekspoor,-1.0111111111111413,1.1555555555554982,0.2444444444444862,1.6888888888888793,1.8444444444444805,-0.5333333333333314
Miomir Kecmanovic,-0.31111111111114553,-1.9444444444444624,4.344444444444401,0.48888888888891735,-1.5555555555555785,1.06666666666667
Alexander Bublik,-3.911111111111097,7.255555555555519,-7.255555555555536,2.28888888888892,7.744444444444456,-4.033333333333352
Adrian Mannarino,-2.9111111111110333,-0.3444444444443704,3.6444444444444546,0.68888888888889,0.14444444444441729,0.3666666666666867
Lorenzo Musetti,1.5888888888888317,-1.744444444444424,2.7444444444444276,-0.311111111111094,-1.7555555555555387,0.46666666666664725
Sebastian Korda,-0.31111111111111,-0.7444444444444791,-0.35555555555555074,1.0888888888888921,0.6444444444444493,0.16666666666667496
