,Label,Score,Score bucket,Feature,Contribution
356,Mackenzie McDonald,264.7,264.7,Avg. Double Faults/Match,1.9666666666666661
357,Ilya Ivashka,264.2,264.2,Serve Rating,0.0
358,Ilya Ivashka,264.2,264.2,% 1st Serve,-5.141666666666662
359,Ilya Ivashka,264.2,264.2,% 1st Serve Points Won,-2.3479166666666655
360,Ilya Ivashka,264.2,264.2,% 2nd Serve Points Won,-1.6229166666666652
361,Ilya Ivashka,264.2,264.2,% Service Games Won,-1.3937499999999998
362,Ilya Ivashka,264.2,264.2,Avg. Aces/ Match,-4.656249999999996
363,Ilya Ivashka,264.2,264.2,Avg. Double Faults/Match,0.9124999999999988
364,Yoshihito Nishioka,263.9,263.9,Serve Rating,0.0
365,Yoshihito Nishioka,263.9,263.9,% 1st Serve,1.4499999999999988
366,Yoshihito Nishioka,263.9,263.9,% 1st Serve Points Won,-13.118749999999999
367,Yoshihito Nishioka,263.9,263.9,% 2nd Serve Points Won,8.587499999999999
368,Yoshihito Nishioka,263.9,263.9,% Service Games Won,-7.406250000000002
369,Yoshihito Nishioka,263.9,263.9,Avg. Aces/ Match,-8.45625
370,Yoshihito Nishioka,263.9,263.9,Avg. Double Faults/Match,3.693749999999997
371,Filip Krajinovic,263.7,263.7,Serve Rating,0.0
372,Filip Krajinovic,263.7,263.7,% 1st Serve,-4.70208333333333
373,Filip Krajinovic,263.7,263.7,% 1st Serve Points Won,-5.2833333333333306
374,Filip Krajinovic,263.7,263.7,% 2nd Serve Points Won,2.610416666666665
375,Filip Krajinovic,263.7,263.7,% Service Games Won,-5.760416666666664
376,Filip Krajinovic,263.7,263.7,Avg. Aces/ Match,-6.010416666666664
377,Filip Krajinovic,263.7,263.7,Avg. Double Faults/Match,1.895833333333333
378,Alex Molcan,263.70000000000005,263.7,Serve Rating,0.0
379,Alex Molcan,263.70000000000005,263.7,% 1st Serve,-1.949999999999999
380,Alex Molcan,263.70000000000005,263.7,% 1st Serve Points Won,-7.520833333333332
381,Alex Molcan,263.70000000000005,263.7,% 2nd Serve Points Won,4.304166666666664
382,Alex Molcan,263.70000000000005,263.7,% Service Games Won,-6.7250000000000005
383,Alex Molcan,263.70000000000005,263.7,Avg. Aces/ Match,-6.195833333333333
384,Alex Molcan,263.70000000000005,263.7,Avg. Double Faults/Match,1.8374999999999997
385,Botic van de Zandschulp,263.00000000000006,263.0,Serve Rating,0.0
386,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve,-5.802083333333332
387,Botic van de Zandschulp,263.00000000000006,263.0,% 1st Serve Points Won,0.21875000000000008
388,Botic van de Zandschulp,263.00000000000006,263.0,% 2nd Serve Points Won,-5.279166666666665
389,Botic van de Zandschulp,263.00000000000006,263.0,% Service Games Won,-5.012499999999996
390,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Aces/ Match,-0.8937499999999996
391,Botic van de Zandschulp,263.00000000000006,263.0,Avg. Double Faults/Match,-1.4812499999999982
392,Marcos Giron,262.7,262.7,Serve Rating,0.0
393,Marcos Giron,262.7,262.7,% 1st Serve,-10.668749999999994
394,Marcos Giron,262.7,262.7,% 1st Serve Points Won,-2.114583333333333
395,Marcos Giron,262.7,262.7,% 2nd Serve Points Won,1.3062499999999988
396,Marcos Giron,262.7,262.7,% Service Games Won,-6.920833333333336
397,Marcos Giron,262.7,262.7,Avg. Aces/ Match,-3.8499999999999974
398,Marcos Giron,262.7,262.7,Avg. Double Faults/Match,2.997916666666665
399,Sebastian Baez,262.5,262.5,Serve Rating,0.0
400,Sebastian Baez,262.5,262.5,% 1st Serve,10.210416666666664
401,Sebastian Baez,262.5,262.5,% 1st Serve Points Won,-14.235416666666667
402,Sebastian Baez,262.5,262.5,% 2nd Serve Points Won,2.924999999999999
403,Sebastian Baez,262.5,262.5,% Service Games Won,-11.054166666666665
404,Sebastian Baez,262.5,262.5,Avg. Aces/ Match,-9.937499999999996
405,Sebastian Baez,262.5,262.5,Avg. Double Faults/Match,1.8416666666666663
406,Marton Fucsovics,261.7,261.7,Serve Rating,0.0
407,Marton Fucsovics,261.7,261.7,% 1st Serve,-10.149999999999999
408,Marton Fucsovics,261.7,261.7,% 1st Serve Points Won,-2.510416666666665
409,Marton Fucsovics,261.7,261.7,% 2nd Serve Points Won,1.2791666666666652
410,Marton Fucsovics,261.7,261.7,% Service Games Won,-3.574999999999998
411,Marton Fucsovics,261.7,261.7,Avg. Aces/ Match,-5.039583333333332
412,Marton Fucsovics,261.7,261.7,Avg. Double Faults/Match,-1.254166666666665
413,Ugo Humbert,261.2,261.2,Serve Rating,0.0
414,Ugo Humbert,261.2,261.2,% 1st Serve,-5.422916666666665
415,Ugo Humbert,261.2,261.2,% 1st Serve Points Won,-6.6250000000000036
416,Ugo Humbert,261.2,261.2,% 2nd Serve Points Won,-0.3437499999999999
417,Ugo Humbert,261.2,261.2,% Service Games Won,-7.793750000000002
418,Ugo Humbert,261.2,261.2,Avg. Aces/ Match,-3.1770833333333326
419,Ugo Humbert,261.2,261.2,Avg. Double Faults/Match,1.1124999999999987
420,Richard Gasquet,260.90000000000003,260.9,Serve Rating,0.0
421,Richard Gasquet,260.90000000000003,260.9,% 1st Serve,-14.72083333333333
422,Richard Gasquet,260.90000000000003,260.9,% 1st Serve Points Won,-0.7770833333333335
423,Richard Gasquet,260.90000000000003,260.9,% 2nd Serve Points Won,0.9708333333333327
424,Richard Gasquet,260.90000000000003,260.9,% Service Games Won,-3.9270833333333313
425,Richard Gasquet,260.90000000000003,260.9,Avg. Aces/ Match,-3.6874999999999987
426,Richard Gasquet,260.90000000000003,260.9,Avg. Double Faults/Match,-1.1083333333333323
427,Jenson Brooksby,260.8,260.8,Serve Rating,0.0
428,Jenson Brooksby,260.8,260.8,% 1st Serve,-1.60625
429,Jenson Brooksby,260.8,260.8,% 1st Serve Points Won,-10.154166666666667
430,Jenson Brooksby,260.8,260.8,% 2nd Serve Points Won,2.7895833333333315
431,Jenson Brooksby,260.8,260.8,% Service Games Won,-10.364583333333334
432,Jenson Brooksby,260.8,260.8,Avg. Aces/ Match,-8.077083333333334
433,Jenson Brooksby,260.8,260.8,Avg. Double Faults/Match,3.1624999999999983
434,Alex de Minaur,260.7,260.7,Serve Rating,0.0
435,Alex de Minaur,260.7,260.7,% 1st Serve,-13.160416666666665
436,Alex de Minaur,260.7,260.7,% 1st Serve Points Won,-4.956249999999997
437,Alex de Minaur,260.7,260.7,% 2nd Serve Points Won,2.6666666666666656
438,Alex de Minaur,260.7,260.7,% Service Games Won,-4.897916666666666
439,Alex de Minaur,260.7,260.7,Avg. Aces/ Match,-6.61875
440,Alex de Minaur,260.7,260.7,Avg. Double Faults/Match,1.7166666666666657
441,Jiri Lehecka,260.50000000000006,260.5,Serve Rating,0.0
442,Jiri Lehecka,260.50000000000006,260.5,% 1st Serve,-3.197916666666665
443,Jiri Lehecka,260.50000000000006,260.5,% 1st Serve Points Won,-8.687499999999996
444,Jiri Lehecka,260.50000000000006,260.5,% 2nd Serve Points Won,-0.5729166666666664
445,Jiri Lehecka,260.50000000000006,260.5,% Service Games Won,-10.34375
446,Jiri Lehecka,260.50000000000006,260.5,Avg. Aces/ Match,-4.139583333333331
447,Jiri Lehecka,260.50000000000006,260.5,Avg. Double Faults/Match,0.6916666666666661
448,J.J. Wolf,259.9,259.9,Serve Rating,0.0
449,J.J. Wolf,259.9,259.9,% 1st Serve,-12.431249999999995
450,J.J. Wolf,259.9,259.9,% 1st Serve Points Won,-0.9187500000000003
451,J.J. Wolf,259.9,259.9,% 2nd Serve Points Won,-4.312499999999998
452,J.J. Wolf,259.9,259.9,% Service Games Won,-8.502083333333339
453,J.J. Wolf,259.9,259.9,Avg. Aces/ Match,-1.0208333333333333
454,J.J. Wolf,259.9,259.9,Avg. Double Faults/Match,-0.06458333333333333
455,Alejandro Davidovich Fokina,259.8,259.8,Serve Rating,0.0
456,Alejandro Davidovich Fokina,259.8,259.8,% 1st Serve,0.9395833333333328
457,Alejandro Davidovich Fokina,259.8,259.8,% 1st Serve Points Won,-11.837499999999997
458,Alejandro Davidovich Fokina,259.8,259.8,% 2nd Serve Points Won,2.231249999999999
459,Alejandro Davidovich Fokina,259.8,259.8,% Service Games Won,-12.304166666666664
460,Alejandro Davidovich Fokina,259.8,259.8,Avg. Aces/ Match,-7.656250000000001
461,Alejandro Davidovich Fokina,259.8,259.8,Avg. Double Faults/Match,0.37708333333333327
462,Dusan Lajovic,258.70000000000005,258.7,Serve Rating,0.0
463,Dusan Lajovic,258.70000000000005,258.7,% 1st Serve,1.9812499999999988
464,Dusan Lajovic,258.70000000000005,258.7,% 1st Serve Points Won,-11.572916666666664
465,Dusan Lajovic,258.70000000000005,258.7,% 2nd Serve Points Won,-0.29999999999999993
466,Dusan Lajovic,258.70000000000005,258.7,% Service Games Won,-15.10416666666667
467,Dusan Lajovic,258.70000000000005,258.7,Avg. Aces/ Match,-6.770833333333336
468,Dusan Lajovic,258.70000000000005,258.7,Avg. Double Faults/Match,2.516666666666665
469,Albert Ramos-Vinolas,257.7,257.7,Serve Rating,0.0
470,Albert Ramos-Vinolas,257.7,257.7,% 1st Serve,-1.8124999999999998
471,Albert Ramos-Vinolas,257.7,257.7,% 1st Serve Points Won,-10.672916666666664
472,Albert Ramos-Vinolas,257.7,257.7,% 2nd Serve Points Won,0.14375
473,Albert Ramos-Vinolas,257.7,257.7,% Service Games Won,-11.781249999999996
474,Albert Ramos-Vinolas,257.7,257.7,Avg. Aces/ Match,-8.372916666666669
475,Albert Ramos-Vinolas,257.7,257.7,Avg. Double Faults/Match,2.245833333333332
476,Taro Daniel,257.4,257.4,Serve Rating,0.0
477,Taro Daniel,257.4,257.4,% 1st Serve,-8.545833333333336
478,Taro Daniel,257.4,257.4,% 1st Serve Points Won,-2.1041666666666665
479,Taro Daniel,257.4,257.4,% 2nd Serve Points Won,-7.51875
480,Taro Daniel,257.4,257.4,% Service Games Won,-12.641666666666666
481,Taro Daniel,257.4,257.4,Avg. Aces/ Match,-2.733333333333332
482,Taro Daniel,257.4,257.4,Avg. Double Faults/Match,2.293749999999999
483,Mikael Ymer,256.90000000000003,256.9,Serve Rating,0.0
484,Mikael Ymer,256.90000000000003,256.9,% 1st Serve,2.9645833333333313
485,Mikael Ymer,256.90000000000003,256.9,% 1st Serve Points Won,-12.779166666666665
486,Mikael Ymer,256.90000000000003,256.9,% 2nd Serve Points Won,0.3145833333333333
487,Mikael Ymer,256.90000000000003,256.9,% Service Games Won,-12.722916666666661
488,Mikael Ymer,256.90000000000003,256.9,Avg. Aces/ Match,-10.116666666666664
489,Mikael Ymer,256.90000000000003,256.9,Avg. Double Faults/Match,-0.035416666666666693
490,Soonwoo Kwon,256.5,256.5,Serve Rating,0.0
491,Soonwoo Kwon,256.5,256.5,% 1st Serve,-10.533333333333328
492,Soonwoo Kwon,256.5,256.5,% 1st Serve Points Won,-5.406249999999999
493,Soonwoo Kwon,256.5,256.5,% 2nd Serve Points Won,-1.5645833333333325
494,Soonwoo Kwon,256.5,256.5,% Service Games Won,-9.985416666666666
495,Soonwoo Kwon,256.5,256.5,Avg. Aces/ Match,-5.5479166666666675
496,Soonwoo Kwon,256.5,256.5,Avg. Double Faults/Match,-0.3374999999999999
497,Joao Sousa,255.80000000000004,255.8,Serve Rating,0.0
498,Joao Sousa,255.80000000000004,255.8,% 1st Serve,-8.749999999999998
499,Joao Sousa,255.80000000000004,255.8,% 1st Serve Points Won,-7.360416666666668
500,Joao Sousa,255.80000000000004,255.8,% 2nd Serve Points Won,-0.5062499999999999
501,Joao Sousa,255.80000000000004,255.8,% Service Games Won,-11.156249999999998
502,Joao Sousa,255.80000000000004,255.8,Avg. Aces/ Match,-7.510416666666665
503,Joao Sousa,255.80000000000004,255.8,Avg. Double Faults/Match,0.9083333333333328
504,Jaume Munar,253.90000000000003,253.9,Serve Rating,0.0
505,Jaume Munar,253.90000000000003,253.9,% 1st Serve,-3.7041666666666657
506,Jaume Munar,253.90000000000003,253.9,% 1st Serve Points Won,-7.941666666666668
507,Jaume Munar,253.90000000000003,253.9,% 2nd Serve Points Won,-3.181249999999999
508,Jaume Munar,253.90000000000003,253.9,% Service Games Won,-12.756250000000001
509,Jaume Munar,253.90000000000003,253.9,Avg. Aces/ Match,-6.831249999999999
510,Jaume Munar,253.90000000000003,253.9,Avg. Double Faults/Match,-0.9604166666666664
511,Francisco Cerundolo,253.8,253.8,Serve Rating,0.0
512,Francisco Cerundolo,253.8,253.8,% 1st Serve,-6.95625
513,Francisco Cerundolo,253.8,253.8,% 1st Serve Points Won,-9.73125
514,Francisco Cerundolo,253.8,253.8,% 2nd Serve Points Won,0.6208333333333332
515,Francisco Cerundolo,253.8,253.8,% Service Games Won,-11.585416666666662
516,Francisco Cerundolo,253.8,253.8,Avg. Aces/ Match,-8.789583333333333
517,Francisco Cerundolo,253.8,253.8,Avg. Double Faults/Match,0.06666666666666674
518,Pedro Martinez,253.79999999999998,253.8,Serve Rating,0.0
519,Pedro Martinez,253.79999999999998,253.8,% 1st Serve,-0.6124999999999998
520,Pedro Martinez,253.79999999999998,253.8,% 1st Serve Points Won,-14.777083333333332
521,Pedro Martinez,253.79999999999998,253.8,% 2nd Serve Points Won,2.635416666666666
522,Pedro Martinez,253.79999999999998,253.8,% Service Games Won,-13.781250000000002
523,Pedro Martinez,253.79999999999998,253.8,Avg. Aces/ Match,-9.747916666666661
524,Pedro Martinez,253.79999999999998,253.8,Avg. Double Faults/Match,-1.091666666666666
525,Alejandro Tabilo,253.7,253.7,Serve Rating,0.0
526,Alejandro Tabilo,253.7,253.7,% 1st Serve,-3.306249999999999
527,Alejandro Tabilo,253.7,253.7,% 1st Serve Points Won,-7.552083333333334
528,Alejandro Tabilo,253.7,253.7,% 2nd Serve Points Won,-6.472916666666665
529,Alejandro Tabilo,253.7,253.7,% Service Games Won,-16.84166666666667
530,Alejandro Tabilo,253.7,253.7,Avg. Aces/ Match,-3.6979166666666634
531,Alejandro Tabilo,253.7,253.7,Avg. Double Faults/Match,-0.5041666666666663
532,David Goffin,253.19999999999996,253.2,Serve Rating,0.0
533,David Goffin,253.19999999999996,253.2,% 1st Serve,-14.608333333333338
534,David Goffin,253.19999999999996,253.2,% 1st Serve Points Won,-4.3458333333333306
535,David Goffin,253.19999999999996,253.2,% 2nd Serve Points Won,-2.0833333333333313
536,David Goffin,253.19999999999996,253.2,% Service Games Won,-11.306249999999999
537,David Goffin,253.19999999999996,253.2,Avg. Aces/ Match,-6.066666666666668
538,David Goffin,253.19999999999996,253.2,Avg. Double Faults/Match,-0.9645833333333325
539,Aslan Karatsev,251.7,251.7,Serve Rating,0.0
540,Aslan Karatsev,251.7,251.7,% 1st Serve,-10.51666666666667
541,Aslan Karatsev,251.7,251.7,% 1st Serve Points Won,-6.897916666666668
542,Aslan Karatsev,251.7,251.7,% 2nd Serve Points Won,-2.3958333333333317
543,Aslan Karatsev,251.7,251.7,% Service Games Won,-11.518749999999997
544,Aslan Karatsev,251.7,251.7,Avg. Aces/ Match,-5.787500000000002
545,Aslan Karatsev,251.7,251.7,Avg. Double Faults/Match,-3.258333333333332
546,Federico Delbonis,250.9,250.9,Serve Rating,0.0
547,Federico Delbonis,250.9,250.9,% 1st Serve,-0.35000000000000003
548,Federico Delbonis,250.9,250.9,% 1st Serve Points Won,-11.518749999999999
549,Federico Delbonis,250.9,250.9,% 2nd Serve Points Won,-4.154166666666667
550,Federico Delbonis,250.9,250.9,% Service Games Won,-17.145833333333332
551,Federico Delbonis,250.9,250.9,Avg. Aces/ Match,-7.9645833333333345
552,Federico Delbonis,250.9,250.9,Avg. Double Faults/Match,-0.24166666666666667
553,Tomas Martin Etcheverry,250.29999999999998,250.3,Serve Rating,0.0
554,Tomas Martin Etcheverry,250.29999999999998,250.3,% 1st Serve,2.597916666666666
555,Tomas Martin Etcheverry,250.29999999999998,250.3,% 1st Serve Points Won,-15.86875000000001
556,Tomas Martin Etcheverry,250.29999999999998,250.3,% 2nd Serve Points Won,-2.252083333333332
557,Tomas Martin Etcheverry,250.29999999999998,250.3,% Service Games Won,-20.99583333333333
558,Tomas Martin Etcheverry,250.29999999999998,250.3,Avg. Aces/ Match,-6.541666666666669
559,Tomas Martin Etcheverry,250.29999999999998,250.3,Avg. Double Faults/Match,0.5604166666666665
560,Federico Coria,248.3,248.3,Serve Rating,0.0
561,Federico Coria,248.3,248.3,% 1st Serve,1.683333333333333
562,Federico Coria,248.3,248.3,% 1st Serve Points Won,-14.108333333333333
563,Federico Coria,248.3,248.3,% 2nd Serve Points Won,-1.7208333333333325
564,Federico Coria,248.3,248.3,% Service Games Won,-21.656249999999993
565,Federico Coria,248.3,248.3,Avg. Aces/ Match,-8.264583333333336
566,Federico Coria,248.3,248.3,Avg. Double Faults/Match,0.5666666666666662
567,Diego Schwartzman,245.99999999999994,246.0,Serve Rating,0.0
568,Diego Schwartzman,245.99999999999994,246.0,% 1st Serve,2.1208333333333322
569,Diego Schwartzman,245.99999999999994,246.0,% 1st Serve Points Won,-14.454166666666666
570,Diego Schwartzman,245.99999999999994,246.0,% 2nd Serve Points Won,-2.3270833333333325
571,Diego Schwartzman,245.99999999999994,246.0,% Service Games Won,-18.58125
572,Diego Schwartzman,245.99999999999994,246.0,Avg. Aces/ Match,-10.24375
573,Diego Schwartzman,245.99999999999994,246.0,Avg. Double Faults/Match,-1.0145833333333332
574,Fabio Fognini,245.0,245.0,Serve Rating,0.0
575,Fabio Fognini,245.0,245.0,% 1st Serve,-9.549999999999999
576,Fabio Fognini,245.0,245.0,% 1st Serve Points Won,-9.90416666666667
577,Fabio Fognini,245.0,245.0,% 2nd Serve Points Won,-1.5583333333333327
578,Fabio Fognini,245.0,245.0,% Service Games Won,-15.345833333333333
579,Fabio Fognini,245.0,245.0,Avg. Aces/ Match,-7.089583333333334
580,Fabio Fognini,245.0,245.0,Avg. Double Faults/Match,-2.052083333333333
581,Cristian Garin,244.7,244.7,Serve Rating,0.0
582,Cristian Garin,244.7,244.7,% 1st Serve,-4.424999999999999
583,Cristian Garin,244.7,244.7,% 1st Serve Points Won,-10.520833333333334
584,Cristian Garin,244.7,244.7,% 2nd Serve Points Won,-4.804166666666665
585,Cristian Garin,244.7,244.7,% Service Games Won,-18.477083333333333
586,Cristian Garin,244.7,244.7,Avg. Aces/ Match,-7.939583333333331
587,Cristian Garin,244.7,244.7,Avg. Double Faults/Match,-0.45833333333333337
588,Bernabe Zapata Miralles,243.70000000000002,243.7,Serve Rating,0.0
589,Bernabe Zapata Miralles,243.70000000000002,243.7,% 1st Serve,-0.9145833333333327
590,Bernabe Zapata Miralles,243.70000000000002,243.7,% 1st Serve Points Won,-14.831250000000002
591,Bernabe Zapata Miralles,243.70000000000002,243.7,% 2nd Serve Points Won,-2.408333333333333
592,Bernabe Zapata Miralles,243.70000000000002,243.7,% Service Games Won,-21.804166666666667
593,Bernabe Zapata Miralles,243.70000000000002,243.7,Avg. Aces/ Match,-8.774999999999999
594,Bernabe Zapata Miralles,243.70000000000002,243.7,Avg. Double Faults/Match,1.1083333333333327
595,Nikoloz Basilashvili,241.3,241.3,Serve Rating,0.0
596,Nikoloz Basilashvili,241.3,241.3,% 1st Serve,-10.83125
597,Nikoloz Basilashvili,241.3,241.3,% 1st Serve Points Won,-6.279166666666667
598,Nikoloz Basilashvili,241.3,241.3,% 2nd Serve Points Won,-5.6083333333333325
599,Nikoloz Basilashvili,241.3,241.3,% Service Games Won,-18.135416666666675
600,Nikoloz Basilashvili,241.3,241.3,Avg. Aces/ Match,-6.870833333333334
601,Nikoloz Basilashvili,241.3,241.3,Avg. Double Faults/Match,-0.8999999999999998
