count,mean,std,min,25%,50%,75%,max,feature,strata,batch,qoi,weights,data,group
40.0,0.00036250000000000003,0.0011967068863321844,-0.000925,-0.0005406250000000001,-6.250000000000001e-05,0.001153125,0.0029625000000000003,X,0-20%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,0.0006375,0.0011967068863321844,-0.0012,-0.0001875,0.00029374999999999996,0.0009531250000000001,0.0029875,Y,0-20%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-0.00012468750000000002,0.0004556578744603152,-0.0009625,-0.0004,-0.0001875,9.687499999999998e-05,0.0011250000000000001,X,20-40%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-0.00012531250000000002,0.00045565787446031513,-0.0013750000000000001,-0.000346875,-6.25e-05,0.00015,0.0007124999999999999,Y,20-40%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-8.875000000000003e-05,0.0003940442022582407,-0.00075,-0.00025625,-0.0001625,-0.000103125,0.00105,X,40-60%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-0.00016125,0.0003940442022582407,-0.0013,-0.000146875,-8.750000000000001e-05,6.250000000000001e-06,0.0005,Y,40-60%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-2.6250000000000004e-05,0.00020309701483748458,-0.0002875,-0.000125,-0.000125,2.1875000000000003e-05,0.000575,X,60-80%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-0.00022375,0.00020309701483748458,-0.000825,-0.000271875,-0.000125,-0.000125,3.75e-05,Y,60-80%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-0.0001228125,1.3834964763236661e-05,-0.000125,-0.000125,-0.000125,-0.000125,-3.75e-05,X,80-100%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,-0.0001271875,1.3834964763236661e-05,-0.00021250000000000002,-0.000125,-0.000125,-0.000125,-0.000125,Y,80-100%,NONE,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,0.0016675,0.0025617774976309754,-0.0034,-0.00013750000000000006,0.0018249999999999998,0.003675,0.0053,X,0-20%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,0.0023325000000000004,0.0034273772003799367,-0.0032,-0.0007875,0.0030499999999999998,0.005275,0.0072499999999999995,Y,0-20%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0006575,0.0014443424109261626,-0.0030499999999999998,-0.0014500000000000001,-0.0009,0.00015000000000000001,0.00245,X,20-40%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.00034250000000000003,0.0014443424109261626,-0.00345,-0.00115,-0.00010000000000000002,0.00045,0.0020499999999999997,Y,20-40%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0005075,0.0010465827852185366,-0.0028000000000000004,-0.000825,-0.0006250000000000001,-8.75e-05,0.0019,X,40-60%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0004925000000000001,0.0010465827852185366,-0.0029,-0.0009125,-0.000375,-0.000175,0.0018,Y,40-60%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-8.5e-05,0.0006609602265285194,-0.0013,-0.0005625000000000001,-0.00015,0.0002875,0.0013,X,60-80%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0009150000000000002,0.0006609602265285193,-0.0023,-0.0012875,-0.0008500000000000001,-0.0004375,0.0003,Y,60-80%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.00041750000000000007,0.00018586568438412441,-0.0006000000000000001,-0.0005,-0.0005,-0.000475,0.0,X,80-100%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0005825,0.00018586568438412441,-0.001,-0.0005250000000000001,-0.0005,-0.0005,-0.0004,Y,80-100%,0,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,0.0013825,0.0027291446028303258,-0.003,-0.00075,0.00185,0.0033,0.005900000000000001,X,0-20%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,0.0026174999999999996,0.0030695137194161892,-0.0027999999999999995,5.000000000000002e-05,0.00255,0.005300000000000001,0.0070999999999999995,Y,0-20%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0006200000000000001,0.001683777082382907,-0.00365,-0.0021500000000000004,-0.0007999999999999999,0.0009625,0.0019,X,20-40%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.00038,0.001683777082382907,-0.0029,-0.0019625,-0.0002,0.00115,0.00265,Y,20-40%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0008125000000000001,0.0013604251463962904,-0.0027500000000000003,-0.001875,-0.001,-0.00048750000000000003,0.0019,X,40-60%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0001875,0.0013604251463962902,-0.0029,-0.0005125,0.0,0.000875,0.0017499999999999998,Y,40-60%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,0.00034,0.0009951990015225995,-0.0010500000000000002,-0.0005,-2.5e-05,0.001225,0.0023,X,60-80%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0013399999999999998,0.0009951990015225993,-0.0033,-0.002225,-0.000975,-0.0005,5e-05,Y,60-80%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.00029000000000000006,0.0003118704184348635,-0.00055,-0.0005,-0.000375,-0.00025,0.00075,X,80-100%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
20.0,-0.0007100000000000001,0.0003118704184348634,-0.0017499999999999998,-0.0007500000000000001,-0.000625,-0.0005,-0.00045,Y,80-100%,1,top_k,equal weights,Arbitrary normal 2 vars,NONE
40.0,0.29815125,0.12487575767204244,0.0790625,0.19902812500000003,0.28323125000000005,0.40845,0.5495125000000001,X,0-20%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,0.10184875,0.11498632742718722,-0.19201249999999997,0.025028125,0.12554375,0.18634062499999998,0.2634375,Y,0-20%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,0.11356437500000001,0.1573676824267161,-0.11716249999999999,-0.021978125,0.0817125,0.23930625,0.46331249999999996,X,20-40%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,0.08643562499999999,0.1477577419050135,-0.2668625,0.0014875,0.10373125,0.20628437500000002,0.2736125,Y,20-40%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.005403124999999999,0.1739656315469675,-0.30655,-0.130171875,-0.030468750000000003,0.117921875,0.3450125,X,40-60%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,0.005403125,0.17049871023061872,-0.2725125,-0.16513125,0.04406875,0.14909375000000002,0.2631625,Y,40-60%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.139884375,0.15926961291268266,-0.44201250000000003,-0.268409375,-0.09478125,-0.0021531250000000014,0.113775,X,60-80%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.06011562499999999,0.15596085137449825,-0.289875,-0.20291875,-0.08440624999999999,0.057959374999999994,0.2082125,Y,60-80%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.266428125,0.13861234233760467,-0.5566249999999999,-0.346521875,-0.269675,-0.163890625,-0.020862500000000003,X,80-100%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.133571875,0.1186550026482049,-0.3068875,-0.22125312499999997,-0.1505,-0.03145625,0.139125,Y,80-100%,NONE,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.314335,0.13103363579831828,0.0934,0.2245,0.3032,0.4122875,0.5357,X,0-20%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.085665,0.1264743494901135,-0.1807,-0.008324999999999999,0.136625,0.1887,0.24789999999999998,Y,0-20%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0996525,0.1605927445393602,-0.1646,0.007162499999999999,0.09082499999999999,0.2055125,0.4241,X,20-40%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.1003475,0.13450827843335617,-0.2191,0.044687500000000005,0.110025,0.20484999999999998,0.28655,Y,20-40%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.036765000000000006,0.17487824945252325,-0.23095,-0.097575,-0.001899999999999999,0.2030375,0.33394999999999997,X,40-60%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.036765000000000006,0.16936423541244505,-0.26895,-0.1866875,-0.023099999999999996,0.1110875,0.20815,Y,40-60%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.17999,0.15421325852618234,-0.43024999999999997,-0.30679999999999996,-0.13822500000000001,-0.0491875,0.0736,X,60-80%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.02001000000000001,0.16124366213574837,-0.26855,-0.1706375,-0.03415,0.1342375,0.2321,Y,60-80%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.27076249999999996,0.15604003945934417,-0.57245,-0.37705,-0.2628,-0.14476250000000002,-0.05525,X,80-100%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.12923749999999998,0.14067373307633368,-0.287,-0.232925,-0.17255,-0.057887499999999995,0.17804999999999999,Y,80-100%,0,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.28528000000000003,0.10954689863250353,0.1093,0.20243750000000002,0.26505,0.3727125,0.44384999999999997,X,0-20%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.11472,0.09856895449112607,-0.0634,0.038925,0.1397,0.19998749999999996,0.2357,Y,0-20%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0912925,0.1448188862310801,-0.1264,-0.0017749999999999988,0.050075,0.15550000000000003,0.4021,X,20-40%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.10870749999999998,0.14694775053793063,-0.2671,0.016774999999999998,0.15805000000000002,0.20531249999999998,0.2738,Y,20-40%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.01426,0.1673383214990077,-0.28704999999999997,-0.1314875,-0.043024999999999994,0.126425,0.2522,X,40-60%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,0.014259999999999995,0.16914275549618465,-0.22495,-0.1603625,0.07604999999999999,0.1487875,0.2546,Y,40-60%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.08722999999999999,0.1436112226225997,-0.39974999999999994,-0.20439999999999997,-0.0632,0.013274999999999999,0.14285,X,60-80%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.11277000000000001,0.13844027441083526,-0.3195,-0.22150000000000003,-0.131725,-0.008375,0.15655,Y,60-80%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.2750825,0.11935841675942167,-0.525,-0.32796250000000005,-0.295075,-0.1942875,-0.0722,X,80-100%,1,rank,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.12491749999999999,0.11759826828634583,-0.31245,-0.2133875,-0.15567499999999998,-0.0379125,0.061849999999999995,Y,80-100%,1,rank,different weights,Arbitrary normal 2 vars,NONE
40.0,0.000798536063894803,0.00042357841089329555,0.00015323897409930088,0.00047351087027262535,0.0006941899890492646,0.0011204950409427292,0.001751964996640995,X,0-20%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,0.0002540186236648464,0.0003608714423554412,-0.0007567606643099072,1.628525972671945e-05,0.0003654533343349797,0.0005309273225637178,0.0006923370453601895,Y,0-20%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,0.0002528403308396861,0.0004109054198681261,-0.0003337477972502874,-9.065571960752012e-05,0.0001609754157168438,0.0005458741932081125,0.001259167272736626,X,20-40%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,0.0001898106847849751,0.0003937769961278685,-0.0007758321315347425,-1.2359722517546526e-05,0.0002423408476813668,0.0005046045628743811,0.0006866804423381493,Y,20-40%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,-1.7964033925409726e-05,0.00044807893044431375,-0.0008240357886048197,-0.0003407283271852114,-7.887589558844716e-05,0.0002983889050618118,0.0009134625742371741,X,40-60%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,8.287933946412554e-06,0.00043918981303365433,-0.0007613922939319036,-0.00042360787854770605,8.971665330176091e-05,0.00036945181246328293,0.0006969151704101332,Y,40-60%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.0002990429306702488,0.00042018388375193564,-0.0011450287457762786,-0.0006051286646698195,-0.0001805780213984089,9.353155697234678e-05,0.00033904976779142377,X,60-80%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,-9.647048498775273e-05,0.0004152729190877344,-0.0006963315817651261,-0.00046713270251080803,-0.0001781787466434411,0.00019793576919530442,0.000615727559985914,Y,60-80%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.0007343694301388304,0.0004680163066575351,-0.0017480350033590047,-0.001069856038509313,-0.0007122915976937698,-0.0003666861352815734,4.0282015094609026e-05,X,80-100%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.0003556467574084814,0.0003749834148409079,-0.0008030848295898668,-0.0006572000550910942,-0.00046130158469997974,-5.9034861474987616e-05,0.0006164318119220552,Y,80-100%,NONE,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0017228094998371084,0.0008299660463306195,0.0006107347186419216,0.0011324590013566513,0.0015309551911899854,0.002196985457889783,0.0036237559194612122,X,0-20%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0003945101697934348,0.0007915922225299909,-0.0015107763238981498,-1.4059589280637357e-05,0.0005452726290529872,0.0010608386113534181,0.0013459032798260851,Y,0-20%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0005684731850656043,0.000797587988933032,-0.000503787736526139,-0.0001304181875893661,0.00031493266540680596,0.0013315403749520312,0.0019467510746535694,X,20-40%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.00029477341271998635,0.0009107366289464397,-0.0015200395831421426,-0.0002792883295319351,0.0004737071478429878,0.0009650741202974892,0.0013761058893979644,Y,20-40%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00012762502482292553,0.0007169722398702691,-0.0011632808166381948,-0.0006061312918316528,-0.00036447300505376647,0.0005490176626267053,0.001160424671370436,X,40-60%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,7.329138835583901e-05,0.0007925777072466132,-0.0012579618430973338,-0.0005868835186378326,0.0004390392167861038,0.0007416486296482308,0.0010237268051737094,Y,40-60%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0007019600907699811,0.0007933838610013774,-0.002070226003280523,-0.0012635496531229267,-0.0009069456786523673,-0.00011746938067867601,0.0007979254617620696,X,60-80%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-7.061106350430126e-05,0.0008249257875071405,-0.0013924062136708216,-0.0006440675296424175,0.00022990819165856944,0.00039861654311227365,0.001066225213122707,Y,60-80%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.001461697569309806,0.0009251870457346197,-0.0033762440805387866,-0.002105668761288313,-0.0015698458017380874,-0.0007801186491282239,0.00020038995636844004,X,80-100%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0006919639073649588,0.0007695648962170976,-0.001603424654458069,-0.0013116551054605237,-0.0008685318551599211,-6.504705136524818e-05,0.0007017205083947081,Y,80-100%,0,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0014895762092138214,0.0008754310055424703,0.00018665202201937982,0.0007700986365239319,0.001290158061729376,0.0021211641557062357,0.0033065782650148288,X,0-20%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.000561578151339995,0.000664712945665736,-0.000731734197870205,-1.6239578480124088e-05,0.0008165429432842198,0.0010664920496362635,0.001381929085998715,Y,0-20%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.00047594573647049084,0.0008364914704859729,-0.0007873215206797969,-5.491665711426022e-05,0.0002967641158211484,0.0009892942719588402,0.0023985086192940307,X,20-40%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0004477640285569824,0.0007124228385217075,-0.001430495298790645,0.0001636972672064879,0.0005426932420167057,0.0009614414691768398,0.0012459398211198088,Y,20-40%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-6.39122074864412e-05,0.0010030809933812084,-0.001767897503388861,-0.0006263808433733905,-0.00018085975334894828,0.00047695188394440176,0.0019355334205581388,X,40-60%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,8.01935863026764e-05,0.0009388480338718613,-0.0015544092677911494,-0.0008499607618170768,0.00017668830188185706,0.0007813918561463031,0.0013910853360986014,Y,40-60%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0005175094319412714,0.0009053680560682076,-0.002409883417731779,-0.0012135523946736363,-0.00023002185148608134,0.00016988389809056132,0.0007354995438126413,X,60-80%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0002851679695699439,0.0008299798028246379,-0.0013650509212030687,-0.0008924061319787288,-0.0005026455162036099,0.00021438323288872915,0.0012287101152501632,Y,60-80%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0013841003062565998,0.0010332313000197997,-0.003555584122878953,-0.0020735399390094007,-0.0013855172086784623,-0.0006046153394277147,8.67275010283208e-05,X,80-100%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0008043677966297097,0.0007238446809155275,-0.0015741567089169017,-0.0013178475603091147,-0.0010066639488644446,-0.0005839605202223201,0.001230118619122446,Y,80-100%,1,rank_score,different weights,Arbitrary normal 2 vars,NONE
40.0,0.000899375,0.001508658105352619,-0.000725,-0.00045625,0.00039375,0.0018187499999999998,0.00445,X,0-20%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,0.00010062500000000002,0.001205791812142863,-0.0020875000000000004,-0.000596875,0.00021250000000000002,0.000409375,0.0029375,Y,0-20%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.00019312500000000002,0.0005039423902514132,-0.00075,-0.00055,-0.0003375,-0.00011562500000000002,0.00135,X,20-40%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-5.6875e-05,0.0005039423902514133,-0.0016,-0.000134375,8.750000000000001e-05,0.0003,0.0005,Y,20-40%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.00024312500000000001,0.0003087395539601092,-0.00075,-0.0004,-0.0002875,-0.0001625,0.0007624999999999999,X,40-60%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-6.874999999999996e-06,0.0003087395539601092,-0.0010125,-8.750000000000001e-05,3.75e-05,0.00015,0.0005,Y,40-60%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.0002703125,0.0001597445752660261,-0.0006375,-0.0003375,-0.00017500000000000003,-0.00015000000000000001,-0.000125,X,60-80%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,2.0312500000000002e-05,0.0001597445752660261,-0.000125,-0.0001,-7.5e-05,8.750000000000001e-05,0.0003875,Y,60-80%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-0.0001928125,0.00010322862897347611,-0.0006375,-0.00021250000000000002,-0.0001625,-0.000125,-0.000125,X,80-100%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,-5.71875e-05,0.00010322862897347611,-0.000125,-0.000125,-8.750000000000001e-05,-3.75e-05,0.0003875,Y,80-100%,NONE,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0031825,0.0030571002342260982,-0.0018,0.00048750000000000003,0.0036,0.0054624999999999995,0.008100000000000001,X,0-20%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0008175000000000002,0.003187734511497072,-0.00475,-0.0014624999999999998,0.0008500000000000001,0.0027125,0.0055000000000000005,Y,0-20%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0007675000000000001,0.0013011406938771679,-0.0019,-0.00155,-0.001075,-0.0008875,0.0028499999999999997,X,20-40%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00023250000000000007,0.001301140693877168,-0.00385,-0.00011250000000000002,7.500000000000001e-05,0.00055,0.0009,Y,20-40%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0007400000000000001,0.0009005261619858986,-0.0019500000000000001,-0.001325,-0.001,-0.00047499999999999994,0.0012,X,40-60%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00026000000000000003,0.0009005261619858985,-0.0021999999999999997,-0.0005250000000000001,0.0,0.000325,0.00095,Y,40-60%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00089,0.0003847760797905028,-0.0018,-0.0010500000000000002,-0.0007000000000000001,-0.0006000000000000001,-0.00055,X,60-80%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00010999999999999999,0.0003847760797905028,-0.00045,-0.0004,-0.00030000000000000003,5e-05,0.0008,Y,60-80%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0007850000000000001,0.0003340737391024544,-0.00185,-0.0009750000000000001,-0.00065,-0.00055,-0.0005,X,80-100%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.000215,0.00033407373910245437,-0.0005,-0.00045,-0.00035000000000000005,-2.5e-05,0.0008500000000000001,Y,80-100%,0,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0029025,0.003569146846310238,-0.0021500000000000004,-0.0005250000000000001,0.0035250000000000004,0.005662499999999999,0.00935,X,0-20%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,0.0010975,0.002580670812425572,-0.0039499999999999995,-0.0004249999999999999,0.001,0.0031125,0.0049,Y,0-20%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0006075,0.0013825296227910405,-0.0021500000000000004,-0.0017124999999999998,-0.0012000000000000001,0.0004625,0.0019500000000000001,X,20-40%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00039249999999999995,0.0013825296227910405,-0.00295,-0.0014625,0.00020000000000000004,0.0007125,0.00115,Y,20-40%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.000705,0.001037316883015732,-0.00185,-0.0014500000000000001,-0.000925,-0.0003375,0.0019500000000000001,X,40-60%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.000295,0.0010373168830157319,-0.00295,-0.0006625,-7.500000000000001e-05,0.00045,0.0008500000000000001,Y,40-60%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0008975000000000001,0.0004935038527018598,-0.00205,-0.0011125,-0.000625,-0.00055,-0.00045,X,60-80%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.00010250000000000001,0.0004935038527018598,-0.00055,-0.00045,-0.000375,0.0001125,0.00105,Y,60-80%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0006925000000000001,0.00029570388816125534,-0.0017499999999999998,-0.0007625000000000002,-0.00055,-0.00055,-0.0005,X,80-100%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
20.0,-0.0003075,0.00029570388816125534,-0.0005,-0.00045,-0.00045,-0.0002375,0.00075,Y,80-100%,1,top_k,different weights,Arbitrary normal 2 vars,NONE
40.0,0.1307784375,0.10411423659961376,-0.047287499999999996,0.07144999999999999,0.1109625,0.22219375000000002,0.42015,X,0-20%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.2692215625,0.10141110275862476,-0.052649999999999995,0.227228125,0.28055625,0.33788749999999995,0.413125,Y,0-20%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,-0.016134375,0.11758729513499093,-0.2581,-0.110559375,-0.00785625,0.065384375,0.1807625,X,20-40%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.21613437500000005,0.12828638656211133,-0.0532625,0.129678125,0.22150625,0.332725,0.4173875,Y,20-40%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,-0.0008987499999999982,0.1404263492857304,-0.2558375,-0.091140625,-0.009775000000000002,0.07134375000000001,0.348525,X,40-60%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.0008987499999999968,0.15323616542523755,-0.371025,-0.10172812499999999,0.0053750000000000004,0.10561250000000001,0.27265,Y,40-60%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,40-60%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,-0.031119062499999996,0.12929743652233014,-0.29435,-0.11589374999999999,-0.030843749999999996,0.066653125,0.2301375,X,60-80%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,-0.1688809375,0.13614272479395625,-0.3776375,-0.29525,-0.142475,-0.08427499999999999,0.1087875,Y,60-80%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,60-80%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,-0.08262625,0.10571869349290197,-0.3735875,-0.15415,-0.09396249999999999,0.0135,0.060899999999999996,X,80-100%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,-0.31737374999999995,0.09122836856356267,-0.41629999999999995,-0.37507500000000005,-0.33658125000000005,-0.30846874999999996,-0.058912500000000007,Y,80-100%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,80-100%,NONE,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,0.11557499999999998,0.12196526630238023,-0.06484999999999999,0.0381625,0.10250000000000001,0.1785,0.42125,X,0-20%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,0.28442500000000004,0.11431880572375336,-0.04625,0.2277875,0.290975,0.37837499999999996,0.42739999999999995,Y,0-20%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,0-20%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,-0.016040000000000002,0.10614341291508937,-0.2763,-0.09519999999999999,-0.022425,0.0494,0.13760000000000003,X,20-40%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,0.21604,0.1190694308730039,-0.00025,0.156075,0.21905,0.3076375,0.3913,Y,20-40%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Z,20-40%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
20.0,0.026077499999999997,0.14908550485066932,-0.21875,-0.083625,0.013524999999999997,0.10527499999999998,0.34979999999999994,X,40-60%,0,rank,equal weights,Standard normal 2 vars with correlated third,NONE
