university_name,teaching,research,citations,income,international
University of Oxford,9.363148280329588,11.040572764034977,15.056191792396287,0.8020164283443323,3.1819786900100344
California Institute of Technology,9.569901535196433,11.521828805470289,15.357163127038936,0.9790347890214202,3.268224024667257
University of Cambridge,9.116543858008495,11.197304364721951,15.443781009201274,0.7809528199587834,3.550094932440778
Stanford University,8.96927933043383,11.224024967332939,15.177504769768886,0.899403406990573,3.5688252713109723
Massachusetts Institute of Technology,9.452834232152005,10.98583617658603,15.41118628927473,0.9454030476711284,3.253456244413671
Princeton University,9.217159243168032,11.022333481890305,15.045354154329956,0.6170498006922667,3.0971473522392325
Harvard University,9.162751968808633,11.17831170770956,15.061374196028074,0.09871444278750632,3.1845178818853483
Yale University,9.093574963574808,11.098264888825748,15.137686722628427,0.8733504246751156,3.1912419275172157
The University of Chicago,9.119890132505988,11.34679106097343,15.325417919010567,1.1621317473813266,3.678185643488802
Imperial College London,9.134113882524591,11.42397241445461,15.355123415538731,0.7985659154293953,3.3162154416675436
University of Pennsylvania,9.23465090069589,11.110727779556616,15.196547019530042,1.0913443969830146,3.3676756773578087
Johns Hopkins University,9.16630848507752,11.557131283339803,15.209052069845567,0.9452220997305127,3.4577031149276523
University of California,9.002921388843957,11.167271232672032,15.052360914218127,-0.13589940521353902,3.3893172881740754
ETH Zurich,9.314003714594035,11.419977388507608,14.984210538143444,1.1680675715763045,3.501621330953112
UCL,9.2806190933367,11.626072083429916,14.644901791837459,-0.08132752980194363,3.0069436856468315
Columbia University,8.864965295554008,11.310230668758173,15.31174792210133,0.0705870361758966,3.3015710205660174
University of California,9.251034685096457,11.060493439884832,15.00954610060507,0.8182579693496368,3.2611867788134936
University of Toronto,9.164006209358618,11.331975444231475,15.279860677097545,0.8523387699254393,3.0059522073080966
Cornell University,8.993024953348735,11.055341809263608,15.055945057516539,-0.23350220419166,3.123632735787804
Duke University,9.176012633351156,11.533831635467363,15.075007074954526,0.9643541800537547,0.3567140332356792
University of Michigan-Ann Arbor,8.819690143078743,11.332014663384758,15.091801928690877,-0.346207602056128,0.28987060077563526
Northwestern University,9.004919838613388,11.106546915867145,14.811084376953875,0.6498388864216273,3.3355898167289033
Tsinghua University,8.795550845142497,11.742942660365278,15.231515437009316,0.980066675406531,0.39240328688537524
Peking University,8.835774648305227,11.558727347609723,14.946898006636044,0.8968747536055853,0.1093060980925542
National University of Singapore,9.045745464170412,10.841068042891862,15.27252203005521,0.8118118331610241,3.6887089082759217
University of Washington,8.983030482751385,11.627265033812499,14.859897989259249,0.053548473337861884,0.4053771016476288
Carnegie Mellon University,8.740732650509486,11.36785641777289,15.100454025750636,0.6809377909612738,3.3047464532961985
London School of Economics and Political Science,8.975074594778794,11.611227523532907,14.885359376831584,-0.3204403651322066,3.2933267101309394
New York University,9.24988769457402,11.25848814940032,15.134072628924802,-0.5979250026559898,3.2605156988689536
University of Edinburgh,8.962795791823837,11.11190994186664,14.987717422476585,-0.5080362673008693,3.106312670864671
University of California,9.187550424500973,11.171526696929218,15.400441565117251,0.8070654807662642,3.5035394326566474
LMU Munich,9.157304910267557,11.267723094474174,14.868836988985535,0.8857228265572766,3.260059863892404
University of Melbourne,8.558542739433419,11.060053369931458,14.943461726506394,0.9285821082555324,3.4864913395154136
University of British Columbia,9.46937417104522,11.515269853947755,15.144286165109822,-0.09226736237491906,3.288348699241496
University of Hong Kong,9.098308205422072,10.687421739628107,15.197925188258724,1.1495467399709354,3.6591913805447223
King’s College London,9.225129198147199,10.930276446732456,15.394410864021381,-0.1745851659062358,3.039122075534753
The University of Tokyo,9.491239880843331,11.098227290200844,3.9256873530098977,0.550874544036942,-0.6835557575552351
École Polytechnique Fédérale de Lausanne,8.486340999233244,11.63688503015465,15.069658492027946,1.145440660635713,3.2218509132014757
Georgia Institute of Technology,8.907679188664517,10.921536458412021,14.906201930469786,1.199518656498634,3.5900580359082244
University of Texas at Austin,9.347077020161537,10.821366928763174,14.932749114095026,0.00171981703110682,-1.0385634536520711
Karolinska Institute,9.188436693852168,10.720391570512067,15.126098697389477,0.5507453273655268,3.8488726512134903
McGill University,8.925714585080497,10.784224318649002,14.998266363133315,0.06725010938704963,3.3277798897877124
Technical University of Munich,9.034826400517048,11.183503423431281,15.01742735194025,0.9861384004846874,3.160321457974907
Heidelberg University,9.204628393672555,11.584782962244565,14.966205737696678,0.8595475745015877,3.4216476838655043
KU Leuven,9.015626842377364,11.33165987366811,15.177615000270489,1.0680084643234553,3.293121438500454
Paris Sciences et Lettres – PSL Research University Paris,8.991903525544153,11.15566165702103,14.86054380563345,1.0758361133247054,3.4414473140602495
The Hong Kong University of Science and Technology,8.885385527209843,11.613782587838767,15.085700852657816,1.021270080518406,3.370680052525516
University of Illinois at Urbana-Champaign,9.227247687102736,10.766925315228187,15.008138585036303,-0.21760175898873504,0.8895445012412474
Nanyang Technological University,9.326652327105977,11.08111064667948,14.860477898472444,0.8609025016121608,3.2344173024972793
Australian National University,8.963884235409017,11.236744243324512,15.104681474546362,-0.024143165036437375,3.315177172812783
University of Wisconsin-Madison,9.049301430321927,11.29043016879847,14.777061293253432,0.06619417384489819,0.3347960304556432
Washington University in St Louis,8.408945015663596,11.065863230644819,14.819443310284713,0.09546442212107045,0.5982897006597167
Brown University,9.358895689051474,11.281629577583795,15.100400803731548,-0.14507900542934957,0.7608895676805186
University of North Carolina at Chapel Hill,9.204378658652761,11.244718455969974,14.909973445273364,0.010305473478039411,-1.3980404904298716
University of California,8.887834958342536,11.30232426376727,15.510441375303898,1.0009468986272,0.4956633877441596
