university_name,teaching,research,citations,income,international
University of Oxford,0.004480056691211998,0.8377855791619604,0.0,0.1577343641468277,0.0
California Institute of Technology,0.0,0.8694192756235152,0.0,0.13058072437648488,0.0
University of Cambridge,0.8813312594288708,0.0,0.0,0.11866874057112929,0.0
Stanford University,0.9206592841469756,0.0,0.0,0.07934071585302438,0.0
Massachusetts Institute of Technology,0.9360821105761792,0.0,0.0,0.06391788942382085,0.0
Princeton University,0.8856230225333176,0.0,0.0,0.11437697746668235,0.0
Harvard University,0.880343827617654,0.0,0.0,0.11965617238234602,0.0
Yale University,0.8666125349079031,0.0,0.0,0.1333874650920969,0.0
The University of Chicago,0.8550578791368902,0.0,0.0,0.14494212086310979,0.0
Imperial College London,0.8744755486473692,0.09549972656599089,0.0,0.03002472478663992,0.0
University of Pennsylvania,0.8495055989597958,0.12471268477821479,0.0,0.025781716261989437,0.0
Johns Hopkins University,0.8071708353988593,0.14210131515320817,0.0,0.0,0.05072784944793251
University of California,0.7801033509411929,0.0,0.0,0.0,0.21989664905880724
ETH Zurich,0.7176789639678679,0.0,0.011075601923622376,0.0,0.27124543410850965
UCL,0.7265513685290691,0.0,0.2734486314709309,0.0,0.0
Columbia University,0.37135545253524976,0.0,0.0,0.0,0.6286445474647503
University of California,0.43999561188575914,0.0,0.0,0.07656716626051671,0.4834372218537241
University of Toronto,0.5360718812138151,0.0,0.0,0.0,0.46392811878618495
Cornell University,0.5308430914592602,0.05316518987447787,0.0,0.0,0.41599171866626206
Duke University,0.569208303833062,0.07735127801119075,0.0,0.0,0.3534404181557472
University of Michigan-Ann Arbor,0.5962978663779085,0.10350732660347,0.0,0.0,0.3001948070186215
Northwestern University,0.6129421832708112,0.13928772078343535,0.0,0.0,0.24777009594575355
Tsinghua University,0.7297289736659406,0.09243949160067351,0.0,0.17783153473338587,0.0
Peking University,0.7514306351023833,0.12031738576874655,0.0,0.0,0.1282519791288702
National University of Singapore,0.8841617346567121,0.0,0.1158382653432879,0.0,0.0
University of Washington,0.821276018232278,0.12751295843354915,0.05121102333417278,0.0,0.0
Carnegie Mellon University,0.5718434758233822,0.12932195041824035,0.0,0.0,0.29883457375837735
London School of Economics and Political Science,0.571663427041435,0.15237976421208677,0.0,0.0,0.27595680874647815
New York University,0.5656934637347444,0.17429914396833868,0.26000739229691694,0.0,0.0
University of Edinburgh,0.5492792671245899,0.20136365612906815,0.24935707674634203,0.0,0.0
University of California,0.0,0.7379418462929134,0.0,0.05773753947293576,0.20432061423415093
LMU Munich,0.0,0.735710260271688,0.1867135908206122,0.07757614890769976,0.0
University of Melbourne,0.0,0.7397443376439202,0.0,0.06642685160149904,0.19382881075458075
University of British Columbia,0.0,0.8223691775918085,0.0,0.0,0.1776308224081915
University of Hong Kong,0.0,0.8204487100933925,0.0,0.1795512899066074,0.0
King’s College London,0.0,0.0,0.7278163651382604,0.2721836348617396,0.0
The University of Tokyo,0.0,0.7157561781994464,0.23677964553915068,0.04746417626140284,0.0
École Polytechnique Fédérale de Lausanne,0.03688799119891217,0.14689931660440728,0.8162126921966806,0.0,0.0
Georgia Institute of Technology,0.0,0.18865688682675277,0.0,0.8113431131732473,0.0
University of Texas at Austin,0.30684905370114024,0.0,0.6900826083928719,0.0,0.003068337905987788
Karolinska Institute,0.0,0.5347921596868784,0.0,0.4652078403131216,0.0
McGill University,0.0,0.5502302395096733,0.2520681493253077,0.0,0.19770161116501897
Technical University of Munich,0.027557139033058967,0.972442860966941,0.0,0.0,0.0
Heidelberg University,0.0,0.6251654177342509,0.22936512499080847,0.14546945727494054,0.0
KU Leuven,0.0,0.42349579542801674,0.14318182908018548,0.43332237549179775,0.0
Paris Sciences et Lettres – PSL Research University Paris,0.16170013209439726,0.5892393977879681,0.24906047011763452,0.0,0.0
The Hong Kong University of Science and Technology,0.3099702006932788,0.6185837208398448,0.0,0.0,0.07144607846687637
University of Illinois at Urbana-Champaign,0.16993941662180062,0.6500031739997612,0.1800574093784383,0.0,0.0
Nanyang Technological University,0.18552802306877028,0.6822441619820437,0.13222781494918606,0.0,0.0
Australian National University,0.1602770297488079,0.7782013252885404,0.061521644962651736,0.0,0.0
University of Wisconsin-Madison,0.1850782695549567,0.8149217304450432,0.0,0.0,0.0
Washington University in St Louis,0.23641261529674934,0.7635873847032507,0.0,0.0,0.0
Brown University,0.2729919355195781,0.6364845872908041,0.0,0.09052347718961773,0.0
University of North Carolina at Chapel Hill,0.4894444612297131,0.1482366363343679,0.0,0.0,0.3623189024359191
University of California,0.6288085159414851,0.3711914840585149,0.0,0.0,0.0
University of Manchester,0.0989397309941784,0.36970139572213867,0.0,0.0,0.5313588732836829
University of California,0.0,0.5435729177851862,0.433834377136242,0.0,0.022592705078571824
Chinese University of Hong Kong,0.0,0.0,0.4707001041612295,0.0,0.5292998958387705
Wageningen University & Research,0.0,0.13656668401211783,0.0,0.375681268076178,0.4877520479117041
University of Sydney,0.0,0.29915485433116024,0.09916113399895714,0.6016840116698826,0.0
Boston University,0.29200809420133345,0.0,0.14391079449592137,0.5640811113027451,0.0
University of Amsterdam,0.4669329053819386,0.0,0.4068430958471718,0.12622399877088947,0.0
University of Southern California,0.18366535506717127,0.25125874453787805,0.0,0.5650759003949506,0.0
Seoul National University,0.4634335424908174,0.0,0.5365664575091825,0.0,0.0
Kyoto University,0.5651562815630773,0.0,0.4057178695090043,0.029125848927918384,0.0
The University of Queensland,0.6363297363378547,0.0,0.3636702636621454,0.0,0.0
Delft University of Technology,0.5280647879486866,0.0,0.47193521205131345,0.0,0.0
Leiden University,0.7231863618009067,0.0,0.2768136381990933,0.0,0.0
Erasmus University Rotterdam,0.45165577375401295,0.0,0.5483442262459871,0.0,0.0
Ohio State University (Main campus),0.5602320653429812,0.0,0.0,0.0,0.43976793465701886
UNSW Sydney,0.5572211114403416,0.0,0.44277888855965836,0.0,0.0
McMaster University,0.2559121152299106,0.7440878847700894,0.0,0.0,0.0
University of Groningen,0.0,0.6336017975066032,0.0,0.0,0.36639820249339694
Humboldt University of Berlin,0.03620209363831006,0.5209629580686018,0.0,0.0,0.4428349482930881
Monash University,0.0,0.6091913006548176,0.0,0.0,0.39080869934518236
Utrecht University,0.0,0.5555792345090635,0.0,0.0,0.44442076549093634
University of Warwick,0.0,0.5641936944702742,0.0,0.0,0.4358063055297258
Penn State (Main campus),0.0,0.2371391679348779,0.16604989190010735,0.0,0.5968109401650148
University of Minnesota,0.0,0.2004892442592001,0.29153170637953235,0.0,0.5079790493612675
Charité - Universitätsmedizin Berlin,0.3489350017318695,0.0,0.0,0.0,0.6510649982681306
Emory University,0.0,0.394477923912964,0.4940261617010707,0.0,0.11149591438596541
University of Science and Technology of China,0.0,0.39477938171545474,0.5342614244535686,0.07095919383097658,0.0
Sorbonne University,0.714846341937664,0.28515365806233595,0.0,0.0,0.0
Michigan State University,0.21355899273908052,0.3052445817052709,0.0,0.0,0.48119642555564857
University of Montreal,0.0,0.38904071200701457,0.0038682559843408,0.0,0.6070910320086447
University of Freiburg,0.495832194765325,0.0,0.5041678052346751,0.0,0.0
University of Bristol,0.7231845883837914,0.0,0.27681541161620865,0.0,0.0
Purdue University West Lafayette,0.6691648102655078,0.0,0.3308351897344922,0.0,0.0
Sungkyunkwan University (SKKU),0.4994383493847294,0.0,0.5005616506152707,0.0,0.0
University of Zurich,0.5351630040235663,0.0,0.46483699597643374,0.0,0.0
University of Maryland,0.6674854176002921,0.0,0.0,0.3325145823997078,0.0
University of Tübingen,0.6643407338351299,1.6568657457829367e-05,0.0,0.3356426975074124,0.0
École Polytechnique,0.0,0.0,0.8428011608252101,0.0,0.15719883917478986
University of Basel,0.39028037225277046,0.6022155018516352,0.0,0.0,0.007504125895594307
Dartmouth College,0.0,0.0,0.0,0.6839752140843951,0.3160247859156048
University of California,0.0,0.4889699044688978,0.0,0.5110300955311022,0.0
University of Helsinki,0.4844787909997036,0.0,0.5155212090002963,0.0,0.0
Lund University,0.0,1.0,0.0,0.0,0.0
University of Glasgow,0.7786266652831882,0.0,0.0,0.0,0.22137333471681173
RWTH Aachen University,0.5712086286533048,0.0,0.4287913713466951,0.0,0.0
University of Copenhagen,0.6243588676762383,0.0,0.0,0.010768195958388073,0.36487293636537366
Georgetown University,0.38020963503839755,0.0,0.10631954302625587,0.0,0.5134708219353465
Uppsala University,1.0,0.0,0.0,0.0,0.0
University of Arizona,0.3535778310695566,0.13342437828741052,0.0,0.0,0.512997790643033
University of Bonn,0.45043614594525905,0.0,0.549563854054741,0.0,0.0
Rice University,0.3124048039289379,0.0,0.6875951960710621,0.0,0.0
University of Virginia (Main campus),0.32194482209495595,0.0,0.31301501473095733,0.3650401631740868,0.0
Zhejiang University,0.5749109101240019,0.0,0.42508908987599814,0.0,0.0
Fudan University,0.15488235983493523,0.0,0.4338699612902668,0.0,0.411247678874798
Korea Advanced Institute of Science and Technology (KAIST),0.1571832350296164,0.0,0.8428167649703835,0.0,0.0
Queen Mary University of London,0.0,0.0,0.8070890123333201,0.0,0.19291098766667997
University of Birmingham,0.3554854691590509,0.30645027556926463,0.0,0.3380642552716844,0.0
University of Bern,0.4953551227265801,0.0,0.22925745046115842,0.27538742681226147,0.0
University of Pittsburgh-Pittsburgh campus,0.5008732089207697,0.2633531434860061,0.0,0.23577364759322425,0.0
Aarhus University,0.26301408328892106,0.0,0.0,0.7268721127935365,0.01011380391754258
Vanderbilt University,0.0,0.35171469094535646,0.0,0.6372013701506042,0.01108393890403938
Free University of Berlin,0.645087550185766,0.0,0.3518249659608743,0.0030874838533595872,0.0
University of Sheffield,0.49725310196588357,0.0010594929263034378,0.5016874051078131,0.0,0.0
Case Western Reserve University,0.5846510255174266,0.41432837387842447,0.0,0.0,0.0010206006041489234
University of Adelaide,0.0,0.0,0.8302156727696756,0.0,0.16978432723032433
National Taiwan University (NTU),0.0,0.4063870234872608,0.0,0.5936129765127393,0.0
University of Southampton,0.0,0.0,0.8920295347393116,0.10797046526068849,0.0
Ghent University,0.49016076609635373,0.10755601108561645,0.0,0.4022832228180298,0.0
University of Colorado Boulder,0.0,0.0,0.0,0.4081512990974425,0.5918487009025574
University of Göttingen,0.0,0.0,0.0,0.5354069864219391,0.46459301357806093
City University of Hong Kong,0.0,0.0,0.0,1.0,0.0
Maastricht University,0.0,0.4110503103869752,0.5699827685462067,0.018966921066818167,0.0
Radboud University Nijmegen,0.0,0.45606109201365963,0.5393176837172912,0.0,0.0046212242690490644
University of York,0.0,0.0,0.440106441816648,0.018051240778192472,0.5418423174051595
University of Paris,0.0,0.5836486770128587,0.4065516585865448,0.0,0.009799664400596382
University of Oslo,0.0,0.5587565845610808,0.32452982068828284,0.1167135947506363,0.0
The University of Western Australia,0.0,0.6443250701095704,0.35567492989042954,0.0,0.0
Durham University,0.0,0.5999717221527694,0.2672289333192138,0.1327993445280168,0.0
Indiana University,0.15131172817884234,0.6340713832910954,0.21461688853006225,0.0,0.0
University of Vienna,0.17692548486970155,0.47892042292478865,0.3441540922055097,0.0,0.0
University of Alberta,0.4828525807696145,0.5171474192303855,0.0,0.0,0.0
University of Cape Town,0.0,0.5219302537081605,0.0,0.4780697462918396,0.0
Vrije Universiteit Amsterdam,0.0,0.0,0.4660361811292555,0.5339638188707445,0.0
Lancaster University,0.0,0.0,0.4246049421668861,0.5753950578331138,0.0
Tufts University,0.0,0.102035852000348,0.5283882064120451,0.3695759415876068,0.0
University of Ottawa,0.0,0.43975447084385877,0.14473141079254426,0.415514118363597,0.0
Ulm University,0.0,0.5363116706690262,0.16548330649735685,0.298205022833617,0.0
Pompeu Fabra University,0.00545816296233137,0.6485551080529689,0.0,0.3459867289846998,0.0
University of Geneva,0.0,1.0,0.0,0.0,0.0
Nanjing University,0.0,0.49878571169964253,0.35550052427009754,0.14571376403025998,0.0
University of Exeter,0.06863349406640996,0.0,0.8027770564232841,0.0,0.128589449510306
Pohang University of Science and Technology (POSTECH),0.0,0.2502361827634803,0.6526206911518613,0.0,0.09714312608465832
University of Sussex,0.0,0.0,0.8508360971217825,0.1491639028782175,0.0
University of Hamburg,0.0,0.0,0.8651815037887729,0.0,0.13481849621122707
Sant’Anna School of Advanced Studies – Pisa,0.0,0.0,0.6602639308436138,0.003176182827459989,0.33655988632892625
Technical University of Berlin,0.13373741639013306,0.3821493207333059,0.4841132628765611,0.0,0.0
Université Catholique de Louvain,0.47331968377244193,0.0,0.0,0.0,0.5266803162275581
University of Nottingham,0.31625498346688347,0.0,0.6809821714778023,0.0,0.0027628450553143272
Scuola Normale Superiore di Pisa,0.6944376564509481,0.0,0.0,0.3055623435490519,0.0
Arizona State University (Tempe),0.0,0.5254062152231653,0.0,0.0,0.47459378477683456
University of Leeds,0.7356689434444271,0.0,0.0,0.26433105655557276,0.0
Autonomous University of Barcelona,0.8494409184247013,0.0,0.01821315590961029,0.0,0.13234592566568845
University of Cologne,0.0,0.0,0.0,0.031071709603242195,0.9689282903967578
University of Mannheim,0.0,0.6368449826114804,0.0,0.002784844587326808,0.3603701728011928
University of Notre Dame,0.0,0.6682794980977539,0.0,0.0,0.33172050190224617
Shanghai Jiao Tong University,0.0,0.1477675782994722,0.7255920128504739,0.0,0.1266404088500539
TU Dresden,0.39358650259844796,0.0,0.0,0.4429852750047274,0.1634282223968246
University of Würzburg,0.0,0.7243160946170466,0.04146651949058371,0.0,0.23421738589236968
Trinity College Dublin,0.0,0.809569255098164,0.0,0.0,0.19043074490183598
University of Liverpool,0.35603743960282436,0.6439625603971757,0.0,0.0,0.0
Bielefeld University,0.0,0.5861581746345587,0.0,0.0,0.4138418253654414
University of Leicester,0.0,0.0,0.0,0.0,1.0
University of Aberdeen,0.0,0.0,0.0,0.0,1.0
University of Bologna,0.0,0.0,0.0,0.0,1.0
Rutgers,0.0,0.0018434620333163776,0.4474844999063496,0.0,0.5506720380603342
Hong Kong Polytechnic University,0.6133822518792349,0.0020768400764523097,0.38454090804431273,0.0,0.0
University of Alabama at Birmingham,0.5068033871062927,0.0,0.4858110077130559,0.00738560518065144,0.0
Northeastern University,0.3131642000600259,0.0,0.0,0.6868357999399741,0.0
University of Rochester,0.0,0.0,0.0,0.581209131221939,0.41879086877806104
University of Florida,0.0,1.0,0.0,0.0,0.0
Karlsruhe Institute of Technology,0.0,0.0,0.4126448800120585,0.45391380761885164,0.13344131236908977
Stockholm University,0.0,0.0,0.3424371254435203,0.43933215660614555,0.21823071795033416
Texas A&M University,0.0,0.9573189041627767,0.0,0.04268109583722339,0.0
University of Auckland,0.3090794995636455,0.0,0.2322188438818658,0.4587016565544887,0.0
University of California,0.0,0.533545132508229,0.0,0.0,0.4664548674917711
Korea University,0.06914270211903706,0.0,0.5820974086950726,0.34875988918589024,0.0
Queensland University of Technology,0.0,0.07666772148702974,0.0,0.0,0.9233322785129703
University of Erlangen-Nuremberg,0.46533830350478045,0.0,0.4598527011737838,0.0748089953214358,0.0
Aalto University,0.0,0.6498068766185243,0.0,0.3501931233814756,0.0
Technical University of Denmark,0.0,0.3291764955241667,0.6708235044758332,0.0,0.0
Eindhoven University of Technology,0.0,0.6434856096638202,0.0,0.0,0.3565143903361798
